seqnames	start	end	width	strand	gene_name	count
chr1	169923066	169923102	37	-	KIFAP3	KIFAP3:SE01
chr1	170041677	170041840	164	-	KIFAP3	KIFAP3:SE03
chr1	170055305	170055436	132	-	KIFAP3	KIFAP3:SE04
chr1	170533464	170533651	188	+	GORAB	GORAB:SE01
chr1	170536310	170536421	112	+	GORAB	GORAB:SE02
chr1	171014117	171014254	138	+	MROH9	MROH9:SE01
chr1	171016163	171016336	174	+	MROH9	MROH9:SE02
chr1	171024395	171024547	153	+	MROH9	MROH9:SE03
chr1	171024649	171024765	117	+	MROH9	MROH9:SE04
chr1	171025318	171025420	103	+	MROH9	MROH9:SE05
chr1	171062132	171062194	63	+	MROH9	MROH9:SE06
chr1	171101080	171101206	127	+	FMO3	FMO3:SE01
chr1	171103785	171103973	189	+	FMO3	FMO3:SE02
chr1	171185708	171185845	138	+	FMO2	FMO2:SE01
chr1	171199346	171199488	143	+	FMO2	FMO2:SE02
chr1	171267543	171267731	189	+	FMO1	FMO1:SE01
chr1	172253573	172253682	110	+	DNM3	DNM3:SE01
chr1	172308728	172308839	112	+	DNM3	DNM3:SE02
chr1	172323329	172323340	12	+	DNM3	DNM3:SE03
chr1	172379018	172379182	165	+	DNM3	DNM3:SE04
chr1	172387133	172387359	227	+	DNM3	DNM3:SE05
chr1	172388573	172388809	237	+	DNM3	DNM3:SE06
chr1	172445073	172445158	86	+	C1orf105	C1orf105:SE01
chr1	172448441	172448531	91	+	C1orf105	C1orf105:SE02
chr1	172553260	172553370	111	+	SUCO	SUCO:SE01
chr1	172577539	172577559	21	+	SUCO	SUCO:SE02
chr1	172585018	172585086	69	+	SUCO	SUCO:SE03
chr1	172585858	172585948	91	+	SUCO	SUCO:SE04
chr1	172660095	172660140	46	+	FASLG	FASLG:SE01
chr1	173627065	173627159	95	-	ANKRD45	ANKRD45:SE01
chr1	173806439	173806576	138	-	CENPL	CENPL:SE01
chr1	173850327	173850479	153	+	DARS2	DARS2:SE01
chr1	173853349	173853567	219	+	DARS2	DARS2:SE02
chr1	173853795	173853905	111	+	DARS2	DARS2:SE03
chr1	173856666	173856741	76	+	DARS2	DARS2:SE04
chr1	173864675	173864704	30	-	GAS5	GAS5:SE01
chr1	173865229	173865282	54	-	GAS5	GAS5:SE02
chr1	173915018	173915186	169	-	SERPINC1	SERPINC1:SE01
chr1	175176400	175176474	75	-	KIAA0040	KIAA0040:SE01
chr1	175177611	175177684	74	-	KIAA0040	KIAA0040:SE02
chr1	176136488	176136547	60	-	COP1	COP1:SE01
chr1	176162869	176162988	120	-	COP1	COP1:SE02
chr1	176692126	176692318	193	+	PAPPA2	PAPPA2:SE01
chr1	176695738	176695859	122	+	PAPPA2	PAPPA2:SE02
chr1	176699100	176699589	490	+	PAPPA2	PAPPA2:SE03
chr1	176702607	176702735	129	+	PAPPA2	PAPPA2:SE04
chr1	176706359	176706450	92	+	PAPPA2	PAPPA2:SE05
chr1	176709983	176710176	194	+	PAPPA2	PAPPA2:SE06
chr1	176711835	176711981	147	+	PAPPA2	PAPPA2:SE07
chr1	176739626	176739761	136	+	PAPPA2	PAPPA2:SE08
chr1	176739980	176740196	217	+	PAPPA2	PAPPA2:SE09
chr1	176765666	176765837	172	+	PAPPA2	PAPPA2:SE10
chr1	176769607	176769784	178	+	PAPPA2	PAPPA2:SE11
chr1	176770967	176771180	214	+	PAPPA2	PAPPA2:SE12
chr1	176789809	176789977	169	+	PAPPA2	PAPPA2:SE13
chr1	176791347	176791482	136	+	PAPPA2	PAPPA2:SE14
chr1	176793560	176793669	110	+	PAPPA2	PAPPA2:SE15
chr1	176800061	176800132	72	+	PAPPA2	PAPPA2:SE16
chr1	176840173	176840271	99	+	PAPPA2	PAPPA2:SE17
chr1	177960342	177960403	62	-	SEC16B	SEC16B:SE01
chr1	177971396	177971467	72	-	CRYZL2P-SEC16B	CRYZL2P-SEC16B:SE01
chr1	177973193	177973309	117	-	CRYZL2P-SEC16B	CRYZL2P-SEC16B:SE02
chr1	177984956	177985062	107	-	CRYZL2P-SEC16B	CRYZL2P-SEC16B:SE03
chr1	178034705	178034801	97	-	CRYZL2P	CRYZL2P:SE01
chr1	178283564	178283691	128	+	RASAL2	RASAL2:SE01
chr1	178299992	178300118	127	+	RASAL2	RASAL2:SE02
chr1	178869114	178869223	110	-	ANGPTL1	ANGPTL1:SE01
chr1	178892230	178892307	78	+	RALGPS2	RALGPS2:SE01
chr1	179110282	179110455	174	-	ABL2	ABL2:SE01
chr1	179133312	179133374	63	-	ABL2	ABL2:SE02
chr1	179302677	179302802	126	+	SOAT1	SOAT1:SE01
chr1	179323437	179323495	59	+	SOAT1	SOAT1:SE02
chr1	179444970	179445204	235	+	AXDND1	AXDND1:SE01
chr1	179506833	179506926	94	+	AXDND1	AXDND1:SE02
chr1	179557027	179557230	204	-	NPHS2	NPHS2:SE01
chr1	179593460	179593867	408	+	TDRD5	TDRD5:SE01
chr1	179595628	179595818	191	+	TDRD5	TDRD5:SE02
chr1	179654201	179654362	162	+	TDRD5	TDRD5:SE03
chr1	179807798	179807888	91	+	FAM163A	FAM163A:SE01
chr1	179809325	179809446	122	+	FAM163A	FAM163A:SE02
chr1	179812110	179812131	22	+	FAM163A	FAM163A:SE03
chr1	179847535	179847636	102	-	TOR1AIP2	TOR1AIP2:SE01
chr1	179850845	179851363	519	-	TOR1AIP2	TOR1AIP2:SE02
chr1	179852632	179852811	180	-	TOR1AIP2	TOR1AIP2:SE03
chr1	179856058	179856170	113	-	TOR1AIP2	TOR1AIP2:SE04
chr1	179877239	179877373	135	-	TOR1AIP2	TOR1AIP2:SE05
chr1	180834874	180835045	172	+	XPR1	XPR1:SE01
chr1	180863708	180863874	167	+	XPR1	XPR1:SE02
chr1	180873803	180873942	140	+	XPR1	XPR1:SE03
chr1	180880076	180880297	222	+	XPR1	XPR1:SE04
chr1	181002606	181002700	95	-	STX6	STX6:SE01
chr1	181005294	181005463	170	-	STX6	STX6:SE02
chr1	181036997	181037112	116	+	MR1	MR1:SE01
chr1	181052235	181052510	276	+	MR1	MR1:SE02
chr1	181053573	181053677	105	+	MR1	MR1:SE03
chr1	181731175	181731231	57	+	CACNA1E	CACNA1E:SE01
chr1	181793665	181793793	129	+	CACNA1E	CACNA1E:SE02
chr1	182390497	182390852	356	-	GLUL	GLUL:SE01
chr1	182471282	182471386	105	+	RGSL1	RGSL1:SE01
chr1	182669624	182669752	129	-	RGS8	RGS8:SE01
chr1	182792232	182792286	55	+	NPL	NPL:SE01
chr1	182794356	182794439	84	+	NPL	NPL:SE02
chr1	182818813	182818859	47	+	NPL	NPL:SE03
chr1	182822115	182822199	85	+	NPL	NPL:SE04
chr1	182855577	182855713	137	+	DHX9	DHX9:SE01
chr1	182951937	182951989	53	-	SHCBP1L	SHCBP1L:SE01
chr1	183501131	183501267	137	+	SMG7	SMG7:SE01
chr1	183502253	183502391	139	+	SMG7	SMG7:SE02
chr1	183512837	183512868	32	+	SMG7	SMG7:SE03
chr1	183547103	183547252	150	+	SMG7	SMG7:SE04
chr1	183573185	183573292	108	-	NCF2	NCF2:SE01
chr1	183574487	183574621	135	-	NCF2	NCF2:SE02
chr1	183697403	183697512	110	+	RGL1	RGL1:SE01
chr1	183742126	183742289	164	+	RGL1	RGL1:SE02
chr1	183806375	183806485	111	+	RGL1	RGL1:SE03
chr1	183900150	183900236	87	+	RGL1	RGL1:SE04
chr1	184058161	184058240	80	+	TSEN15	TSEN15:SE01
chr1	184070616	184070732	117	+	TSEN15	TSEN15:SE02
chr1	184701497	184701544	48	-	EDEM3	EDEM3:SE01
chr1	186300091	186300213	123	+	PRG4	PRG4:SE01
chr1	186304108	186304257	150	+	PRG4	PRG4:SE02
chr1	186304794	186304922	129	+	PRG4	PRG4:SE03
chr1	186385988	186386083	96	+	ODR4	ODR4:SE01
chr1	186393947	186394015	69	+	ODR4	ODR4:SE02
chr1	186449399	186449483	85	-	PDC	PDC:SE01
chr1	186906965	186907002	38	+	PLA2G4A	PLA2G4A:SE01
chr1	186911248	186911389	142	+	PLA2G4A	PLA2G4A:SE02
chr1	190281560	190281750	191	-	BRINP3	BRINP3:SE01
chr1	190479082	190479140	59	+	LINC01351	LINC01351:SE01
chr1	192638164	192638203	40	+	RGS13	RGS13:SE01
chr1	193027875	193027955	81	-	UCHL5	UCHL5:SE01
chr1	193069034	193069634	601	+	RO60	RO60:SE01
chr1	196259587	196259624	38	-	KCNT2	KCNT2:SE01
chr1	196273468	196273488	21	-	KCNT2	KCNT2:SE02
chr1	196317174	196317269	96	-	KCNT2	KCNT2:SE03
chr1	196319484	196319555	72	-	KCNT2	KCNT2:SE04
chr1	196342079	196342228	150	-	KCNT2	KCNT2:SE05
chr1	196373140	196373248	109	-	KCNT2	KCNT2:SE06
chr1	196713735	196713917	183	+	CFH	CFH:SE01
chr1	196715593	196715769	177	+	CFH	CFH:SE02
chr1	196725121	196725297	177	+	CFH	CFH:SE03
chr1	196726470	196726652	183	+	CFH	CFH:SE04
chr1	196726761	196726940	180	+	CFH	CFH:SE05
chr1	196728346	196728522	177	+	CFH	CFH:SE06
chr1	196736824	196737006	183	+	CFH	CFH:SE07
chr1	196737475	196737660	186	+	CFH	CFH:SE08
chr1	196740619	196740792	174	+	CFH	CFH:SE09
chr1	196741875	196742051	177	+	CFH	CFH:SE10
chr1	196743452	196743628	177	+	CFH	CFH:SE11
chr1	196745817	196745999	183	+	CFH	CFH:SE12
chr1	196788216	196788398	183	+	CFHR3	CFHR3:SE01
chr1	196905108	196905290	183	+	CFHR4	CFHR4:SE01
chr1	196906861	196907037	177	+	CFHR4	CFHR4:SE02
chr1	196907316	196907498	183	+	CFHR4	CFHR4:SE03
chr1	196910281	196910478	198	+	CFHR4	CFHR4:SE04
chr1	196949455	196949649	195	+	CFHR2	CFHR2:SE01
chr1	196950852	196951028	177	+	CFHR2	CFHR2:SE02
chr1	197100431	197105185	4755	-	ASPM	ASPM:SE01
chr1	197175931	197176014	84	-	ZBTB41	ZBTB41:SE01
chr1	197302440	197302471	32	+	CRB1	CRB1:SE01
chr1	197304371	197304413	43	+	CRB1	CRB1:SE02
chr1	197344281	197344476	196	+	CRB1	CRB1:SE03
chr1	197347340	197347479	140	+	CRB1	CRB1:SE04
chr1	197427454	197428001	548	+	CRB1	CRB1:SE05
chr1	197428974	197429108	135	+	CRB1	CRB1:SE06
chr1	197429449	197429614	166	+	CRB1	CRB1:SE07
chr1	197511728	197511944	217	-	DENND1B	DENND1B:SE01
chr1	197512871	197512953	83	-	DENND1B	DENND1B:SE02
chr1	197539964	197540071	108	-	DENND1B	DENND1B:SE03
chr1	197540959	197541015	57	-	DENND1B	DENND1B:SE04
chr1	197545922	197545990	69	-	DENND1B	DENND1B:SE05
chr1	197546733	197546773	41	-	DENND1B	DENND1B:SE06
chr1	197583152	197583253	102	-	DENND1B	DENND1B:SE07
chr1	197595208	197595333	126	-	DENND1B	DENND1B:SE08
chr1	197607073	197607174	102	-	DENND1B	DENND1B:SE09
chr1	197611931	197611976	46	-	DENND1B	DENND1B:SE10
chr1	197617659	197617759	101	-	DENND1B	DENND1B:SE11
chr1	197642711	197642821	111	-	DENND1B	DENND1B:SE12
chr1	197645690	197645743	54	-	DENND1B	DENND1B:SE13
chr1	197647055	197647114	60	-	DENND1B	DENND1B:SE14
chr1	197652235	197652315	81	-	DENND1B	DENND1B:SE15
chr1	197658300	197658369	70	-	DENND1B	DENND1B:SE16
chr1	197672037	197672156	120	-	DENND1B	DENND1B:SE17
chr1	197674120	197674169	50	-	DENND1B	DENND1B:SE18
chr1	197715031	197715074	44	-	DENND1B	DENND1B:SE19
chr1	198696712	198696909	198	+	PTPRC	PTPRC:SE01
chr1	198699564	198699704	141	+	PTPRC	PTPRC:SE02
chr1	198702387	198702530	144	+	PTPRC	PTPRC:SE03
chr1	198703298	198703372	75	+	PTPRC	PTPRC:SE04
chr1	198704472	198704498	27	+	PTPRC	PTPRC:SE05
chr1	198706734	198706952	219	+	PTPRC	PTPRC:SE06
chr1	198708133	198708261	129	+	PTPRC	PTPRC:SE07
chr1	198709687	198709824	138	+	PTPRC	PTPRC:SE08
chr1	198712953	198713072	120	+	PTPRC	PTPRC:SE09
chr1	198716682	198716840	159	+	PTPRC	PTPRC:SE10
chr1	198718094	198718302	209	+	PTPRC	PTPRC:SE11
chr1	198722416	198722476	61	+	PTPRC	PTPRC:SE12
chr1	198728340	198728448	109	+	PTPRC	PTPRC:SE13
chr1	198729137	198729171	35	+	PTPRC	PTPRC:SE14
chr1	198731617	198731726	110	+	PTPRC	PTPRC:SE15
chr1	198732300	198732390	91	+	PTPRC	PTPRC:SE16
chr1	198732480	198732556	77	+	PTPRC	PTPRC:SE17
chr1	198734196	198734232	37	+	PTPRC	PTPRC:SE18
chr1	198734328	198734425	98	+	PTPRC	PTPRC:SE19
chr1	198735127	198735252	126	+	PTPRC	PTPRC:SE20
chr1	198741869	198742026	158	+	PTPRC	PTPRC:SE21
chr1	198742232	198742367	136	+	PTPRC	PTPRC:SE22
chr1	198744054	198744203	150	+	PTPRC	PTPRC:SE23
chr1	198748109	198748199	91	+	PTPRC	PTPRC:SE24
chr1	198749416	198749549	134	+	PTPRC	PTPRC:SE25
chr1	198750492	198750626	135	+	PTPRC	PTPRC:SE26
chr1	198752249	198752371	123	+	PTPRC	PTPRC:SE27
chr1	198752594	198752772	179	+	PTPRC	PTPRC:SE28
chr1	198754269	198754404	136	+	PTPRC	PTPRC:SE29
chr1	200039658	200039795	138	+	NR5A2	NR5A2:SE01
chr1	200614318	200614405	88	-	KIF14	KIF14:SE01
chr1	200648439	200648567	129	-	DDX59	DDX59:SE01
chr1	200649074	200649226	153	-	DDX59	DDX59:SE02
chr1	200650425	200650676	252	-	DDX59	DDX59:SE03
chr1	200659027	200659116	90	-	DDX59	DDX59:SE04
chr1	200828573	200828605	33	+	CAMSAP2	CAMSAP2:SE01
chr1	200983056	200983094	39	-	KIF21B	KIF21B:SE01
chr1	201145109	201145335	227	-	TMEM9	TMEM9:SE01
chr1	201319816	201319878	63	+	PKP1	PKP1:SE01
chr1	201362110	201362115	6	-	TNNT2	TNNT2:SE01
chr1	201365191	201365307	117	-	TNNT2	TNNT2:SE02
chr1	201369333	201369342	10	-	TNNT2	TNNT2:SE03
chr1	201369816	201369845	30	-	TNNT2	TNNT2:SE04
chr1	201372027	201372041	15	-	TNNT2	TNNT2:SE05
chr1	201372145	201372155	11	-	TNNT2	TNNT2:SE06
chr1	201467486	201467583	98	-	PHLDA3	PHLDA3:SE01
chr1	201530094	201530175	82	+	LOC107985246	LOC107985246:SE01
chr1	201712817	201712919	103	+	NAV1	NAV1:SE01
chr1	201718390	201718755	366	+	NAV1	NAV1:SE02
chr1	201804061	201804065	5	+	NAV1	NAV1:SE03
chr1	201989383	201989531	149	+	RNPEP	RNPEP:SE01
chr1	202135459	202135526	68	-	ARL8A	ARL8A:SE01
chr1	202276306	202276521	216	+	LGR6	LGR6:SE01
chr1	202280781	202280852	72	+	LGR6	LGR6:SE02
chr1	202416787	202416917	131	+	PPP1R12B	PPP1R12B:SE01
chr1	202422620	202422738	119	+	PPP1R12B	PPP1R12B:SE02
chr1	202425566	202425725	160	+	PPP1R12B	PPP1R12B:SE03
chr1	202427040	202427184	145	+	PPP1R12B	PPP1R12B:SE04
chr1	202428855	202428929	75	+	PPP1R12B	PPP1R12B:SE05
chr1	202430731	202430810	80	+	PPP1R12B	PPP1R12B:SE06
chr1	202431480	202431619	140	+	PPP1R12B	PPP1R12B:SE07
chr1	202434656	202434768	113	+	PPP1R12B	PPP1R12B:SE08
chr1	202440706	202440788	83	+	PPP1R12B	PPP1R12B:SE09
chr1	202442447	202442572	126	+	PPP1R12B	PPP1R12B:SE10
chr1	202445046	202445228	183	+	PPP1R12B	PPP1R12B:SE11
chr1	202448989	202449171	183	+	PPP1R12B	PPP1R12B:SE12
chr1	202488533	202488623	91	+	PPP1R12B	PPP1R12B:SE13
chr1	202493114	202493317	204	+	PPP1R12B	PPP1R12B:SE14
chr1	202495293	202495482	190	+	PPP1R12B	PPP1R12B:SE15
chr1	202495570	202495682	113	+	PPP1R12B	PPP1R12B:SE16
chr1	202496781	202496822	42	+	PPP1R12B	PPP1R12B:SE17
chr1	202558877	202558893	17	+	PPP1R12B	PPP1R12B:SE18
chr1	202562778	202562922	145	+	PPP1R12B	PPP1R12B:SE19
chr1	202564443	202564547	105	+	PPP1R12B	PPP1R12B:SE20
chr1	202567778	202567831	54	+	PPP1R12B	PPP1R12B:SE21
chr1	202569147	202569197	51	+	PPP1R12B	PPP1R12B:SE22
chr1	202766397	202766504	108	-	KDM5B	KDM5B:SE01
chr1	202766926	202767060	135	-	KDM5B	KDM5B:SE02
chr1	202895522	202895717	196	-	KLHL12	KLHL12:SE01
chr1	202896854	202896960	107	-	KLHL12	KLHL12:SE02
chr1	202954241	202954307	67	-	ADIPOR1	ADIPOR1:SE01
chr1	203061652	203061678	27	+	PPFIA4	PPFIA4:SE01
chr1	203128278	203128432	155	+	ADORA1	ADORA1:SE01
chr1	203217302	203217372	71	-	CHIT1	CHIT1:SE01
chr1	203217935	203218091	157	-	CHIT1	CHIT1:SE02
chr1	203225048	203225104	57	-	CHIT1	CHIT1:SE03
chr1	203304520	203304705	186	-	LINC01136	LINC01136:SE01
chr1	203347292	203348277	986	-	FMOD	FMOD:SE01
chr1	204146642	204146764	123	-	ETNK2	ETNK2:SE01
chr1	204149703	204149962	260	-	ETNK2	ETNK2:SE02
chr1	204526360	204526434	75	+	MDM4	MDM4:SE01
chr1	204530684	204530817	134	+	MDM4	MDM4:SE02
chr1	204532191	204532246	56	+	MDM4	MDM4:SE03
chr1	204682870	204682997	128	-	LRRN2	LRRN2:SE01
chr1	204920632	204920740	109	+	NFASC	NFASC:SE01
chr1	204950557	204950574	18	+	NFASC	NFASC:SE02
chr1	204962108	204962158	51	+	NFASC	NFASC:SE03
chr1	204977681	204977725	45	+	NFASC	NFASC:SE04
chr1	204978968	204979069	102	+	NFASC	NFASC:SE05
chr1	204979362	204979559	198	+	NFASC	NFASC:SE06
chr1	204980370	204980440	71	+	NFASC	NFASC:SE07
chr1	204981798	204982020	223	+	NFASC	NFASC:SE08
chr1	204984027	204984142	116	+	NFASC	NFASC:SE09
chr1	204985910	204986114	205	+	NFASC	NFASC:SE10
chr1	204987418	204987540	123	+	NFASC	NFASC:SE11
chr1	204988633	204988806	174	+	NFASC	NFASC:SE12
chr1	204991292	204991306	15	+	NFASC	NFASC:SE13
chr1	204997170	204997406	237	+	NFASC	NFASC:SE14
chr1	205001170	205001286	117	+	NFASC	NFASC:SE15
chr1	205002596	205002748	153	+	NFASC	NFASC:SE16
chr1	205009557	205009688	132	+	NFASC	NFASC:SE17
chr1	205012797	205012866	70	+	NFASC	NFASC:SE18
chr1	205148205	205148339	135	-	DSTYK	DSTYK:SE01
chr1	205240732	205240920	189	+	TMCC2	TMCC2:SE01
chr1	205241505	205242044	540	+	TMCC2	TMCC2:SE02
chr1	205344134	205344458	325	-	KLHDC8A	KLHDC8A:SE01
chr1	205348376	205348590	215	-	KLHDC8A	KLHDC8A:SE02
chr1	205384288	205384364	77	-	LEMD1	LEMD1:SE01
chr1	205416232	205416296	65	-	LEMD1	LEMD1:SE02
chr1	205419230	205419352	123	-	LEMD1	LEMD1:SE03
chr1	205618957	205619073	117	-	ELK4	ELK4:SE01
chr1	205772496	205772567	72	-	RAB29	RAB29:SE01
chr1	205842154	205842215	62	-	PM20D1	PM20D1:SE01
chr1	205985540	205985665	126	-	RAB7B	RAB7B:SE01
chr1	206012508	206012649	142	-	CTSE	CTSE:SE01
chr1	206022901	206023057	157	-	CTSE	CTSE:SE02
chr1	206458623	206458947	325	+	SRGAP2	SRGAP2:SE01
chr1	206473196	206473314	119	+	IKBKE	IKBKE:SE01
chr1	206493266	206493378	113	+	IKBKE	IKBKE:SE02
chr1	206538172	206538293	122	+	RASSF5	RASSF5:SE01
chr1	206585180	206585295	116	+	RASSF5	RASSF5:SE02
chr1	206602336	206602453	118	-	EIF2D	EIF2D:SE01
chr1	206602951	206603204	254	-	EIF2D	EIF2D:SE02
chr1	206636875	206636968	94	+	DYRK3	DYRK3:SE01
chr1	206798861	206799006	146	+	IL19	IL19:SE01
chr1	206901494	206901652	159	+	IL24	IL24:SE01
chr1	206910210	206910340	131	-	FCMR	FCMR:SE01
chr1	206913759	206914094	336	-	FCMR	FCMR:SE02
chr1	206960422	206961223	802	-	FCAMR	FCAMR:SE01
chr1	207027494	207027679	186	-	C1orf116	C1orf116:SE01
chr1	207052185	207052323	139	-	YOD1	YOD1:SE01
chr1	207347447	207347561	115	+	CD55	CD55:SE01
chr1	207350138	207350222	85	+	CD55	CD55:SE02
chr1	207473545	207473721	177	+	CR2	CR2:SE01
chr1	207532180	207532398	219	+	CR1	CR1:SE01
chr1	207533409	207533588	180	+	CR1	CR1:SE02
chr1	207534197	207534296	100	+	CR1	CR1:SE03
chr1	207539981	207540066	86	+	CR1	CR1:SE04
chr1	207542182	207542580	399	+	CR1	CR1:SE05
chr1	207545308	207545484	177	+	CR1	CR1:SE06
chr1	207545576	207545678	103	+	CR1	CR1:SE07
chr1	207547271	207547356	86	+	CR1	CR1:SE08
chr1	207767607	207767651	45	+	CD46	CD46:SE01
chr1	207767779	207767823	45	+	CD46	CD46:SE02
chr1	207770321	207770362	42	+	CD46	CD46:SE03
chr1	207818962	207819146	185	-	MIR29B2CHG	MIR29B2CHG:SE01
chr1	209430425	209430476	52	+	MIR205HG	MIR205HG:SE01
chr1	209431743	209431825	83	+	MIR205HG	MIR205HG:SE02
chr1	209759034	209759134	101	+	TRAF3IP3	TRAF3IP3:SE01
chr1	209762515	209762662	148	+	TRAF3IP3	TRAF3IP3:SE02
chr1	209762813	209762870	58	+	TRAF3IP3	TRAF3IP3:SE03
chr1	209763068	209763092	25	+	TRAF3IP3	TRAF3IP3:SE04
chr1	209763363	209763392	30	+	TRAF3IP3	TRAF3IP3:SE05
chr1	209763492	209763587	96	+	TRAF3IP3	TRAF3IP3:SE06
chr1	209777352	209777487	136	+	TRAF3IP3	TRAF3IP3:SE07
chr1	209780470	209780606	137	+	TRAF3IP3	TRAF3IP3:SE08
chr1	209781345	209781458	114	+	TRAF3IP3	TRAF3IP3:SE09
chr1	209801240	209801416	177	-	IRF6	IRF6:SE01
chr1	209801972	209802043	72	-	IRF6	IRF6:SE02
chr1	209953055	209953259	205	+	SYT14	SYT14:SE01
chr1	209965893	209966013	121	+	SYT14	SYT14:SE02
chr1	210159421	210159477	57	+	SYT14	SYT14:SE03
chr1	210348933	210349066	134	+	HHAT	HHAT:SE01
chr1	210400468	210400662	195	+	HHAT	HHAT:SE02
chr1	210404464	210404679	216	+	HHAT	HHAT:SE03
chr1	211267775	211267870	96	+	RCOR3	RCOR3:SE01
chr1	211271528	211271874	347	+	RCOR3	RCOR3:SE02
chr1	211312355	211312487	133	+	RCOR3	RCOR3:SE03
chr1	211839464	211839533	70	+	LPGAT1-AS1	LPGAT1-AS1:SE01
chr1	211851521	211851606	86	+	LPGAT1-AS1	LPGAT1-AS1:SE02
chr1	211851703	211851772	70	+	LPGAT1-AS1	LPGAT1-AS1:SE03
chr1	212020122	212020268	147	-	INTS7	INTS7:SE01
chr1	212020721	212020754	34	-	INTS7	INTS7:SE02
chr1	212042993	212043118	126	+	DTL	DTL:SE01
chr1	212068224	212068327	104	+	DTL	DTL:SE02
chr1	212214699	212214776	78	-	LINC02608	LINC02608:SE01
chr1	212238907	212238976	70	-	LINC02608	LINC02608:SE02
chr1	212413898	212414080	183	-	PACC1	PACC1:SE01
chr1	212442565	212442625	61	+	NENF	NENF:SE01
chr1	212610840	212610847	8	+	ATF3	ATF3:SE01
chr1	212766189	212766273	85	-	NSL1	NSL1:SE02
chr1	212782372	212782426	55	-	NSL1	NSL1:SE03
chr1	212802701	212802763	63	+	TATDN3	TATDN3:SE01
chr1	212807736	212807848	113	+	TATDN3	TATDN3:SE02
chr1	212965722	212965778	57	+	VASH2	VASH2:SE01
chr1	212966271	212966345	75	+	VASH2	VASH2:SE02
chr1	213000786	213000912	127	-	ANGEL2	ANGEL2:SE01
chr1	213011208	213011458	251	-	ANGEL2	ANGEL2:SE02
chr1	213013093	213013418	326	-	ANGEL2	ANGEL2:SE03
chr1	213071006	213071041	36	+	RPS6KC1	RPS6KC1:SE01
chr1	213072870	213072986	117	+	RPS6KC1	RPS6KC1:SE02
chr1	213077696	213077816	121	+	RPS6KC1	RPS6KC1:SE03
chr1	213087962	213088030	69	+	RPS6KC1	RPS6KC1:SE04
chr1	213117317	213117410	94	+	RPS6KC1	RPS6KC1:SE05
chr1	213125766	213125843	78	+	RPS6KC1	RPS6KC1:SE06
chr1	213129527	213129889	363	+	RPS6KC1	RPS6KC1:SE07
chr1	213176400	213176492	93	+	RPS6KC1	RPS6KC1:SE08
chr1	213198579	213198658	80	+	RPS6KC1	RPS6KC1:SE09
chr1	213205239	213205389	151	+	RPS6KC1	RPS6KC1:SE10
chr1	213230497	213230544	48	+	RPS6KC1	RPS6KC1:SE11
chr1	213232123	213232255	133	+	RPS6KC1	RPS6KC1:SE12
chr1	215628814	215629035	222	-	USH2A	USH2A:SE01
chr1	215634459	215634703	245	-	USH2A	USH2A:SE02
chr1	215639155	215639238	84	-	USH2A	USH2A:SE03
chr1	215640558	215640734	177	-	USH2A	USH2A:SE04
chr1	215647522	215647730	209	-	USH2A	USH2A:SE05
chr1	215648528	215648766	239	-	USH2A	USH2A:SE06
chr1	215650592	215650801	210	-	USH2A	USH2A:SE07
chr1	215670972	215671293	322	-	USH2A	USH2A:SE08
chr1	215674100	215675616	1517	-	USH2A	USH2A:SE09
chr1	215680149	215680376	228	-	USH2A	USH2A:SE10
chr1	215728030	215728384	355	-	USH2A	USH2A:SE11
chr1	215741375	215741537	163	-	USH2A	USH2A:SE12
chr1	215743177	215743335	159	-	USH2A	USH2A:SE13
chr1	215758595	215758752	158	-	USH2A	USH2A:SE14
chr1	215759660	215759843	184	-	USH2A	USH2A:SE15
chr1	215766681	215766788	108	-	USH2A	USH2A:SE16
chr1	215779843	215780041	199	-	USH2A	USH2A:SE17
chr1	215782042	215782196	155	-	USH2A	USH2A:SE18
chr1	215782738	215782935	198	-	USH2A	USH2A:SE19
chr1	215786670	215786874	205	-	USH2A	USH2A:SE20
chr1	215790059	215790282	224	-	USH2A	USH2A:SE21
chr1	215798907	215799125	219	-	USH2A	USH2A:SE22
chr1	215813736	215813904	169	-	USH2A	USH2A:SE23
chr1	215816997	215817195	199	-	USH2A	USH2A:SE24
chr1	215837991	215838103	113	-	USH2A	USH2A:SE25
chr1	215844294	215844496	203	-	USH2A	USH2A:SE26
chr1	215845824	215846033	210	-	USH2A	USH2A:SE27
chr1	215867007	215867170	164	-	USH2A	USH2A:SE28
chr1	215877758	215877880	123	-	USH2A	USH2A:SE29
chr1	215878764	215879098	335	-	USH2A	USH2A:SE30
chr1	215888426	215889054	629	-	USH2A	USH2A:SE31
chr1	215900075	215900217	143	-	USH2A	USH2A:SE32
chr1	215900755	215900905	151	-	USH2A	USH2A:SE33
chr1	215934616	215934795	180	-	USH2A	USH2A:SE34
chr1	215965317	215965479	163	-	USH2A	USH2A:SE35
chr1	215970625	215970776	152	-	USH2A	USH2A:SE36
chr1	215993020	215993167	148	-	USH2A	USH2A:SE37
chr1	215998887	215999058	172	-	USH2A	USH2A:SE38
chr1	216000403	216000562	160	-	USH2A	USH2A:SE39
chr1	216046431	216046592	162	-	USH2A	USH2A:SE40
chr1	216048534	216048647	114	-	USH2A	USH2A:SE41
chr1	216070101	216070292	192	-	USH2A	USH2A:SE42
chr1	216072889	216072969	81	-	USH2A	USH2A:SE43
