seqnames	start	end	width	strand	gene_name	count
chr4	139531691	139531860	170	+	Iffo2	Iffo2:SE01
chr4	139532281	139532390	110	+	Iffo2	Iffo2:SE02
chr4	139536523	139536632	110	+	Iffo2	Iffo2:SE03
chr4	139932250	139932335	86	-	4933427I22Rik	4933427I22Rik:SE01
chr4	139942271	139942426	156	-	4933427I22Rik	4933427I22Rik:SE02
chr4	140382090	140382217	128	+	Gm13016	Gm13016:SE01
chr4	140568756	140568770	15	-	Arhgef10l	Arhgef10l:SE01
chr4	140586784	140586900	117	-	Arhgef10l	Arhgef10l:SE02
chr4	141046772	141046855	84	-	Crocc	Crocc:SE01
chr4	141046944	141047129	186	-	Crocc	Crocc:SE02
chr4	141058062	141058197	136	-	Crocc	Crocc:SE03
chr4	141071581	141071695	115	-	Necap2	Necap2:SE01
chr4	141120324	141120373	50	-	Szrd1	Szrd1:SE01
chr4	141480746	141480814	69	-	Spen	Spen:SE01
chr4	141637425	141637484	60	-	Plekhm2	Plekhm2:SE01
chr4	141812207	141812316	110	+	Casp9	Casp9:SE01
chr4	142106812	142106926	115	-	Kazn	Kazn:SE01
chr4	142108546	142108712	167	-	Kazn	Kazn:SE02
chr4	142109277	142109378	102	-	Kazn	Kazn:SE03
chr4	142112108	142112339	232	-	Kazn	Kazn:SE04
chr4	142117085	142117203	119	-	Kazn	Kazn:SE05
chr4	142118075	142118280	206	-	Kazn	Kazn:SE06
chr4	143270523	143270561	39	-	Pdpn	Pdpn:SE01
chr4	143415349	143415413	65	+	Pramef8	Pramef8:SE01
chr4	143440657	143440799	143	-	Oog4	Oog4:SE01
chr4	146512785	146512877	93	+	Zfp981	Zfp981:SE01
chr4	147451714	147451806	93	+	Zfp982	Zfp982:SE01
chr4	148139843	148140020	178	+	Mad2l2	Mad2l2:SE01
chr4	148154158	148154241	84	-	Fbxo44	Fbxo44:SE01
chr4	148156395	148156490	96	-	Fbxo44	Fbxo44:SE02
chr4	148157928	148158158	231	-	Fbxo44	Fbxo44:SE03
chr4	148576150	148576224	75	+	Exosc10	Exosc10:SE01
chr4	148605580	148605776	197	+	Masp2	Masp2:SE01
chr4	148606029	148606176	148	+	Masp2	Masp2:SE02
chr4	148607941	148608059	119	+	Masp2	Masp2:SE03
chr4	148610117	148610195	79	+	Masp2	Masp2:SE04
chr4	148612035	148612166	132	+	Masp2	Masp2:SE05
chr4	148612651	148612725	75	+	Masp2	Masp2:SE06
chr4	148674533	148674723	191	+	Gm572	Gm572:SE01
chr4	148838266	148838420	155	+	Casz1	Casz1:SE01
chr4	148901705	148901743	39	+	Casz1	Casz1:SE02
chr4	148928997	148929482	486	+	Casz1	Casz1:SE03
chr4	148932758	148933592	835	+	Casz1	Casz1:SE04
chr4	148934581	148934649	69	+	Casz1	Casz1:SE05
chr4	148936166	148936256	91	+	Casz1	Casz1:SE06
chr4	148936959	148937123	165	+	Casz1	Casz1:SE07
chr4	148938141	148938313	173	+	Casz1	Casz1:SE08
chr4	148938475	148939322	848	+	Casz1	Casz1:SE09
chr4	148941282	148941414	133	+	Casz1	Casz1:SE10
chr4	148941667	148941730	64	+	Casz1	Casz1:SE11
chr4	148942903	148943057	155	+	Casz1	Casz1:SE12
chr4	148943203	148943325	123	+	Casz1	Casz1:SE13
chr4	148946023	148946221	199	+	Casz1	Casz1:SE14
chr4	148946990	148947161	172	+	Casz1	Casz1:SE15
chr4	148948524	148948675	152	+	Casz1	Casz1:SE16
chr4	148948793	148948934	142	+	Casz1	Casz1:SE17
chr4	149117408	149117597	190	+	Dffa	Dffa:SE01
chr4	149181484	149181602	119	-	Kif1b	Kif1b:SE01
chr4	149181809	149182001	193	-	Kif1b	Kif1b:SE02
chr4	149182268	149182417	150	-	Kif1b	Kif1b:SE03
chr4	149184309	149184430	122	-	Kif1b	Kif1b:SE04
chr4	149186103	149186174	72	-	Kif1b	Kif1b:SE05
chr4	149187591	149187830	240	-	Kif1b	Kif1b:SE06
chr4	149187999	149188144	146	-	Kif1b	Kif1b:SE07
chr4	149189723	149189784	62	-	Kif1b	Kif1b:SE08
chr4	149191149	149191282	134	-	Kif1b	Kif1b:SE09
chr4	149192573	149192687	115	-	Kif1b	Kif1b:SE10
chr4	149198432	149198537	106	-	Kif1b	Kif1b:SE11
chr4	149199258	149199342	85	-	Kif1b	Kif1b:SE12
chr4	149202508	149202574	67	-	Kif1b	Kif1b:SE13
chr4	149204186	149204294	109	-	Kif1b	Kif1b:SE14
chr4	149206718	149206773	56	-	Kif1b	Kif1b:SE15
chr4	149207849	149207967	119	-	Kif1b	Kif1b:SE16
chr4	149210042	149210132	91	-	Kif1b	Kif1b:SE17
chr4	149213296	149213458	163	-	Kif1b	Kif1b:SE18
chr4	149213623	149213752	130	-	Kif1b	Kif1b:SE19
chr4	149214079	149214164	86	-	Kif1b	Kif1b:SE20
chr4	149214907	149215025	119	-	Kif1b	Kif1b:SE21
chr4	149220542	149220790	249	-	Kif1b	Kif1b:SE22
chr4	149222227	149222364	138	-	Kif1b	Kif1b:SE23
chr4	149223230	149223408	179	-	Kif1b	Kif1b:SE24
chr4	149225090	149225238	149	-	Kif1b	Kif1b:SE25
chr4	149226263	149226356	94	-	Kif1b	Kif1b:SE26
chr4	149261160	149261201	42	-	Kif1b	Kif1b:SE27
chr4	149265345	149265362	18	-	Kif1b	Kif1b:SE28
chr4	149539829	149539913	85	+	Ctnnbip1	Ctnnbip1:SE01
chr4	149626087	149626116	30	+	Clstn1	Clstn1:SE01
chr4	149674076	149674194	119	-	Pik3cd	Pik3cd:SE01
chr4	149697049	149697223	175	-	Pik3cd	Pik3cd:SE02
chr4	149718020	149718157	138	-	Tmem201	Tmem201:SE01
chr4	149718651	149718944	294	-	Tmem201	Tmem201:SE02
chr4	149719512	149719583	72	-	Tmem201	Tmem201:SE03
chr4	149722207	149722439	233	-	Tmem201	Tmem201:SE04
chr4	150935422	150935556	135	+	Tnfrsf9	Tnfrsf9:SE01
chr4	151042250	151042298	49	-	Per3	Per3:SE01
chr4	151071426	151071456	31	-	Camta1	Camta1:SE01
chr4	151073988	151074062	75	-	Camta1	Camta1:SE02
chr4	151075092	151075285	194	-	Camta1	Camta1:SE03
chr4	151076577	151076597	21	-	Camta1	Camta1:SE04
chr4	151077864	151077935	72	-	Camta1	Camta1:SE05
chr4	151078781	151079027	247	-	Camta1	Camta1:SE06
chr4	151079687	151079874	188	-	Camta1	Camta1:SE07
chr4	151083677	151084200	524	-	Camta1	Camta1:SE08
chr4	151084563	151084878	316	-	Camta1	Camta1:SE09
chr4	151085560	151085638	79	-	Camta1	Camta1:SE10
chr4	151086014	151086210	197	-	Camta1	Camta1:SE11
chr4	151088830	151088981	152	-	Camta1	Camta1:SE12
chr4	151131542	151131676	135	-	Camta1	Camta1:SE13
chr4	151138314	151138440	127	-	Camta1	Camta1:SE14
chr4	151143716	151145568	1853	-	Camta1	Camta1:SE15
chr4	151148410	151148550	141	-	Camta1	Camta1:SE16
chr4	151163816	151163969	154	-	Camta1	Camta1:SE17
chr4	151290032	151290103	72	-	Camta1	Camta1:SE18
chr4	151453284	151453419	136	-	Camta1	Camta1:SE19
chr4	151586415	151586482	68	-	Camta1	Camta1:SE20
chr4	151983635	151983736	102	-	Thap3	Thap3:SE01
chr4	152045948	152046035	88	+	Nol9	Nol9:SE01
chr4	152087645	152087721	77	+	Plekhg5	Plekhg5:SE01
chr4	152117640	152117694	55	+	Tnfrsf25	Tnfrsf25:SE01
chr4	152118247	152118302	56	+	Tnfrsf25	Tnfrsf25:SE02
chr4	152129612	152129638	27	-	Espn	Espn:SE01
chr4	152130769	152130961	193	-	Espn	Espn:SE02
chr4	152131052	152131294	243	-	Espn	Espn:SE03
chr4	152132924	152132956	33	-	Espn	Espn:SE04
chr4	152134161	152134441	281	-	Espn	Espn:SE05
chr4	152135473	152135674	202	-	Espn	Espn:SE06
chr4	152138430	152138561	132	-	Espn	Espn:SE07
chr4	152138736	152138918	183	-	Espn	Espn:SE08
chr4	152139039	152139225	187	-	Espn	Espn:SE09
chr4	152148859	152149052	194	-	Espn	Espn:SE10
chr4	152299137	152299245	109	+	Icmt	Icmt:SE01
chr4	152376580	152376690	111	+	Chd5	Chd5:SE01
chr4	152385724	152385838	115	+	Chd5	Chd5:SE02
chr4	152400221	152400268	48	-	Kcnab2	Kcnab2:SE01
chr4	152434782	152434823	42	-	Kcnab2	Kcnab2:SE02
chr4	153959749	153959862	114	+	A430005L14Rik	A430005L14Rik:SE01
chr4	154061362	154061500	139	-	Trp73	Trp73:SE01
chr4	154061953	154062101	149	-	Trp73	Trp73:SE02
chr4	154104320	154104425	106	-	Trp73	Trp73:SE03
chr4	154104819	154104896	78	-	Trp73	Trp73:SE04
chr4	154322271	154322445	175	-	Prdm16	Prdm16:SE01
chr4	154980094	154980234	141	+	Pank4	Pank4:SE01
chr4	155083109	155083317	209	-	Rer1	Rer1:SE01
chr4	155142402	155142445	44	+	Morn1	Morn1:SE01
chr4	155160834	155160956	123	-	Ski	Ski:SE01
chr4	155354654	155354704	51	-	Prkcz	Prkcz:SE01
chr4	155356427	155356516	90	-	Prkcz	Prkcz:SE02
chr4	155357481	155357602	122	-	Prkcz	Prkcz:SE03
chr4	155410837	155411812	976	-	5830444B04Rik	5830444B04Rik:SE01
chr4	155422200	155422304	105	+	Cfap74	Cfap74:SE01
chr4	155422575	155422748	174	+	Cfap74	Cfap74:SE02
chr4	155423259	155423369	111	+	Cfap74	Cfap74:SE03
chr4	155423910	155424012	103	+	Cfap74	Cfap74:SE04
chr4	155424673	155424830	158	+	Cfap74	Cfap74:SE05
chr4	155425997	155426192	196	+	Cfap74	Cfap74:SE06
chr4	155427270	155427428	159	+	Cfap74	Cfap74:SE07
chr4	155429125	155429298	174	+	Cfap74	Cfap74:SE08
chr4	155429875	155429993	119	+	Cfap74	Cfap74:SE09
chr4	155433992	155434058	67	+	Cfap74	Cfap74:SE10
chr4	155434292	155434381	90	+	Cfap74	Cfap74:SE11
chr4	155436715	155436879	165	+	Cfap74	Cfap74:SE12
chr4	155438166	155438301	136	+	Cfap74	Cfap74:SE13
chr4	155441239	155441318	80	+	Cfap74	Cfap74:SE14
chr4	155442017	155442139	123	+	Cfap74	Cfap74:SE15
chr4	155446638	155446759	122	+	Cfap74	Cfap74:SE16
chr4	155451678	155451806	129	+	Cfap74	Cfap74:SE17
chr4	155454020	155454107	88	+	Cfap74	Cfap74:SE18
chr4	155454905	155455078	174	+	Cfap74	Cfap74:SE19
chr4	155455607	155455740	134	+	Cfap74	Cfap74:SE20
chr4	155459909	155460185	277	+	Cfap74	Cfap74:SE21
chr4	155460895	155460996	102	+	Cfap74	Cfap74:SE22
chr4	155461928	155462064	137	+	Cfap74	Cfap74:SE23
chr4	155462731	155462865	135	+	Cfap74	Cfap74:SE24
chr4	155463003	155463112	110	+	Cfap74	Cfap74:SE25
chr4	155463276	155463331	56	+	Cfap74	Cfap74:SE26
chr4	155463435	155463554	120	+	Cfap74	Cfap74:SE27
chr4	155463844	155463999	156	+	Cfap74	Cfap74:SE28
chr4	155464582	155464711	130	+	Cfap74	Cfap74:SE29
chr4	155464910	155465064	155	+	Cfap74	Cfap74:SE30
chr4	155465293	155465425	133	+	Cfap74	Cfap74:SE31
chr4	155465711	155465841	131	+	Cfap74	Cfap74:SE32
chr4	155466062	155466196	135	+	Cfap74	Cfap74:SE33
chr4	155515631	155515679	49	+	Gnb1	Gnb1:SE01
chr4	155576993	155577197	205	+	Nadk	Nadk:SE01
chr4	155625185	155625339	155	+	Cdk11b	Cdk11b:SE01
chr4	155638884	155638991	108	+	Cdk11b	Cdk11b:SE02
chr4	155667014	155667169	156	-	Mib2	Mib2:SE01
chr4	155946255	155946417	163	+	Ube2j2	Ube2j2:SE01
chr4	155956368	155956448	81	+	Ube2j2	Ube2j2:SE02
chr4	156008787	156008945	159	+	Sdf4	Sdf4:SE01
chr4	156009144	156009319	176	+	Sdf4	Sdf4:SE02
chr4	156028221	156028423	203	+	Tnfrsf18	Tnfrsf18:SE01
chr4	156050201	156050266	66	-	Ttll10	Ttll10:SE01
chr4	156166911	156167014	104	-	Agrn	Agrn:SE01
chr4	156167282	156167506	225	-	Agrn	Agrn:SE02
chr4	156167777	156167809	33	-	Agrn	Agrn:SE03
chr4	156168546	156168569	24	-	Agrn	Agrn:SE04
chr4	156168733	156168820	88	-	Agrn	Agrn:SE05
chr4	156168903	156169095	193	-	Agrn	Agrn:SE06
chr4	156169220	156169336	117	-	Agrn	Agrn:SE07
chr4	156169546	156169557	12	-	Agrn	Agrn:SE08
chr4	156169770	156169881	112	-	Agrn	Agrn:SE09
chr4	156170066	156170230	165	-	Agrn	Agrn:SE10
chr4	156170315	156170411	97	-	Agrn	Agrn:SE11
chr4	156170579	156170713	135	-	Agrn	Agrn:SE12
chr4	156170801	156171030	230	-	Agrn	Agrn:SE13
chr4	156171402	156171617	216	-	Agrn	Agrn:SE14
chr4	156171788	156171980	193	-	Agrn	Agrn:SE15
chr4	156172075	156172422	348	-	Agrn	Agrn:SE16
chr4	156172562	156172681	120	-	Agrn	Agrn:SE17
chr4	156172768	156172882	115	-	Agrn	Agrn:SE18
chr4	156173003	156173130	128	-	Agrn	Agrn:SE19
chr4	156173543	156173680	138	-	Agrn	Agrn:SE20
chr4	156173785	156174090	306	-	Agrn	Agrn:SE21
chr4	156174177	156174282	106	-	Agrn	Agrn:SE22
chr4	156174356	156174480	125	-	Agrn	Agrn:SE23
chr4	156174571	156174714	144	-	Agrn	Agrn:SE24
chr4	156174856	156175020	165	-	Agrn	Agrn:SE25
chr4	156175100	156175216	117	-	Agrn	Agrn:SE26
chr4	156176219	156176324	106	-	Agrn	Agrn:SE27
chr4	156176404	156176552	149	-	Agrn	Agrn:SE28
chr4	156176634	156176834	201	-	Agrn	Agrn:SE29
chr4	156176956	156177150	195	-	Agrn	Agrn:SE30
chr4	156177223	156177441	219	-	Agrn	Agrn:SE31
chr4	156178429	156178635	207	-	Agrn	Agrn:SE32
chr4	156178783	156179007	225	-	Agrn	Agrn:SE33
chr4	156179098	156179322	225	-	Agrn	Agrn:SE34
chr4	156179393	156179608	216	-	Agrn	Agrn:SE35
chr4	156185088	156185135	48	-	Agrn	Agrn:SE36
chr4	156195244	156195505	262	-	Agrn	Agrn:SE37
chr4	156333224	156333506	283	+	Vmn2r-ps159	Vmn2r-ps159:SE01
chr4	156336904	156337033	130	+	Vmn2r-ps159	Vmn2r-ps159:SE02
chr5	3607667	3607786	120	+	Pex1	Pex1:SE01
chr5	3725987	3726123	137	-	Ankib1	Ankib1:SE01
chr5	3747021	3747138	118	-	Ankib1	Ankib1:SE02
chr5	3813272	3813419	148	+	Krit1	Krit1:SE01
chr5	3836778	3836894	117	+	Krit1	Krit1:SE02
chr5	5373458	5373489	32	-	Cdk14	Cdk14:SE01
chr5	5514232	5514376	145	-	Cldn12	Cldn12:SE01
chr5	5547927	5548000	74	-	Gtpbp10	Gtpbp10:SE01
chr5	5555238	5555382	145	-	Gtpbp10	Gtpbp10:SE02
chr5	5683292	5683417	126	-	Steap2	Steap2:SE01
chr5	8082146	8082269	124	-	Adam22	Adam22:SE01
chr5	8090142	8090252	111	-	Adam22	Adam22:SE02
chr5	8095073	8095180	108	-	Adam22	Adam22:SE03
chr5	8107002	8107019	18	-	Adam22	Adam22:SE04
chr5	8427196	8427267	72	+	Slc25a40	Slc25a40:SE01
chr5	8494784	8494905	122	-	Rundc3b	Rundc3b:SE01
chr5	8512261	8512407	147	-	Rundc3b	Rundc3b:SE02
chr5	9148900	9149022	123	-	Dmtf1	Dmtf1:SE01
chr5	9380278	9380398	121	+	9330182L06Rik	9330182L06Rik:SE01
chr5	9417985	9418071	87	+	9330182L06Rik	9330182L06Rik:SE02
chr5	9420617	9420722	106	+	9330182L06Rik	9330182L06Rik:SE03
chr5	9421505	9421657	153	+	9330182L06Rik	9330182L06Rik:SE04
chr5	9422302	9422390	89	+	9330182L06Rik	9330182L06Rik:SE05
chr5	9427690	9427870	181	+	9330182L06Rik	9330182L06Rik:SE06
chr5	9428405	9428533	129	+	9330182L06Rik	9330182L06Rik:SE07
chr5	9434621	9434711	91	+	9330182L06Rik	9330182L06Rik:SE08
chr5	9435327	9435429	103	+	9330182L06Rik	9330182L06Rik:SE09
chr5	9437706	9437843	138	+	9330182L06Rik	9330182L06Rik:SE10
chr5	9441634	9441807	174	+	9330182L06Rik	9330182L06Rik:SE11
chr5	9445364	9445553	190	+	9330182L06Rik	9330182L06Rik:SE12
chr5	9446894	9446990	97	+	9330182L06Rik	9330182L06Rik:SE13
chr5	9447720	9447821	102	+	9330182L06Rik	9330182L06Rik:SE14
chr5	9459180	9459306	127	+	9330182L06Rik	9330182L06Rik:SE15
chr5	9461322	9461500	179	+	9330182L06Rik	9330182L06Rik:SE16
chr5	14811610	14811751	142	+	Pclo	Pclo:SE01
chr5	14817267	14817334	68	+	Pclo	Pclo:SE02
chr5	14855543	14855677	135	+	Pclo	Pclo:SE03
chr5	14856904	14857049	146	+	Pclo	Pclo:SE04
chr5	16322539	16322595	57	+	Cacna2d1	Cacna2d1:SE01
chr5	16341990	16342010	21	+	Cacna2d1	Cacna2d1:SE02
chr5	16576909	16577029	121	+	Hgf	Hgf:SE01
chr5	16578443	16578561	119	+	Hgf	Hgf:SE02
chr5	16593844	16594018	175	+	Hgf	Hgf:SE03
chr5	16598135	16598262	128	+	Hgf	Hgf:SE04
chr5	16602283	16602385	103	+	Hgf	Hgf:SE05
chr5	16604788	16604921	134	+	Hgf	Hgf:SE06
chr5	16610106	16610144	39	+	Hgf	Hgf:SE07
chr5	16611820	16611916	97	+	Hgf	Hgf:SE08
chr5	16613756	16613830	75	+	Hgf	Hgf:SE09
chr5	16614892	16615038	147	+	Hgf	Hgf:SE10
chr5	16615504	16615610	107	+	Hgf	Hgf:SE11
chr5	16615730	16615875	146	+	Hgf	Hgf:SE12
chr5	19207085	19207172	88	-	4921504A21Rik	4921504A21Rik:SE01
chr5	19678653	19678769	117	+	Magi2	Magi2:SE01
chr5	20543585	20543626	42	+	Magi2	Magi2:SE02
chr5	21029776	21029884	109	-	Ptpn12	Ptpn12:SE01
chr5	21031524	21031725	202	-	Ptpn12	Ptpn12:SE02
chr5	21222390	21222439	50	+	Gsap	Gsap:SE01
chr5	21250741	21250833	93	+	Gsap	Gsap:SE02
chr5	21269902	21270030	129	+	Gsap	Gsap:SE03
chr5	21270556	21270614	59	+	Gsap	Gsap:SE04
chr5	21271217	21271248	32	+	Gsap	Gsap:SE05
chr5	21272982	21273043	62	+	Gsap	Gsap:SE06
chr5	21278045	21278140	96	+	Gsap	Gsap:SE07
chr5	21280996	21281066	71	+	Gsap	Gsap:SE08
chr5	21281508	21281602	95	+	Gsap	Gsap:SE09
chr5	21287677	21287796	120	+	Gsap	Gsap:SE10
chr5	21288588	21288649	62	+	Gsap	Gsap:SE11
chr5	21289789	21289890	102	+	Gsap	Gsap:SE12
chr5	21290045	21290144	100	+	Gsap	Gsap:SE13
chr5	21524454	21524552	99	-	Fbxl13	Fbxl13:SE01
chr5	21840566	21840676	111	-	Slc26a5	Slc26a5:SE01
chr5	23513490	23513582	93	-	Srpk2	Srpk2:SE01
chr5	23526790	23526815	26	-	Srpk2	Srpk2:SE02
chr5	23675720	23675774	55	-	Srpk2	Srpk2:SE03
chr5	23700281	23700456	176	-	AI506816	AI506816:SE01
chr5	23763334	23763351	18	-	Pus7	Pus7:SE01
chr5	23805310	23805483	174	+	Rint1	Rint1:SE01
chr5	24158539	24158636	98	+	Klhl7	Klhl7:SE01
chr5	24175454	24175530	77	+	Nupl2	Nupl2:SE01
chr5	24330911	24331122	212	-	Kcnh2	Kcnh2:SE01
chr5	24331663	24332112	450	-	Kcnh2	Kcnh2:SE02
chr5	24332892	24333056	165	-	Kcnh2	Kcnh2:SE03
chr5	24348311	24348541	231	-	Kcnh2	Kcnh2:SE04
chr5	24416537	24416684	148	+	Asic3	Asic3:SE01
chr5	24420493	24420589	97	-	Cdk5	Cdk5:SE01
chr5	24483341	24483433	93	+	Agap3	Agap3:SE01
chr5	24487789	24487893	105	+	Agap3	Agap3:SE02
chr5	24492958	24493126	169	+	Agap3	Agap3:SE03
chr5	24496733	24496903	171	+	Agap3	Agap3:SE04
chr5	24498070	24498207	138	+	Agap3	Agap3:SE05
chr5	24499658	24499812	155	+	Agap3	Agap3:SE06
chr5	24499915	24500005	91	+	Agap3	Agap3:SE07
chr5	24500123	24500345	223	+	Agap3	Agap3:SE08
chr5	24501010	24501265	256	+	Agap3	Agap3:SE09
chr5	24947424	24947638	215	-	Prkag2	Prkag2:SE01
chr5	25021792	25022071	280	-	Prkag2	Prkag2:SE02
chr5	25028465	25028536	72	-	Prkag2	Prkag2:SE03
chr5	25798446	25798501	56	+	Actr3b	Actr3b:SE01
chr5	29203055	29203197	143	+	Rnf32	Rnf32:SE01
chr5	29206174	29206298	125	+	Rnf32	Rnf32:SE02
chr5	29449582	29449691	110	+	Nom1	Nom1:SE01
chr5	29449692	29449842	151	+	Nom1	Nom1:SE02
chr5	29756234	29756338	105	+	Dnajb6	Dnajb6:SE01
chr5	29765506	29765647	142	+	Dnajb6	Dnajb6:SE02
chr5	29781130	29781450	321	+	Dnajb6	Dnajb6:SE03
chr5	30252710	30252784	75	+	Selenoi	Selenoi:SE01
chr5	30414505	30414549	45	-	Otof	Otof:SE02
chr5	30668999	30669052	54	+	Cenpa	Cenpa:SE01
chr5	30777320	30777478	159	+	Dpysl5	Dpysl5:SE01
chr5	30777975	30778154	180	+	Dpysl5	Dpysl5:SE02
chr5	30778868	30778936	69	+	Dpysl5	Dpysl5:SE03
chr5	30781479	30781523	45	+	Dpysl5	Dpysl5:SE04
chr5	30783195	30783270	76	+	Dpysl5	Dpysl5:SE05
chr5	30784311	30784467	157	+	Dpysl5	Dpysl5:SE06
chr5	30788699	30788840	142	+	Dpysl5	Dpysl5:SE07
chr5	30791492	30791634	143	+	Dpysl5	Dpysl5:SE08
chr5	30792120	30792327	208	+	Dpysl5	Dpysl5:SE09
chr5	30793934	30794102	169	+	Dpysl5	Dpysl5:SE10
chr5	30890874	30890960	87	+	Agbl5	Agbl5:SE01
chr5	30904703	30904815	113	+	Agbl5	Agbl5:SE02
chr5	30926688	30926822	135	+	Khk	Khk:SE01
chr5	30927022	30927156	135	+	Khk	Khk:SE02
chr5	30955930	30956089	160	-	Preb	Preb:SE01
chr5	31094484	31094556	73	-	Slc30a3	Slc30a3:SE01
chr5	31110178	31110319	142	+	Dnajc5g	Dnajc5g:SE01
chr5	31246322	31246345	24	+	Nrbp1	Nrbp1:SE01
chr5	31453155	31453213	59	+	Zfp512	Zfp512:SE01
chr5	31470997	31471164	168	+	Zfp512	Zfp512:SE02
chr5	31540386	31540497	112	+	Slc4a1ap	Slc4a1ap:SE01
chr5	31543670	31543913	244	+	Slc4a1ap	Slc4a1ap:SE02
chr5	31546180	31546266	87	+	Slc4a1ap	Slc4a1ap:SE03
chr5	31550713	31550782	70	+	Slc4a1ap	Slc4a1ap:SE04
chr5	31702031	31702103	73	+	Babam2	Babam2:SE01
chr5	31730468	31730555	88	+	Babam2	Babam2:SE02
chr5	31730967	31731043	77	+	Babam2	Babam2:SE03
chr5	32247355	32247560	206	+	Plb1	Plb1:SE01
chr5	32262362	32262423	62	+	Plb1	Plb1:SE02
chr5	32263674	32263746	73	+	Plb1	Plb1:SE03
chr5	32264901	32264959	59	+	Plb1	Plb1:SE04
chr5	32269803	32269849	47	+	Plb1	Plb1:SE05
chr5	32270351	32270394	44	+	Plb1	Plb1:SE06
chr5	32273047	32273137	91	+	Plb1	Plb1:SE07
chr5	32273443	32273494	52	+	Plb1	Plb1:SE08
chr5	32276068	32276154	87	+	Plb1	Plb1:SE09
chr5	32281099	32281161	63	+	Plb1	Plb1:SE10
chr5	32281735	32281814	80	+	Plb1	Plb1:SE11
chr5	32284885	32284957	73	+	Plb1	Plb1:SE12
chr5	32285803	32285901	99	+	Plb1	Plb1:SE13
chr5	32286804	32286860	57	+	Plb1	Plb1:SE14
chr5	32289839	32289910	72	+	Plb1	Plb1:SE15
chr5	32291210	32291284	75	+	Plb1	Plb1:SE16
chr5	32293212	32293275	64	+	Plb1	Plb1:SE17
chr5	32298519	32298577	59	+	Plb1	Plb1:SE18
chr5	32302636	32302709	74	+	Plb1	Plb1:SE19
chr5	32303307	32303350	44	+	Plb1	Plb1:SE20
chr5	32306576	32306684	109	+	Plb1	Plb1:SE21
chr5	32309164	32309215	52	+	Plb1	Plb1:SE22
chr5	32310838	32310918	81	+	Plb1	Plb1:SE23
chr5	32313664	32313729	66	+	Plb1	Plb1:SE24
chr5	32313995	32314095	101	+	Plb1	Plb1:SE25
chr5	32316591	32316672	82	+	Plb1	Plb1:SE26
chr5	32317024	32317128	105	+	Plb1	Plb1:SE27
chr5	32317228	32317323	96	+	Plb1	Plb1:SE28
chr5	32317465	32317536	72	+	Plb1	Plb1:SE29
chr5	32318533	32318571	39	+	Plb1	Plb1:SE30
chr5	32318990	32319050	61	+	Plb1	Plb1:SE31
chr5	32320280	32320338	59	+	Plb1	Plb1:SE32
chr5	32321268	32321341	74	+	Plb1	Plb1:SE33
chr5	32325393	32325436	44	+	Plb1	Plb1:SE34
chr5	32326099	32326207	109	+	Plb1	Plb1:SE35
chr5	32327991	32328042	52	+	Plb1	Plb1:SE36
chr5	32328412	32328492	81	+	Plb1	Plb1:SE37
chr5	32329028	32329093	66	+	Plb1	Plb1:SE38
chr5	32330564	32330645	82	+	Plb1	Plb1:SE39
chr5	32331242	32331346	105	+	Plb1	Plb1:SE40
chr5	32332791	32332886	96	+	Plb1	Plb1:SE41
chr5	32333430	32333501	72	+	Plb1	Plb1:SE42
chr5	32338070	32338135	66	+	Plb1	Plb1:SE43
chr5	32341902	32341962	61	+	Plb1	Plb1:SE44
chr5	32342479	32342537	59	+	Plb1	Plb1:SE45
chr5	32344844	32344911	68	+	Plb1	Plb1:SE46
chr5	32345376	32345419	44	+	Plb1	Plb1:SE47
chr5	32345637	32345736	100	+	Plb1	Plb1:SE48
chr5	32349622	32349673	52	+	Plb1	Plb1:SE49
chr5	32350538	32350618	81	+	Plb1	Plb1:SE50
chr5	32351693	32351758	66	+	Plb1	Plb1:SE51
chr5	32352168	32352262	95	+	Plb1	Plb1:SE52
chr5	32354786	32354890	105	+	Plb1	Plb1:SE53
chr5	32355317	32355412	96	+	Plb1	Plb1:SE54
chr5	32362527	32362601	75	+	Plb1	Plb1:SE55
chr5	32740624	32740789	166	-	Pisd	Pisd:SE01
chr5	32742210	32742475	266	-	Pisd	Pisd:SE02
chr5	32745469	32745682	214	-	Pisd	Pisd:SE03
chr5	32764773	32764948	176	-	Pisd	Pisd:SE04
chr5	32774396	32774466	71	-	Pisd	Pisd:SE05
chr5	32864010	32864312	303	+	Depdc5	Depdc5:SE01
chr5	32886979	32887048	70	+	Depdc5	Depdc5:SE02
chr5	32959281	32959346	66	+	Depdc5	Depdc5:SE03
chr5	32964632	32964783	152	+	Depdc5	Depdc5:SE04
chr5	32967731	32967808	78	+	Depdc5	Depdc5:SE05
chr5	32968639	32968771	133	+	Depdc5	Depdc5:SE06
chr5	32973817	32973925	109	+	Depdc5	Depdc5:SE07
chr5	32975317	32975544	228	+	Depdc5	Depdc5:SE08
chr5	32979385	32979554	170	+	Depdc5	Depdc5:SE09
chr5	32983859	32984030	172	+	Depdc5	Depdc5:SE10
chr5	32986936	32986996	61	+	Depdc5	Depdc5:SE11
chr5	32990742	32990824	83	+	Depdc5	Depdc5:SE12
chr5	33266883	33267037	155	-	Ctbp1	Ctbp1:SE01
chr5	33269442	33269634	193	-	Ctbp1	Ctbp1:SE02
chr5	33402494	33402599	106	+	Uvssa	Uvssa:SE01
