seqnames	start	end	width	strand	value.group	value.group_name	count
chr1	120758443	120758443	1	+	23568	Gm29346	Gm29346:P01
chr1	120816500	120816500	1	+	23567	Gm29345	Gm29345:P01
chr1	120856674	120856674	1	+	23569	Gm29347	Gm29347:P01
chr1	120868996	120868996	1	+	25542	Gm37043	Gm37043:P01
chr1	121087405	121087405	1	+	5835	Celrr	Celrr:P01
chr1	121087471	121087474	4	+	5835	Celrr	Celrr:P02
chr1	121087529	121087529	1	+	5835	Celrr	Celrr:P03
chr1	121224276	121224276	1	+	23581	Gm29359	Gm29359:P01
chr1	121328092	121328092	1	+	25675	Gm37174	Gm37174:P01
chr1	121431049	121431110	62	+	5453	Ccdc93	Ccdc93:P01
chr1	121491217	121491217	1	+	5453	Ccdc93	Ccdc93:P02
chr1	121520583	121520583	1	+	36396	Gm8217	Gm8217:P01
chr1	121706515	121706515	1	+	26405	Gm37920	Gm37920:P01
chr1	122190221	122190221	1	+	36519	Gm8392	Gm8392:P01
chr1	122201459	122201459	1	+	21435	Gm26472	Gm26472:P01
chr1	122205145	122205145	1	+	22834	Gm28590	Gm28590:P01
chr1	122510549	122510549	1	+	19701	Gm24547	Gm24547:P01
chr1	122521749	122521749	1	+	25481	Gm36982	Gm36982:P01
chr1	122553173	122553173	1	+	20799	Gm25771	Gm25771:P01
chr1	122810306	122810306	1	+	23416	Gm29192	Gm29192:P01
chr1	122866042	122866042	1	+	26455	Gm37970	Gm37970:P01
chr1	123205149	123205149	1	+	23145	Gm28911	Gm28911:P01
chr1	123274139	123274139	1	+	16382	Gm20058	Gm20058:P01
chr1	123287574	123287574	1	+	23146	Gm28912	Gm28912:P01
chr1	123756558	123756558	1	+	23163	Gm28929	Gm28929:P01
chr1	124490856	124490856	1	+	20624	Gm25578	Gm25578:P01
chr1	125444567	125444567	1	+	22950	Gm28706	Gm28706:P01
chr1	125560595	125560595	1	+	49849	Slc35f5	Slc35f5:P01
chr1	125561016	125561016	1	+	49849	Slc35f5	Slc35f5:P02
chr1	125584513	125584513	1	+	49849	Slc35f5	Slc35f5:P03
chr1	125676995	125676995	1	+	37608	Gpr39	Gpr39:P01
chr1	125840003	125840003	1	+	37608	Gpr39	Gpr39:P02
chr1	127205015	127205028	14	+	41144	Mgat5	Mgat5:P01
chr1	127242091	127242091	1	+	26256	Gm37772	Gm37772:P01
chr1	127270524	127270524	1	+	26000	Gm37510	Gm37510:P01
chr1	127306762	127306762	1	+	41144	Mgat5	Mgat5:P02
chr1	127331812	127331813	2	+	18637	Gm23370	Gm23370:P01
chr1	127375131	127375131	1	+	18953	Gm23734	Gm23734:P01
chr1	127406776	127406776	1	+	26781	Gm38301	Gm38301:P01
chr1	127729413	127729413	1	+	2892	Acmsd	Acmsd:P01
chr1	127756757	127756757	1	+	2892	Acmsd	Acmsd:P02
chr1	127774164	127774164	1	+	5527	Ccnt2	Ccnt2:P01
chr1	127796571	127796571	1	+	5527	Ccnt2	Ccnt2:P02
chr1	127868773	127868812	40	+	47539	Rab3gap1	Rab3gap1:P01
chr1	127900913	127900913	1	+	47539	Rab3gap1	Rab3gap1:P02
chr1	127923073	127923073	1	+	47539	Rab3gap1	Rab3gap1:P03
chr1	127938205	127938205	1	+	47539	Rab3gap1	Rab3gap1:P04
chr1	127959516	127959516	1	+	23040	Gm28800	Gm28800:P01
chr1	128038569	128038569	1	+	48408	Rpl28-ps1	Rpl28-ps1:P01
chr1	128103301	128103331	31	+	47483	R3hdm1	R3hdm1:P01
chr1	128132157	128132157	1	+	26076	Gm37588	Gm37588:P01
chr1	128141964	128141987	24	+	47483	R3hdm1	R3hdm1:P02
chr1	128143614	128143614	1	+	26352	Gm37868	Gm37868:P01
chr1	128151814	128151814	1	+	47483	R3hdm1	R3hdm1:P03
chr1	128163214	128163214	1	+	25900	Gm37407	Gm37407:P01
chr1	128171631	128171631	1	+	47483	R3hdm1	R3hdm1:P04
chr1	128174693	128174693	1	+	47483	R3hdm1	R3hdm1:P05
chr1	128176837	128176837	1	+	47483	R3hdm1	R3hdm1:P06
chr1	128179143	128179143	1	+	47483	R3hdm1	R3hdm1:P07
chr1	128181741	128181741	1	+	47483	R3hdm1	R3hdm1:P08
chr1	128192832	128192832	1	+	47483	R3hdm1	R3hdm1:P09
chr1	128202361	128202361	1	+	41254	Mir128-1	Mir128-1:P01
chr1	128206992	128206992	1	+	47483	R3hdm1	R3hdm1:P10
chr1	128235379	128235379	1	+	47483	R3hdm1	R3hdm1:P11
chr1	128243964	128243964	1	+	53146	Ubxn4	Ubxn4:P01
chr1	128244162	128244162	1	+	53146	Ubxn4	Ubxn4:P02
chr1	128259504	128259504	1	+	53146	Ubxn4	Ubxn4:P03
chr1	128274627	128274627	1	+	53146	Ubxn4	Ubxn4:P04
chr1	128490040	128490040	1	+	19105	Gm23902	Gm23902:P01
chr1	128750926	128750926	1	+	23813	Gm29599	Gm29599:P01
chr1	129283107	129283107	1	+	26718	Gm38240	Gm38240:P01
chr1	129372304	129372304	1	+	26809	Gm38330	Gm38330:P01
chr1	129710543	129710543	1	+	25451	Gm36951	Gm36951:P01
chr1	129833148	129833148	1	+	25970	Gm37479	Gm37479:P01
chr1	129860815	129860815	1	+	25562	Gm37064	Gm37064:P01
chr1	129943162	129943162	1	+	25777	Gm37278	Gm37278:P01
chr1	130195980	130195980	1	+	23648	Gm29428	Gm29428:P01
chr1	130422824	130422824	1	+	5634	Cd55os	Cd55os:P01
chr1	130462576	130462576	1	+	14451	Gm16083	Gm16083:P01
chr1	130467972	130467972	1	+	25608	Gm37109	Gm37109:P01
chr1	130473743	130473743	1	+	25783	Gm37283	Gm37283:P01
chr1	130717327	130717327	1	+	54370	Yod1	Yod1:P01
chr1	130731976	130731976	1	+	2595	AA986860	AA986860:P01
chr1	130732110	130732110	1	+	2595	AA986860	AA986860:P02
chr1	130740272	130740272	1	+	2595	AA986860	AA986860:P03
chr1	130766384	130766384	1	+	23094	Gm28856	Gm28856:P01
chr1	130800902	130800902	1	+	9024	Fcamr	Fcamr:P01
chr1	130826684	130826684	1	+	46324	Pigr	Pigr:P01
chr1	130826888	130826888	1	+	46324	Pigr	Pigr:P02
chr1	130829010	130829010	1	+	46324	Pigr	Pigr:P03
chr1	130865669	130865669	1	+	9039	Fcmr	Fcmr:P01
chr1	130865780	130865780	1	+	9039	Fcmr	Fcmr:P02
chr1	130878158	130878158	1	+	9039	Fcmr	Fcmr:P03
chr1	130878331	130878331	1	+	9039	Fcmr	Fcmr:P04
chr1	131019845	131019845	1	+	39117	Il10	Il10:P01
chr1	131153181	131153181	1	+	8228	Eif2d	Eif2d:P01
chr1	131166379	131166379	1	+	8228	Eif2d	Eif2d:P02
chr1	131216877	131216877	1	+	15213	Gm17796	Gm17796:P01
chr1	131259507	131259507	1	+	23148	Gm28914	Gm28914:P01
chr1	131263330	131263330	1	+	23147	Gm28913	Gm28913:P01
chr1	131527903	131527903	1	+	8863	Fam72a	Fam72a:P01
chr1	131599239	131599239	1	+	4251	Avpr1b	Avpr1b:P01
chr1	131599723	131599723	1	+	4251	Avpr1b	Avpr1b:P02
chr1	131638306	131638306	1	+	6840	Ctse	Ctse:P01
chr1	131638494	131638494	1	+	6840	Ctse	Ctse:P02
chr1	131661911	131661911	1	+	6840	Ctse	Ctse:P03
chr1	131688695	131688766	72	+	47559	Rab7b	Rab7b:P01
chr1	131696638	131696638	1	+	47559	Rab7b	Rab7b:P02
chr1	131744022	131744038	17	+	49783	Slc26a9	Slc26a9:P01
chr1	131750383	131750383	1	+	49783	Slc26a9	Slc26a9:P02
chr1	131750491	131750491	1	+	49783	Slc26a9	Slc26a9:P03
chr1	131797381	131797398	18	+	46620	Pm20d1	Pm20d1:P01
chr1	131812130	131812168	39	+	46620	Pm20d1	Pm20d1:P02
chr1	131827493	131827493	1	+	49893	Slc41a1	Slc41a1:P01
chr1	131827977	131827977	1	+	49893	Slc41a1	Slc41a1:P02
chr1	131842840	131842840	1	+	49893	Slc41a1	Slc41a1:P03
chr1	131867224	131867240	17	+	47520	Rab29	Rab29:P01
chr1	131867511	131867511	1	+	47520	Rab29	Rab29:P02
chr1	131867653	131867653	1	+	47520	Rab29	Rab29:P03
chr1	131907165	131907165	1	+	23333	Gm29105	Gm29105:P01
chr1	131910534	131910556	23	+	43940	Nucks1	Nucks1:P01
chr1	131914529	131914529	1	+	26549	Gm38067	Gm38067:P01
chr1	131929163	131929163	1	+	43940	Nucks1	Nucks1:P02
chr1	131962954	131962954	1	+	23331	Gm29103	Gm29103:P01
chr1	131962967	131962967	1	+	49906	Slc45a3	Slc45a3:P01
chr1	131970609	131970609	1	+	49906	Slc45a3	Slc45a3:P02
chr1	131976719	131976719	1	+	49906	Slc45a3	Slc45a3:P03
chr1	131978964	131978964	1	+	49906	Slc45a3	Slc45a3:P04
chr1	132007607	132007607	1	+	8295	Elk4	Elk4:P01
chr1	132007876	132007876	1	+	8295	Elk4	Elk4:P02
chr1	132008099	132008109	11	+	8295	Elk4	Elk4:P03
chr1	132008297	132008297	1	+	8295	Elk4	Elk4:P04
chr1	132017808	132017808	1	+	8295	Elk4	Elk4:P05
chr1	132018443	132018443	1	+	8295	Elk4	Elk4:P06
chr1	132100639	132100639	1	+	21041	Gm26034	Gm26034:P01
chr1	132102365	132102365	1	+	25621	Gm37120	Gm37120:P01
chr1	132139504	132139504	1	+	23842	Gm29629	Gm29629:P01
chr1	132191431	132191455	25	+	40214	Lemd1	Lemd1:P01
chr1	132191457	132191457	1	+	23900	Gm29695	Gm29695:P01
chr1	132198088	132198088	1	+	41274	Mir135b	Mir135b:P01
chr1	132200963	132200963	1	+	40214	Lemd1	Lemd1:P02
chr1	132203852	132203852	1	+	40214	Lemd1	Lemd1:P03
chr1	132226314	132226343	30	+	40214	Lemd1	Lemd1:P04
chr1	132228184	132228184	1	+	40214	Lemd1	Lemd1:P05
chr1	132284453	132284453	1	+	35771	Gm7241	Gm7241:P01
chr1	132298626	132298626	1	+	39801	Klhdc8a	Klhdc8a:P01
chr1	132316126	132316165	40	+	43933	Nuak2	Nuak2:P01
chr1	132327596	132327596	1	+	43933	Nuak2	Nuak2:P02
chr1	132342023	132342023	1	+	8658	F730311O21Rik	F730311O21Rik:P01
chr1	132381129	132381129	1	+	14251	Gm15849	Gm15849:P01
chr1	132417555	132417604	50	+	7886	Dstyk	Dstyk:P01
chr1	132418377	132418377	1	+	7886	Dstyk	Dstyk:P02
chr1	132449398	132449398	1	+	7886	Dstyk	Dstyk:P03
chr1	132454575	132454575	1	+	7886	Dstyk	Dstyk:P04
chr1	132462409	132462409	1	+	7886	Dstyk	Dstyk:P05
chr1	132477365	132477435	71	+	47724	Rbbp5	Rbbp5:P01
chr1	132477491	132477491	1	+	47724	Rbbp5	Rbbp5:P02
chr1	132477642	132477642	1	+	47724	Rbbp5	Rbbp5:P03
chr1	132503733	132503733	1	+	47724	Rbbp5	Rbbp5:P04
chr1	132506230	132506230	1	+	52057	Tmem81	Tmem81:P01
chr1	132506889	132506889	1	+	52057	Tmem81	Tmem81:P02
chr1	132729355	132729355	1	+	10093	Gm10538	Gm10538:P01
chr1	132880273	132880273	1	+	40527	Lrrn2	Lrrn2:P01
chr1	132880355	132880355	1	+	40527	Lrrn2	Lrrn2:P02
chr1	133025801	133025801	1	+	23479	Gm29257	Gm29257:P01
chr1	133045667	133045667	1	+	46339	Pik3c2b	Pik3c2b:P01
chr1	133046012	133046012	1	+	46339	Pik3c2b	Pik3c2b:P02
chr1	133068579	133068579	1	+	46339	Pik3c2b	Pik3c2b:P03
chr1	133131143	133131143	1	+	46853	Ppp1r15b	Ppp1r15b:P01
chr1	133131344	133131344	1	+	46853	Ppp1r15b	Ppp1r15b:P02
chr1	133164210	133164210	1	+	46535	Plekha6	Plekha6:P01
chr1	133181321	133181321	1	+	46535	Plekha6	Plekha6:P02
chr1	133246097	133246106	10	+	46535	Plekha6	Plekha6:P03
chr1	133256542	133256542	1	+	46535	Plekha6	Plekha6:P04
chr1	133259009	133259009	1	+	46535	Plekha6	Plekha6:P05
chr1	133269456	133269456	1	+	46535	Plekha6	Plekha6:P06
chr1	133272217	133272217	1	+	46535	Plekha6	Plekha6:P07
chr1	133274248	133274254	7	+	46535	Plekha6	Plekha6:P08
chr1	133291750	133291750	1	+	46535	Plekha6	Plekha6:P09
chr1	133297951	133297951	1	+	46535	Plekha6	Plekha6:P10
chr1	133309800	133309800	1	+	37487	Golt1a	Golt1a:P01
chr1	133309827	133309827	1	+	22291	Gm28040	Gm28040:P01
chr1	133309890	133309890	1	+	37487	Golt1a	Golt1a:P02
chr1	133321875	133321875	1	+	39766	Kiss1	Kiss1:P01
chr1	133323966	133323966	1	+	22291	Gm28040	Gm28040:P02
chr1	133327212	133327212	1	+	39766	Kiss1	Kiss1:P02
chr1	133350510	133350510	1	+	47876	Ren1	Ren1:P01
chr1	133351909	133351909	1	+	47876	Ren1	Ren1:P02
chr1	133363572	133363576	5	+	8564	Etnk2	Etnk2:P01
chr1	133365332	133365332	1	+	8564	Etnk2	Etnk2:P02
chr1	133365764	133365764	1	+	8564	Etnk2	Etnk2:P03
chr1	133367287	133367287	1	+	8564	Etnk2	Etnk2:P04
chr1	133529479	133529479	1	+	36623	Gm8596	Gm8596:P01
chr1	133601223	133601223	1	+	19133	Gm23939	Gm23939:P01
chr1	133829528	133829528	1	+	10092	Gm10537	Gm10537:P01
chr1	133835189	133835189	1	+	22691	Gm28441	Gm28441:P01
chr1	133906531	133906531	1	+	14253	Gm15851	Gm15851:P01
chr1	133962162	133962162	1	+	14613	Gm1627	Gm1627:P01
chr1	134037254	134037254	1	+	9217	Fmod	Fmod:P01
chr1	134037496	134037496	1	+	9217	Fmod	Fmod:P02
chr1	134109368	134109368	1	+	36641	Gm8618	Gm8618:P01
chr1	134111242	134111242	1	+	6037	Chit1	Chit1:P01
chr1	134138646	134138646	1	+	6037	Chit1	Chit1:P02
chr1	134182176	134182176	1	+	6032	Chil1	Chil1:P01
chr1	134182404	134182404	1	+	6032	Chil1	Chil1:P02
chr1	134182474	134182482	9	+	6032	Chil1	Chil1:P03
chr1	134183801	134183801	1	+	6032	Chil1	Chil1:P04
chr1	134189126	134189126	1	+	6032	Chil1	Chil1:P05
chr1	134193448	134193457	10	+	42962	Mybph	Mybph:P01
chr1	134289989	134289989	1	+	43043	Myog	Myog:P01
chr1	134385940	134385940	1	+	41143	Mgat4f	Mgat4f:P01
chr1	134405559	134405559	1	+	6921	Cyb5r1	Cyb5r1:P01
chr1	134405781	134405781	1	+	6921	Cyb5r1	Cyb5r1:P02
chr1	134405995	134406028	34	+	6921	Cyb5r1	Cyb5r1:P03
chr1	134406313	134406313	1	+	6921	Cyb5r1	Cyb5r1:P04
chr1	134415378	134415378	1	+	3114	Adipor1	Adipor1:P01
chr1	134415456	134415471	16	+	3114	Adipor1	Adipor1:P02
chr1	134415564	134415564	1	+	3114	Adipor1	Adipor1:P03
chr1	134435628	134435628	1	+	46469	Platr1	Platr1:P01
chr1	134455531	134455555	25	+	39807	Klhl12	Klhl12:P01
chr1	134468879	134468879	1	+	39807	Klhl12	Klhl12:P02
chr1	134475280	134475280	1	+	39807	Klhl12	Klhl12:P03
chr1	134494648	134494648	1	+	47573	Rabif	Rabif:P01
chr1	134505338	134505338	1	+	20657	Gm25612	Gm25612:P01
chr1	134518081	134518081	1	+	13909	Gm15454	Gm15454:P01
chr1	134519978	134519978	1	+	23597	Gm29376	Gm29376:P01
chr1	134560171	134560207	37	+	39685	Kdm5b	Kdm5b:P01
chr1	134587977	134587977	1	+	39685	Kdm5b	Kdm5b:P02
chr1	134621880	134621880	1	+	39685	Kdm5b	Kdm5b:P03
chr1	134622800	134622800	1	+	39685	Kdm5b	Kdm5b:P04
chr1	134646677	134646681	5	+	51143	Syt2	Syt2:P01
chr1	134709300	134709300	1	+	51143	Syt2	Syt2:P02
chr1	134748577	134748577	1	+	51143	Syt2	Syt2:P03
chr1	134809275	134809275	1	+	17603	Gm22232	Gm22232:P01
chr1	134834142	134834142	1	+	23128	Gm28892	Gm28892:P01
chr1	134962565	134962618	54	+	53098	Ube2t	Ube2t:P01
chr1	134971279	134971279	1	+	53098	Ube2t	Ube2t:P02
chr1	134971956	134971956	1	+	53098	Ube2t	Ube2t:P03
chr1	135108961	135108961	1	+	10091	Gm10535	Gm10535:P01
chr1	135132700	135132725	26	+	47387	Ptpn7	Ptpn7:P01
chr1	135133308	135133309	2	+	47387	Ptpn7	Ptpn7:P02
chr1	135146824	135146824	1	+	3898	Arl8a	Arl8a:P01
chr1	135147669	135147669	1	+	3898	Arl8a	Arl8a:P02
chr1	135152082	135152082	1	+	3898	Arl8a	Arl8a:P03
chr1	135152963	135152963	1	+	13905	Gm15445	Gm15445:P01
chr1	135154182	135154182	1	+	3898	Arl8a	Arl8a:P04
chr1	135231995	135231995	1	+	27321	Gm4204	Gm4204:P01
chr1	135248561	135248561	1	+	21550	Gm26642	Gm26642:P01
chr1	135324807	135324807	1	+	40352	Lmod1	Lmod1:P01
chr1	135584773	135584773	1	+	31678	Gm4793	Gm4793:P01
chr1	135720061	135720061	1	+	6751	Csrp1	Csrp1:P01
chr1	135729147	135729147	1	+	6751	Csrp1	Csrp1:P02
chr1	135766119	135766119	1	+	46268	Phlda3	Phlda3:P01
chr1	135767134	135767134	1	+	46268	Phlda3	Phlda3:P02
chr1	135779434	135779434	1	+	52175	Tnni1	Tnni1:P01
chr1	135783065	135783065	1	+	52175	Tnni1	Tnni1:P02
chr1	135799402	135799421	20	+	52175	Tnni1	Tnni1:P03
chr1	135799511	135799519	9	+	52175	Tnni1	Tnni1:P04
chr1	135799833	135799833	1	+	52175	Tnni1	Tnni1:P05
chr1	135805057	135805057	1	+	52175	Tnni1	Tnni1:P06
chr1	135818598	135818598	1	+	40081	Lad1	Lad1:P01
chr1	135829995	135829995	1	+	40081	Lad1	Lad1:P02
chr1	135830534	135830534	1	+	40081	Lad1	Lad1:P03
chr1	135836354	135836413	60	+	52180	Tnnt2	Tnnt2:P01
chr1	135840699	135840699	1	+	52180	Tnnt2	Tnnt2:P02
chr1	135840857	135840875	19	+	52180	Tnnt2	Tnnt2:P03
chr1	135849450	135849450	1	+	52180	Tnnt2	Tnnt2:P04
chr1	135869782	135869782	1	+	23119	Gm28883	Gm28883:P01
chr1	136008150	136008150	1	+	52067	Tmem9	Tmem9:P01
chr1	136017967	136017967	1	+	52067	Tmem9	Tmem9:P02
chr1	136018062	136018062	1	+	52067	Tmem9	Tmem9:P03
chr1	136026997	136026997	1	+	52067	Tmem9	Tmem9:P04
chr1	136033254	136033254	1	+	52067	Tmem9	Tmem9:P05
chr1	136050804	136050804	1	+	3995	Ascl5	Ascl5:P01
chr1	136052750	136052784	35	+	5080	Cacna1s	Cacna1s:P01
chr1	136052901	136052901	1	+	5080	Cacna1s	Cacna1s:P02
chr1	136057181	136057181	1	+	25514	Gm37014	Gm37014:P01
chr1	136073554	136073554	1	+	5080	Cacna1s	Cacna1s:P03
chr1	136105406	136105406	1	+	5080	Cacna1s	Cacna1s:P04
chr1	136117256	136117256	1	+	5080	Cacna1s	Cacna1s:P05
chr1	136131389	136131454	66	+	39729	Kif21b	Kif21b:P01
chr1	136160358	136160358	1	+	39729	Kif21b	Kif21b:P02
chr1	136162949	136162949	1	+	39729	Kif21b	Kif21b:P03
chr1	136169314	136169314	1	+	39729	Kif21b	Kif21b:P04
chr1	136216074	136216074	1	+	21501	Gm26568	Gm26568:P01
chr1	136247662	136247662	1	+	2400	A430034D21Rik	A430034D21Rik:P01
chr1	136259407	136259407	1	+	21631	Gm26781	Gm26781:P01
chr1	136415271	136415271	1	+	7382	Ddx59	Ddx59:P01
chr1	136430183	136430183	1	+	7382	Ddx59	Ddx59:P02
chr1	136432402	136432402	1	+	7382	Ddx59	Ddx59:P03
chr1	136466343	136466343	1	+	39715	Kif14	Kif14:P01
chr1	136467935	136467958	24	+	39715	Kif14	Kif14:P02
chr1	136469003	136469003	1	+	39715	Kif14	Kif14:P03
chr1	136476340	136476340	1	+	39715	Kif14	Kif14:P04
chr1	136507409	136507409	1	+	23703	Gm29486	Gm29486:P01
chr1	136523884	136523884	1	+	23702	Gm29485	Gm29485:P01
chr1	136541605	136541605	1	+	26283	Gm37799	Gm37799:P01
chr1	136624901	136624901	1	+	54599	Zfp281	Zfp281:P01
chr1	136670769	136670769	1	+	16286	Gm19705	Gm19705:P01
chr1	136676473	136676473	1	+	16286	Gm19705	Gm19705:P02
chr1	136683396	136683396	1	+	16286	Gm19705	Gm19705:P03
chr1	136683629	136683629	1	+	16286	Gm19705	Gm19705:P04
chr1	136696211	136696211	1	+	46480	Platr22	Platr22:P01
chr1	136697374	136697374	1	+	19274	Gm24086	Gm24086:P01
chr1	136793034	136793034	1	+	23909	Gm29718	Gm29718:P01
chr1	137252142	137252142	1	+	25555	Gm37057	Gm37057:P01
chr1	137734318	137734318	1	+	18053	Gm22727	Gm22727:P01
chr1	137811849	137811849	1	+	25793	Gm37293	Gm37293:P01
chr1	137898595	137898598	4	+	27507	Gm4258	Gm4258:P01
chr1	137909291	137909291	1	+	25798	Gm37298	Gm37298:P01
chr1	137924388	137924388	1	+	25625	Gm37124	Gm37124:P01
chr1	137927251	137927251	1	+	2326	A130050O07Rik	A130050O07Rik:P01
chr1	137928170	137928170	1	+	2326	A130050O07Rik	A130050O07Rik:P02
chr1	137932041	137932041	1	+	21717	Gm26930	Gm26930:P01
chr1	137935189	137935189	1	+	7122	D130019J16Rik	D130019J16Rik:P01
chr1	137949422	137949422	1	+	26022	Gm37534	Gm37534:P01
chr1	137966455	137966455	1	+	41310	Mir181a-1	Mir181a-1:P01
chr1	137966531	137966531	1	+	41311	Mir181a-1hg	Mir181a-1hg:P01
chr1	137966639	137966639	1	+	41313	Mir181b-1	Mir181b-1:P01
chr1	137971174	137971174	1	+	26116	Gm37632	Gm37632:P01
chr1	138184101	138184101	1	+	15767	Gm18667	Gm18667:P01
chr1	138261642	138261642	1	+	566	1700113B19Rik	1700113B19Rik:P01
chr1	138273738	138273738	1	+	4175	Atp6v1g3	Atp6v1g3:P01
chr1	138377264	138377264	1	+	22748	Gm28500	Gm28500:P01
chr1	138515615	138515615	1	+	22749	Gm28501	Gm28501:P01
chr1	138963435	138963435	1	+	7487	Dennd1b	Dennd1b:P01
chr1	138963709	138963728	20	+	7487	Dennd1b	Dennd1b:P02
chr1	138963869	138963869	1	+	7487	Dennd1b	Dennd1b:P03
chr1	138967720	138967720	1	+	7487	Dennd1b	Dennd1b:P04
chr1	138968510	138968510	1	+	25914	Gm37423	Gm37423:P01
chr1	138977656	138977656	1	+	1691	4930596I21Rik	4930596I21Rik:P01
chr1	139030185	139030185	1	+	25962	Gm37470	Gm37470:P01
chr1	139054321	139054321	1	+	7487	Dennd1b	Dennd1b:P05
chr1	139070213	139070213	1	+	28423	Gm43544	Gm43544:P01
chr1	139085924	139085924	1	+	7487	Dennd1b	Dennd1b:P06
chr1	139121755	139121755	1	+	7487	Dennd1b	Dennd1b:P07
chr1	139155152	139155152	1	+	26199	Gm37718	Gm37718:P01
chr1	139379452	139379452	1	+	1888	4933436E23Rik	4933436E23Rik:P01
chr1	139408278	139408278	1	+	24980	Gm34816	Gm34816:P01
chr1	139422288	139422288	1	+	54432	Zbtb41	Zbtb41:P01
chr1	139422382	139422382	1	+	54432	Zbtb41	Zbtb41:P02
chr1	139423654	139423654	1	+	54432	Zbtb41	Zbtb41:P03
chr1	139454772	139454819	48	+	4018	Aspm	Aspm:P01
chr1	139483526	139483526	1	+	4018	Aspm	Aspm:P02
chr1	139501702	139501702	1	+	8638	F13b	F13b:P01
chr1	139516394	139516394	1	+	8638	F13b	F13b:P02
chr1	139671604	139671604	1	+	21256	Gm26271	Gm26271:P01
chr1	139786983	139786983	1	+	20663	Gm25619	Gm25619:P01
chr1	140000549	140000549	1	+	26744	Gm38266	Gm38266:P01
chr1	140003825	140003825	1	+	21055	Gm26048	Gm26048:P01
chr1	140246158	140246207	50	+	39642	Kcnt2	Kcnt2:P01
chr1	140266487	140266487	1	+	26261	Gm37777	Gm37777:P01
chr1	140442936	140442936	1	+	39642	Kcnt2	Kcnt2:P02
chr1	140443101	140443101	1	+	39642	Kcnt2	Kcnt2:P03
chr1	140512956	140512956	1	+	39642	Kcnt2	Kcnt2:P04
chr1	140823327	140823327	1	+	25868	Gm37371	Gm37371:P01
chr1	141298100	141298100	1	+	20522	Gm25457	Gm25457:P01
chr1	141314355	141314355	1	+	17415	Gm22016	Gm22016:P01
chr1	141356789	141356789	1	+	26085	Gm37599	Gm37599:P01
chr1	141546206	141546206	1	+	26091	Gm37604	Gm37604:P01
chr1	142722856	142722856	1	+	22963	Gm28724	Gm28724:P01
chr1	142723147	142723147	1	+	22963	Gm28724	Gm28724:P02
chr1	142755193	142755193	1	+	26280	Gm37796	Gm37796:P01
chr1	143640664	143640664	1	+	4340	B3galt2	B3galt2:P01
chr1	143683230	143683230	1	+	35287	Gm6397	Gm6397:P01
chr1	143716338	143716338	1	+	9789	Glrx2	Glrx2:P01
chr1	143739029	143739029	1	+	9789	Glrx2	Glrx2:P02
chr1	143739557	143739646	90	+	9789	Glrx2	Glrx2:P03
chr1	143740375	143740375	1	+	9789	Glrx2	Glrx2:P04
chr1	143743415	143743415	1	+	9789	Glrx2	Glrx2:P05
chr1	143744983	143744983	1	+	9789	Glrx2	Glrx2:P06
chr1	143745971	143745971	1	+	9789	Glrx2	Glrx2:P07
chr1	143777272	143777321	50	+	53154	Uchl5	Uchl5:P01
chr1	143777642	143777642	1	+	23399	Gm29170	Gm29170:P01
chr1	143778928	143778928	1	+	20704	Gm25663	Gm25663:P01
chr1	143783625	143783625	1	+	53154	Uchl5	Uchl5:P02
chr1	143794675	143794717	43	+	53154	Uchl5	Uchl5:P03
chr1	144952928	144952928	1	+	36780	Gm8856	Gm8856:P01
chr1	145183894	145183894	1	+	34526	Gm5262	Gm5262:P01
chr1	146420436	146420436	1	+	34527	Gm5263	Gm5263:P01
chr1	146494760	146494760	1	+	4766	Brinp3	Brinp3:P01
chr1	146497614	146497614	1	+	4766	Brinp3	Brinp3:P02
chr1	146497687	146497738	52	+	4766	Brinp3	Brinp3:P03
chr1	146725581	146725581	1	+	14029	Gm15583	Gm15583:P01
chr1	147089037	147089037	1	+	26232	Gm37749	Gm37749:P01
chr1	147515726	147515726	1	+	26762	Gm38284	Gm38284:P01
chr1	147990085	147990085	1	+	23732	Gm29516	Gm29516:P01
chr1	148498508	148498508	1	+	16336	Gm19891	Gm19891:P01
chr1	148975522	148975522	1	+	34830	Gm5703	Gm5703:P01
chr1	149037584	149037584	1	+	15821	Gm18751	Gm18751:P01
chr1	149106115	149106115	1	+	23252	Gm29020	Gm29020:P01
chr1	149173060	149173060	1	+	15787	Gm18701	Gm18701:P01
chr1	149841530	149841530	1	+	43177	n-R5s219	n-R5s219:P01
chr1	150100031	150100031	1	+	47349	Ptgs2	Ptgs2:P01
chr1	150100332	150100332	1	+	47349	Ptgs2	Ptgs2:P02
chr1	150145968	150145968	1	+	37243	Gm9687	Gm9687:P01
chr1	150319417	150319429	13	+	46014	Pdc	Pdc:P01
chr1	150324538	150324538	1	+	26248	Gm37764	Gm37764:P01
chr1	150392838	150392838	1	+	52278	Tpr	Tpr:P01
chr1	150393250	150393250	1	+	52278	Tpr	Tpr:P02
chr1	150393384	150393384	1	+	52278	Tpr	Tpr:P03
chr1	150411997	150411997	1	+	52278	Tpr	Tpr:P04
chr1	150414788	150414788	1	+	52278	Tpr	Tpr:P05
chr1	150424739	150424739	1	+	52278	Tpr	Tpr:P06
chr1	150429364	150429364	1	+	52278	Tpr	Tpr:P07
chr1	150430424	150430424	1	+	52278	Tpr	Tpr:P08
