seqnames	start	end	width	strand	value.group	value.group_name	count
chr9	18404418	18404418	1	+	23276	Ubtfl1	Ubtfl1:P01
chr9	18430615	18430615	1	+	12572	Mbd3l2	Mbd3l2:P01
chr9	18478359	18478359	1	+	12571	Mbd3l1	Mbd3l1:P01
chr9	18856627	18856627	1	+	16505	Olfr829	Olfr829:P01
chr9	18875329	18875329	1	+	16506	Olfr830	Olfr830:P01
chr9	18944650	18944650	1	+	16507	Olfr832	Olfr832:P01
chr9	18987990	18987990	1	+	16508	Olfr834	Olfr834:P01
chr9	19035125	19035125	1	+	16509	Olfr835	Olfr835:P01
chr9	19120957	19120957	1	+	16510	Olfr836	Olfr836:P01
chr9	19136928	19136928	1	+	16511	Olfr837	Olfr837:P01
chr9	19338459	19338459	1	+	16513	Olfr845	Olfr845:P01
chr9	19440915	19440915	1	+	16516	Olfr849	Olfr849:P01
chr9	19496750	19496750	1	+	16518	Olfr851	Olfr851:P01
chr9	19584511	19584511	1	+	16521	Olfr855	Olfr855:P01
chr9	19622091	19622091	1	+	24443	Zfp317	Zfp317:P01
chr9	19622304	19622304	1	+	24443	Zfp317	Zfp317:P02
chr9	19712829	19712829	1	+	16523	Olfr857	Olfr857:P01
chr9	19780283	19780283	1	+	16288	Olfr58	Olfr58:P01
chr9	19808320	19808320	1	+	16524	Olfr859	Olfr859:P01
chr9	19917229	19917229	1	+	16450	Olfr77	Olfr77:P01
chr9	20098626	20098626	1	+	16529	Olfr868	Olfr868:P01
chr9	20129120	20129120	1	+	16530	Olfr869	Olfr869:P01
chr9	20212207	20212207	1	+	16532	Olfr871	Olfr871:P01
chr9	20237162	20237162	1	+	16533	Olfr872	Olfr872:P01
chr9	20282351	20282351	1	+	16131	Olfr39	Olfr39:P01
chr9	20300211	20300211	1	+	16534	Olfr873	Olfr873:P01
chr9	20581328	20581328	1	+	24680	Zfp846	Zfp846:P01
chr9	20607475	20607475	1	+	7339	Fbxl12os	Fbxl12os:P01
chr9	20642717	20642717	1	+	23254	Ubl5	Ubl5:P01
chr9	20642878	20642878	1	+	23254	Ubl5	Ubl5:P02
chr9	20643336	20643336	1	+	23254	Ubl5	Ubl5:P03
chr9	20644803	20644803	1	+	23254	Ubl5	Ubl5:P04
chr9	20652118	20652118	1	+	17407	Pin1	Pin1:P01
chr9	20818494	20818494	1	+	18822	Rdh8	Rdh8:P01
chr9	20868642	20868642	1	+	20063	Shfl	Shfl:P01
chr9	20888175	20888175	1	+	17811	Ppan	Ppan:P01
chr9	21002737	21002737	1	+	14309	Mrpl4	Mrpl4:P01
chr9	21015940	21015940	1	+	10652	Icam1	Icam1:P01
chr9	21029432	21029432	1	+	10654	Icam4	Icam4:P01
chr9	21032038	21032038	1	+	10655	Icam5	Icam5:P01
chr9	21165714	21165714	1	+	17096	Pde4a	Pde4a:P01
chr9	21184101	21184101	1	+	17096	Pde4a	Pde4a:P02
chr9	21196705	21196705	1	+	17096	Pde4a	Pde4a:P03
chr9	21265285	21265285	1	+	2875	Atg4d	Atg4d:P01
chr9	21320719	21320719	1	+	20458	Slc44a2	Slc44a2:P01
chr9	21337828	21337828	1	+	20458	Slc44a2	Slc44a2:P02
chr9	21367871	21367871	1	+	10899	Ilf3	Ilf3:P01
chr9	21368532	21368532	1	+	10899	Ilf3	Ilf3:P02
chr9	21411837	21411837	1	+	18485	Qtrt1	Qtrt1:P01
chr9	21424908	21424908	1	+	6223	Dnm2	Dnm2:P01
chr9	21526177	21526177	1	+	1644	AB124611	AB124611:P01
chr9	21546894	21546894	1	+	3836	Carm1	Carm1:P01
chr9	21592722	21592722	1	+	22167	Timm29	Timm29:P01
chr9	21616169	21616169	1	+	20623	Smarca4	Smarca4:P01
chr9	21723576	21723576	1	+	11867	Ldlr	Ldlr:P01
chr9	21835510	21835510	1	+	2351	Angptl8	Angptl8:P01
chr9	21927471	21927471	1	+	3969	Ccdc159	Ccdc159:P01
chr9	21937010	21937010	1	+	17619	Plppr2	Plppr2:P01
chr9	21938274	21938274	1	+	17619	Plppr2	Plppr2:P02
chr9	21955753	21955753	1	+	21568	Swsap1	Swsap1:P01
chr9	22002988	22002988	1	+	18042	Prkcsh	Prkcsh:P01
chr9	22071002	22071002	1	+	8658	Gm16845	Gm16845:P01
chr9	22099253	22099253	1	+	4940	Cnn1	Cnn1:P01
chr9	22156846	22156846	1	+	17377	Pigyl	Pigyl:P01
chr9	22188166	22188166	1	+	24694	Zfp872	Zfp872:P01
chr9	22225703	22225712	10	+	24666	Zfp809	Zfp809:P01
chr9	22411511	22411511	1	+	1436	9530077C05Rik	9530077C05Rik:P01
chr9	22475715	22475715	1	+	3205	Bbs9	Bbs9:P01
chr9	23223076	23223076	1	+	3408	Bmper	Bmper:P01
chr9	24098018	24098018	1	+	15197	Npsr1	Npsr1:P01
chr9	24625185	24625185	1	+	5618	Cypt4	Cypt4:P01
chr9	24974208	24974208	1	+	6446	E130101E03Rik	E130101E03Rik:P01
chr9	25251991	25251991	1	+	19843	Septin7	Septin7:P01
chr9	25252439	25252439	1	+	19843	Septin7	Septin7:P02
chr9	25252892	25252892	1	+	19843	Septin7	Septin7:P03
chr9	25481597	25481597	1	+	6568	Eepd1	Eepd1:P01
chr9	26733808	26733808	1	+	3105	B3gat1	B3gat1:P01
chr9	26751562	26751562	1	+	3105	B3gat1	B3gat1:P02
chr9	26999677	26999677	1	+	22139	Thyn1	Thyn1:P01
chr9	27030175	27030175	1	+	14765	Ncapd3	Ncapd3:P01
chr9	27299104	27299104	1	+	10799	Igsf9b	Igsf9b:P01
chr9	27299228	27299228	1	+	10799	Igsf9b	Igsf9b:P02
chr9	27352685	27352685	1	+	10799	Igsf9b	Igsf9b:P03
chr9	27396807	27396807	1	+	21038	Spata19	Spata19:P01
chr9	27397212	27397212	1	+	21038	Spata19	Spata19:P02
chr9	28404328	28404328	1	+	16662	Opcml	Opcml:P01
chr9	30427329	30427329	1	+	20915	Snx19	Snx19:P01
chr9	30942562	30942562	1	+	1929	Adamts8	Adamts8:P01
chr9	31030644	31030644	1	+	24274	Zbtb44	Zbtb44:P01
chr9	31271401	31271401	1	+	9460	Gm7244	Gm7244:P01
chr9	31280549	31280549	1	+	17977	Prdm10	Prdm10:P01
chr9	31313427	31313427	1	+	17977	Prdm10	Prdm10:P02
chr9	31386192	31386192	1	+	14965	Nfrkb	Nfrkb:P01
chr9	32016625	32016625	1	+	2626	Arhgap32	Arhgap32:P01
chr9	32032303	32032303	1	+	2626	Arhgap32	Arhgap32:P02
chr9	32115988	32115988	1	+	2626	Arhgap32	Arhgap32:P03
chr9	32224275	32224275	1	+	2626	Arhgap32	Arhgap32:P04
chr9	32372418	32372418	1	+	11277	Kcnj1	Kcnj1:P01
chr9	32393985	32393985	1	+	11277	Kcnj1	Kcnj1:P02
chr9	32636241	32636241	1	+	6978	Ets1	Ets1:P01
chr9	32696037	32696037	1	+	6978	Ets1	Ets1:P02
chr9	34042371	34042371	1	+	1333	7630403G23Rik	7630403G23Rik:P01
chr9	34488731	34488731	1	+	11446	Kirrel3	Kirrel3:P01
chr9	35116728	35116728	1	+	1058	4930581F22Rik	4930581F22Rik:P01
chr9	35211203	35211203	1	+	21247	Srpr	Srpr:P01
chr9	35267881	35267881	1	+	19367	Rpusd4	Rpusd4:P01
chr9	35281105	35281105	1	+	1187	4933422A05Rik	4933422A05Rik:P01
chr9	35452076	35452076	1	+	4384	Cdon	Cdon:P01
chr9	35558560	35558560	1	+	18434	Pus3	Pus3:P01
chr9	35669639	35669639	1	+	16906	Pate2	Pate2:P01
chr9	35740960	35740960	1	+	16902	Pate10	Pate10:P01
chr9	36431829	36431829	1	+	16904	Pate12	Pate12:P01
chr9	36475583	36475583	1	+	16903	Pate11	Pate11:P01
chr9	36693220	36693220	1	+	1812	Acrv1	Acrv1:P01
chr9	36821891	36821891	1	+	7465	Fez1	Fez1:P01
chr9	36832740	36832740	1	+	7465	Fez1	Fez1:P02
chr9	36833033	36833033	1	+	7465	Fez1	Fez1:P03
chr9	36833574	36833574	1	+	7465	Fez1	Fez1:P04
chr9	37208223	37208223	1	+	22403	Tmem218	Tmem218:P01
chr9	37208316	37208316	1	+	22403	Tmem218	Tmem218:P02
chr9	37367606	37367606	1	+	10283	Hepacam	Hepacam:P01
chr9	37401972	37401972	1	+	19199	Robo4	Robo4:P01
chr9	37489321	37489321	1	+	14385	Msantd2	Msantd2:P01
chr9	37528089	37528089	1	+	6927	Esam	Esam:P01
chr9	37539255	37539255	1	+	23929	Vsig2	Vsig2:P01
chr9	37613821	37613821	1	+	20093	Siae	Siae:P01
chr9	37746136	37746136	1	+	16535	Olfr874	Olfr874:P01
chr9	37772637	37772637	1	+	16536	Olfr875	Olfr875:P01
chr9	37803889	37803889	1	+	16537	Olfr876	Olfr876:P01
chr9	37854820	37854820	1	+	16538	Olfr877	Olfr877:P01
chr9	37897406	37897406	1	+	15896	Olfr145	Olfr145:P01
chr9	37918548	37918548	1	+	16539	Olfr878	Olfr878:P01
chr9	37992492	37992492	1	+	16540	Olfr881	Olfr881:P01
chr9	38025808	38025808	1	+	16541	Olfr883	Olfr883:P01
chr9	38047224	38047224	1	+	16542	Olfr884	Olfr884:P01
chr9	38061322	38061322	1	+	16543	Olfr885	Olfr885:P01
chr9	38084838	38084838	1	+	16544	Olfr887	Olfr887:P01
chr9	38108688	38108688	1	+	16545	Olfr888	Olfr888:P01
chr9	38115798	38115798	1	+	16546	Olfr889	Olfr889:P01
chr9	38143137	38143137	1	+	16547	Olfr890	Olfr890:P01
chr9	38209052	38209052	1	+	16549	Olfr893	Olfr893:P01
chr9	38218818	38218818	1	+	16550	Olfr894	Olfr894:P01
chr9	38253419	38253419	1	+	15880	Olfr143	Olfr143:P01
chr9	38268515	38268515	1	+	16551	Olfr895	Olfr895:P01
chr9	38329492	38329492	1	+	16025	Olfr25	Olfr25:P01
chr9	38349085	38349085	1	+	16552	Olfr898	Olfr898:P01
chr9	38367548	38367548	1	+	16026	Olfr250	Olfr250:P01
chr9	38367548	38367548	1	+	16553	Olfr899	Olfr899:P01
chr9	38377883	38377883	1	+	16027	Olfr251	Olfr251:P01
chr9	38377883	38377883	1	+	16556	Olfr900	Olfr900:P01
chr9	38401711	38401711	1	+	15911	Olfr147	Olfr147:P01
chr9	38430284	38430284	1	+	16557	Olfr901	Olfr901:P01
chr9	38448792	38448792	1	+	16558	Olfr902	Olfr902:P01
chr9	38464043	38464043	1	+	16559	Olfr904	Olfr904:P01
chr9	38472749	38472749	1	+	16560	Olfr905	Olfr905:P01
chr9	38488031	38488031	1	+	16561	Olfr906	Olfr906:P01
chr9	38498671	38498671	1	+	16562	Olfr907	Olfr907:P01
chr9	38516034	38516034	1	+	16563	Olfr908	Olfr908:P01
chr9	38523730	38523730	1	+	16566	Olfr911-ps1	Olfr911-ps1:P01
chr9	38537882	38537882	1	+	16565	Olfr910	Olfr910:P01
chr9	38580244	38580244	1	+	16567	Olfr912	Olfr912:P01
chr9	38592803	38592803	1	+	16568	Olfr913	Olfr913:P01
chr9	38606467	38606467	1	+	16569	Olfr914	Olfr914:P01
chr9	38718268	38718268	1	+	23950	Vwa5a	Vwa5a:P01
chr9	38752796	38752796	1	+	16576	Olfr920	Olfr920:P01
chr9	38773088	38773088	1	+	16577	Olfr921	Olfr921:P01
chr9	38815408	38815408	1	+	16578	Olfr922	Olfr922:P01
chr9	38827615	38827615	1	+	16579	Olfr923	Olfr923:P01
chr9	38848116	38848116	1	+	16580	Olfr924	Olfr924:P01
chr9	38855060	38855060	1	+	16030	Olfr26	Olfr26:P01
chr9	38877178	38877178	1	+	16581	Olfr926	Olfr926:P01
chr9	38930173	38930173	1	+	16583	Olfr930	Olfr930:P01
chr9	38975678	38975678	1	+	16584	Olfr933	Olfr933:P01
chr9	39128167	39128167	1	+	16035	Olfr27	Olfr27:P01
chr9	39144102	39144102	1	+	16021	Olfr242	Olfr242:P01
chr9	39166310	39166310	1	+	16591	Olfr943	Olfr943:P01
chr9	39217359	39217359	1	+	16592	Olfr944	Olfr944:P01
chr9	39393793	39393793	1	+	16597	Olfr951	Olfr951:P01
chr9	39461433	39461433	1	+	16599	Olfr954	Olfr954:P01
chr9	39613569	39613569	1	+	15917	Olfr148	Olfr148:P01
chr9	39623125	39623125	1	+	16605	Olfr960	Olfr960:P01
chr9	39646728	39646728	1	+	16606	Olfr961	Olfr961:P01
chr9	39669059	39669059	1	+	16607	Olfr963	Olfr963:P01
chr9	39719229	39719229	1	+	16608	Olfr965	Olfr965:P01
chr9	39736817	39736817	1	+	15931	Olfr150	Olfr150:P01
chr9	39750388	39750388	1	+	16609	Olfr967	Olfr967:P01
chr9	39795377	39795377	1	+	16611	Olfr969	Olfr969:P01
chr9	39819641	39819641	1	+	16613	Olfr970	Olfr970:P01
chr9	39839436	39839436	1	+	16614	Olfr971	Olfr971:P01
chr9	39873277	39873277	1	+	16615	Olfr972	Olfr972:P01
chr9	39909805	39909805	1	+	16014	Olfr229	Olfr229:P01
chr9	39942262	39942262	1	+	16616	Olfr974	Olfr974:P01
chr9	39993812	39993812	1	+	16619	Olfr978	Olfr978:P01
chr9	40022395	40022395	1	+	16623	Olfr981	Olfr981:P01
chr9	40050558	40050558	1	+	75	1700001J11Rik	1700001J11Rik:P01
chr9	40074297	40074297	1	+	16624	Olfr982	Olfr982:P01
chr9	40148122	40148122	1	+	22409	Tmem225	Tmem225:P01
chr9	40187079	40187079	1	+	16628	Olfr986	Olfr986:P01
chr9	40192316	40192316	1	+	24406	Zfp202	Zfp202:P01
chr9	40269216	40269216	1	+	19682	Scn3b	Scn3b:P01
chr9	40333472	40333472	1	+	372	1700110K17Rik	1700110K17Rik:P01
chr9	40686019	40686019	1	+	4861	Clmp	Clmp:P01
chr9	40801276	40801276	1	+	10582	Hspa8	Hspa8:P01
chr9	40803583	40803583	1	+	20813	Snord14c	Snord14c:P01
chr9	40874127	40874127	1	+	3505	Bsx	Bsx:P01
chr9	41206155	41206155	1	+	292	1700063D05Rik	1700063D05Rik:P01
chr9	41376526	41376526	1	+	12882	Mir100hg	Mir100hg:P01
chr9	41474893	41474893	1	+	12882	Mir100hg	Mir100hg:P02
chr9	41531425	41531425	1	+	12881	Mir100	Mir100:P01
chr9	41536716	41536716	1	+	14051	Mirlet7a-2	Mirlet7a-2:P01
chr9	41581253	41581253	1	+	12882	Mir100hg	Mir100hg:P03
chr9	41581926	41581926	1	+	12924	Mir125b-1	Mir125b-1:P01
chr9	43259879	43259879	1	+	5685	D630033O11Rik	D630033O11Rik:P01
chr9	43310763	43310763	1	+	22809	Trim29	Trim29:P01
chr9	43743954	43743954	1	+	14875	Nectin1	Nectin1:P01
chr9	44043384	44043384	1	+	22138	Thy1	Thy1:P01
chr9	44067021	44067021	1	+	23435	Usp2	Usp2:P01
chr9	44069429	44069429	1	+	23435	Usp2	Usp2:P02
chr9	44084920	44084920	1	+	23435	Usp2	Usp2:P03
chr9	44101770	44101770	1	+	3603	C1qtnf5	C1qtnf5:P01
chr9	44101770	44101770	1	+	12785	Mfrp	Mfrp:P01
chr9	44107245	44107309	65	+	3603	C1qtnf5	C1qtnf5:P02
chr9	44134658	44134658	1	+	12597	Mcam	Mcam:P01
chr9	44240677	44240677	1	+	3964	Ccdc153	Ccdc153:P01
chr9	44326815	44326815	1	+	6267	Dpagt1	Dpagt1:P01
chr9	44334715	44334715	1	+	10104	H2ax	H2ax:P01
chr9	44379490	44379490	1	+	10636	Hyou1	Hyou1:P01
chr9	44396927	44396927	1	+	20422	Slc37a4	Slc37a4:P01
chr9	44397095	44397095	1	+	20422	Slc37a4	Slc37a4:P02
chr9	44398176	44398176	1	+	20422	Slc37a4	Slc37a4:P03
chr9	44400423	44400423	1	+	13869	Mir7085	Mir7085:P01
chr9	44407714	44407714	1	+	19332	Rps25	Rps25:P01
chr9	44482825	44482825	1	+	3309	Bcl9l	Bcl9l:P01
chr9	44499136	44499136	1	+	3309	Bcl9l	Bcl9l:P02
chr9	44604892	44604892	1	+	5874	Ddx6	Ddx6:P01
chr9	44673233	44673233	1	+	22772	Treh	Treh:P01
chr9	44773009	44773009	1	+	10754	Ift46	Ift46:P01
chr9	44981786	44981786	1	+	4222	Cd3d	Cd3d:P01
chr9	45042344	45042344	1	+	14231	Mpzl2	Mpzl2:P01
chr9	45055181	45055181	1	+	14232	Mpzl3	Mpzl3:P01
chr9	45079183	45079183	1	+	11164	Jaml	Jaml:P01
chr9	45117876	45117876	1	+	19680	Scn2b	Scn2b:P01
chr9	45138624	45138624	1	+	19684	Scn4b	Scn4b:P01
chr9	45195766	45195766	1	+	3244	BC049352	BC049352:P01
chr9	45319100	45319100	1	+	22541	Tmprss13	Tmprss13:P01
chr9	45370185	45370185	1	+	7783	Fxyd6	Fxyd6:P01
chr9	45399709	45399709	1	+	7779	Fxyd2	Fxyd2:P01
chr9	45403138	45403138	1	+	7779	Fxyd2	Fxyd2:P02
chr9	45406077	45406077	1	+	7779	Fxyd2	Fxyd2:P03
chr9	45430353	45430353	1	+	6334	Dscaml1	Dscaml1:P01
chr9	45838545	45838545	1	+	3147	Bace1	Bace1:P01
chr9	45906569	45906569	1	+	17062	Pcsk7	Pcsk7:P01
chr9	45953986	45953986	1	+	1569	A830035O19Rik	A830035O19Rik:P01
chr9	46012820	46012820	1	+	20110	Sik3	Sik3:P01
chr9	46228630	46228630	1	+	2519	Apoa1	Apoa1:P01
chr9	46240844	46240844	1	+	2521	Apoa4	Apoa4:P01
chr9	46268608	46268633	26	+	2522	Apoa5	Apoa5:P01
chr9	46273064	46273064	1	+	24847	Zpr1	Zpr1:P01
chr9	46283012	46283012	1	+	3555	Bud13	Bud13:P01
chr9	46913603	46913603	1	+	608	2900052N01Rik	2900052N01Rik:P01
chr9	46998741	46998741	1	+	9191	Gm4791	Gm4791:P01
chr9	47530170	47530170	1	+	3725	Cadm1	Cadm1:P01
chr9	47530352	47530352	1	+	3725	Cadm1	Cadm1:P02
chr9	48362041	48362041	1	+	15415	Nxpe4	Nxpe4:P01
chr9	48454344	48454344	1	+	9526	Gm8884	Gm8884:P01
chr9	48495343	48495343	1	+	9337	Gm5617	Gm5617:P01
chr9	48985385	48985385	1	+	23443	Usp28	Usp28:P01
chr9	49055581	49055581	1	+	24880	Zw10	Zw10:P01
chr9	49102728	49102728	1	+	22546	Tmprss5	Tmprss5:P01
chr9	49102779	49102779	1	+	22546	Tmprss5	Tmprss5:P02
chr9	49250531	49250531	1	+	9209	Gm4894	Gm4894:P01
chr9	49340403	49340403	1	+	6321	Drd2	Drd2:P01
chr9	49518288	49518288	1	+	8279	Gm11149	Gm11149:P01
chr9	50494525	50494525	1	+	17589	Plet1	Plet1:P01
chr9	50554700	50554700	1	+	10838	Il18	Il18:P01
chr9	50603901	50603901	1	+	22171	Timm8b	Timm8b:P01
chr9	50617321	50617321	1	+	17380	Pih1d2	Pih1d2:P01
chr9	50751325	50751325	1	+	5265	Cryab	Cryab:P01
chr9	50752971	50752971	1	+	5265	Cryab	Cryab:P02
chr9	50768238	50768238	1	+	7445	Fdxacb1	Fdxacb1:P01
chr9	50775225	50775225	1	+	2248	Alg9	Alg9:P01
chr9	50856924	50856924	1	+	17913	Ppp2r1b	Ppp2r1b:P01
chr9	51116001	51116001	1	+	3539	Btg4	Btg4:P01
chr9	51213690	51213690	1	+	17788	Pou2af1	Pou2af1:P01
chr9	51765351	51765351	1	+	2612	Arhgap20	Arhgap20:P01
chr9	51914429	51914429	1	+	1159	4933407I05Rik	4933407I05Rik:P01
chr9	52047150	52047150	1	+	18825	Rdx	Rdx:P01
chr9	52047941	52047941	1	+	18825	Rdx	Rdx:P02
chr9	52115623	52115623	1	+	13502	Mir6244	Mir6244:P01
chr9	52679863	52679863	1	+	8672	Gm1715	Gm1715:P01
chr9	53301670	53301670	1	+	7031	Exph5	Exph5:P01
chr9	53384023	53384023	1	+	17709	Poglut3	Poglut3:P01
chr9	53405286	53405286	1	+	980	4930550C14Rik	4930550C14Rik:P01
chr9	53537047	53537047	1	+	15162	Npat	Npat:P01
chr9	53771535	53771535	1	+	20406	Slc35f2	Slc35f2:P01
chr9	53850251	53850251	1	+	20599	Sln	Sln:P01
chr9	54286486	54286486	1	+	8120	Gldn	Gldn:P01
chr9	54534123	54534123	1	+	20022	Sh2d7	Sh2d7:P01
chr9	54586511	54586511	1	+	10668	Idh3a	Idh3a:P01
chr9	54699283	54699283	1	+	6166	Dnaja4	Dnaja4:P01
chr9	54699559	54699559	1	+	6166	Dnaja4	Dnaja4:P02
chr9	54708313	54708313	1	+	13489	Mir5710	Mir5710:P01
chr9	54764748	54764748	1	+	5195	Crabp1	Crabp1:P01
chr9	54863755	54863755	1	+	11034	Ireb2	Ireb2:P01
chr9	54917290	54917290	1	+	10633	Hykk	Hykk:P01
chr9	54950859	54950859	1	+	18261	Psma4	Psma4:P01
chr9	54980880	54980880	1	+	4676	Chrna5	Chrna5:P01
chr9	54981488	54981488	1	+	4676	Chrna5	Chrna5:P02
chr9	55149369	55149369	1	+	23233	Ube2q2	Ube2q2:P01
chr9	55150083	55150083	1	+	23233	Ube2q2	Ube2q2:P02
chr9	55208935	55208935	1	+	7364	Fbxo22	Fbxo22:P01
chr9	55326913	55326913	1	+	22446	Tmem266	Tmem266:P01
chr9	55541149	55541149	1	+	11068	Isl2	Isl2:P01
chr9	56027636	56027636	1	+	9469	Gm7444	Gm7444:P01
chr9	56041845	56041845	1	+	18801	Rcn2	Rcn2:P01
chr9	56089976	56089976	1	+	18314	Pstpip1	Pstpip1:P01
chr9	56418619	56418619	1	+	10375	Hmg20a	Hmg20a:P01
chr9	56865104	56865104	1	+	5324	Cspg4	Cspg4:P01
chr9	56937500	56937500	1	+	10908	Imp3	Imp3:P01
chr9	56950908	56950908	1	+	20902	Snupn	Snupn:P01
chr9	56994968	56994968	1	+	18392	Ptpn9	Ptpn9:P01
chr9	57072040	57072040	1	+	20116	Sin3a	Sin3a:P01
chr9	57076376	57076376	1	+	20116	Sin3a	Sin3a:P02
chr9	57130777	57130777	1	+	12432	Man2c1	Man2c1:P01
chr9	57175275	57175275	1	+	254	1700041C23Rik	1700041C23Rik:P01
chr9	57236556	57236556	1	+	22769	Trcg1	Trcg1:P01
chr9	57391070	57391070	1	+	755	4930430J02Rik	4930430J02Rik:P01
chr9	57504102	57504102	1	+	19296	Rpp25	Rpp25:P01
chr9	57521232	57521232	1	+	5121	Cox5a	Cox5a:P01
chr9	57537528	57537528	1	+	7214	Fam219b	Fam219b:P01
chr9	57560944	57560944	1	+	19604	Scamp2	Scamp2:P01
chr9	57589452	57589452	1	+	23344	Ulk3	Ulk3:P01
chr9	57687928	57687928	1	+	5513	Cyp1a1	Cyp1a1:P01
chr9	57697613	57697613	1	+	5513	Cyp1a1	Cyp1a1:P02
chr9	57708569	57708569	1	+	6536	Edc3	Edc3:P01
chr9	57910986	57910986	1	+	23255	Ubl7	Ubl7:P01
chr9	57940112	57940112	1	+	19822	Sema7a	Sema7a:P01
chr9	57998024	57998024	1	+	5508	Cyp11a1	Cyp11a1:P01
chr9	58014952	58014952	1	+	5508	Cyp11a1	Cyp11a1:P02
chr9	58032274	58032274	1	+	8615	Gm16130	Gm16130:P01
chr9	58129088	58129088	1	+	21435	Stra6	Stra6:P01
chr9	58129349	58129349	1	+	21435	Stra6	Stra6:P02
chr9	58134075	58134075	1	+	21435	Stra6	Stra6:P03
chr9	58134665	58134665	1	+	21435	Stra6	Stra6:P04
chr9	58202897	58202897	1	+	67	1600029O15Rik	1600029O15Rik:P01
chr9	58221150	58221150	1	+	13553	Mir6385	Mir6385:P01
chr9	58253164	58253164	1	+	21424	Stoml1	Stoml1:P01
chr9	58370504	58370504	1	+	317	1700072B07Rik	1700072B07Rik:P01
chr9	58455173	58455173	1	+	818	4930461G14Rik	4930461G14Rik:P01
chr9	58488603	58488603	1	+	10968	Insyn1	Insyn1:P01
chr9	58582240	58582240	1	+	15198	Nptn	Nptn:P01
chr9	58822949	58822949	1	+	10229	Hcn4	Hcn4:P01
chr9	59291572	59291572	1	+	2013	Adpgk	Adpgk:P01
chr9	59539540	59539540	1	+	10301	Hexa	Hexa:P01
chr9	59578337	59578337	1	+	4436	Celf6	Celf6:P01
chr9	59589288	59589288	1	+	4436	Celf6	Celf6:P02
chr9	59617284	59617284	1	+	16890	Parp6	Parp6:P01
chr9	59656368	59656368	1	+	17468	Pkm	Pkm:P01
chr9	59707637	59707637	1	+	9821	Gramd2	Gramd2:P01
chr9	59707764	59707764	1	+	9821	Gramd2	Gramd2:P02
chr9	59751174	59751174	1	+	14631	Myo9a	Myo9a:P01
chr9	59951294	59951294	1	+	9476	Gm7616	Gm7616:P01
chr9	60713121	60713121	1	+	11794	Larp6	Larp6:P01
chr9	60794442	60794442	1	+	23180	Uaca	Uaca:P01
chr9	61017069	61017069	1	+	9248	Gm5122	Gm5122:P01
chr9	61138515	61138515	1	+	10639	I730028E13Rik	I730028E13Rik:P01
chr9	61372366	61372366	1	+	22202	Tle3	Tle3:P01
chr9	62341343	62341343	1	+	2435	Anp32a	Anp32a:P01
chr9	62677855	62677855	1	+	11085	Itga11	Itga11:P01
chr9	62838785	62838785	1	+	4864	Cln6	Cln6:P01
chr9	62858104	62858104	1	+	3753	Calml4	Calml4:P01
chr9	63602646	63602646	1	+	1629	Aagab	Aagab:P01
chr9	64049829	64049829	1	+	33	1110036E04Rik	1110036E04Rik:P01
chr9	64080761	64080761	1	+	19617	Scarletltr	Scarletltr:P01
chr9	64117147	64117147	1	+	11856	Lctl	Lctl:P01
chr9	64173387	64173387	1	+	19279	Rpl4	Rpl4:P01
chr9	64175432	64175432	1	+	20817	Snord16a	Snord16a:P01
chr9	64179297	64179297	1	+	20737	Snapc5	Snapc5:P01
chr9	64235201	64235201	1	+	23289	Uchl4	Uchl4:P01
chr9	64281585	64281585	1	+	22182	Tipin	Tipin:P01
chr9	64385626	64385626	1	+	12706	Megf11	Megf11:P01
chr9	64811011	64811011	1	+	5966	Dennd4a	Dennd4a:P01
chr9	64960832	64960832	1	+	10976	Ints14	Ints14:P01
chr9	64960930	64960930	1	+	10976	Ints14	Ints14:P02
chr9	65032458	65032458	1	+	6289	Dpp8	Dpp8:P01
chr9	65101486	65101486	1	+	10764	Igdcc4	Igdcc4:P01
chr9	65141154	65141154	1	+	10763	Igdcc3	Igdcc3:P01
chr9	65214690	65214690	1	+	16886	Parp16	Parp16:P01
chr9	65265180	65265180	1	+	4724	Cilp	Cilp:P01
chr9	65294260	65294260	1	+	4876	Clpx	Clpx:P01
chr9	65346068	65346068	1	+	17083	Pdcd7	Pdcd7:P01
chr9	65361029	65361029	1	+	23196	Ubap1l	Ubap1l:P01
chr9	65398488	65398488	1	+	18694	Rasl12	Rasl12:P01
chr9	65435782	65435782	1	+	14445	Mtfmt	Mtfmt:P01
chr9	65460937	65460937	1	+	21107	Spg21	Spg21:P01
chr9	65462701	65462701	1	+	21107	Spg21	Spg21:P02
chr9	65587160	65587174	15	+	17354	Pif1	Pif1:P01
chr9	65630582	65630582	1	+	18783	Rbpms2	Rbpms2:P01
chr9	65676548	65676548	1	+	15445	Oaz2	Oaz2:P01
chr9	65890323	65890323	1	+	17036	Pclaf	Pclaf:P01
chr9	65909010	65909010	1	+	5317	Csnk1g1	Csnk1g1:P01
chr9	66060169	66060169	1	+	17832	Ppib	Ppib:P01
chr9	66126611	66126611	1	+	4709	Ciao2a	Ciao2a:P01
chr9	66158226	66158226	1	+	5734	Dapk2	Dapk2:P01
chr9	66350450	66350450	1	+	10287	Herc1	Herc1:P01
chr9	66713686	66713686	1	+	3814	Car12	Car12:P01
chr9	66946086	66946086	1	+	19336	Rps27l	Rps27l:P01
chr9	66946413	66946413	1	+	19336	Rps27l	Rps27l:P02
