seqnames	start	end	width	strand	value.group	value.group_name	count
chr5	134874371	134874397	27	+	57591	TXNDC15	TXNDC15:P01
chr5	134875096	134875096	1	+	57591	TXNDC15	TXNDC15:P02
chr5	134875342	134875342	1	+	57591	TXNDC15	TXNDC15:P03
chr5	134888153	134888153	1	+	57591	TXNDC15	TXNDC15:P04
chr5	134892178	134892178	1	+	57591	TXNDC15	TXNDC15:P05
chr5	134893626	134893626	1	+	57591	TXNDC15	TXNDC15:P06
chr5	134899937	134899937	1	+	57591	TXNDC15	TXNDC15:P07
chr5	134905120	134905173	54	+	43487	PCBD2	PCBD2:P01
chr5	134905235	134905235	1	+	23154	ENSG00000279799	ENSG00000279799:P01
chr5	134908830	134908830	1	+	43487	PCBD2	PCBD2:P02
chr5	134924123	134924123	1	+	40555	MTND6P4	MTND6P4:P01
chr5	134928039	134928039	1	+	18157	ENSG00000263963	ENSG00000263963:P01
chr5	134967907	134967907	1	+	3302	CATSPER3	CATSPER3:P01
chr5	135033280	135033280	1	+	44217	PITX1-AS1	PITX1-AS1:P01
chr5	135033382	135033382	1	+	44217	PITX1-AS1	PITX1-AS1:P02
chr5	135033442	135033442	1	+	44217	PITX1-AS1	PITX1-AS1:P03
chr5	135034521	135034521	1	+	22097	ENSG00000277619	ENSG00000277619:P01
chr5	135120526	135120526	1	+	13138	ENSG00000248753	ENSG00000248753:P01
chr5	135128155	135128155	1	+	44217	PITX1-AS1	PITX1-AS1:P04
chr5	135337939	135337939	1	+	44217	PITX1-AS1	PITX1-AS1:P05
chr5	135350696	135350696	1	+	44217	PITX1-AS1	PITX1-AS1:P06
chr5	135399280	135399280	1	+	19562	ENSG00000270021	ENSG00000270021:P01
chr5	135450613	135450613	1	+	13414	ENSG00000249639	ENSG00000249639:P01
chr5	135559577	135559577	1	+	13597	ENSG00000250167	ENSG00000250167:P01
chr5	135579185	135579185	1	+	13597	ENSG00000250167	ENSG00000250167:P02
chr5	135579202	135579202	1	+	53009	SLC25A48	SLC25A48:P01
chr5	135609312	135609312	1	+	53009	SLC25A48	SLC25A48:P02
chr5	135812667	135812667	1	+	13666	ENSG00000250378	ENSG00000250378:P01
chr5	135821706	135821712	7	+	13666	ENSG00000250378	ENSG00000250378:P02
chr5	135821779	135821780	2	+	13666	ENSG00000250378	ENSG00000250378:P03
chr5	135826387	135826387	1	+	13666	ENSG00000250378	ENSG00000250378:P04
chr5	135834649	135834727	79	+	53009	SLC25A48	SLC25A48:P03
chr5	135835104	135835104	1	+	53009	SLC25A48	SLC25A48:P04
chr5	135880029	135880029	1	+	53009	SLC25A48	SLC25A48:P05
chr5	135897637	135897637	1	+	14774	ENSG00000254239	ENSG00000254239:P01
chr5	135930317	135930336	20	+	28773	FBXL21P	FBXL21P:P01
chr5	135930403	135930403	1	+	28773	FBXL21P	FBXL21P:P02
chr5	135934368	135934368	1	+	28773	FBXL21P	FBXL21P:P03
chr5	135936795	135936795	1	+	28773	FBXL21P	FBXL21P:P04
chr5	135941323	135941323	1	+	28773	FBXL21P	FBXL21P:P05
chr5	136028988	136028991	4	+	55781	TGFBI	TGFBI:P01
chr5	136029139	136029139	1	+	55781	TGFBI	TGFBI:P02
chr5	136045745	136045745	1	+	55781	TGFBI	TGFBI:P03
chr5	136047324	136047353	30	+	55781	TGFBI	TGFBI:P04
chr5	136047418	136047418	1	+	55781	TGFBI	TGFBI:P05
chr5	136049516	136049516	1	+	55781	TGFBI	TGFBI:P06
chr5	136053943	136053943	1	+	55781	TGFBI	TGFBI:P07
chr5	136055499	136055499	1	+	55781	TGFBI	TGFBI:P08
chr5	136058767	136058767	1	+	55781	TGFBI	TGFBI:P09
chr5	136058849	136058849	1	+	55781	TGFBI	TGFBI:P10
chr5	136059186	136059186	1	+	55781	TGFBI	TGFBI:P11
chr5	136061190	136061190	1	+	55781	TGFBI	TGFBI:P12
chr5	136129516	136129516	1	+	22166	ENSG00000277859	ENSG00000277859:P01
chr5	136132845	136132847	3	+	53388	SMAD5	SMAD5:P01
chr5	136132904	136132914	11	+	53388	SMAD5	SMAD5:P02
chr5	136133224	136133224	1	+	53388	SMAD5	SMAD5:P03
chr5	136133353	136133353	1	+	53388	SMAD5	SMAD5:P04
chr5	136133696	136133696	1	+	21555	ENSG00000275646	ENSG00000275646:P01
chr5	136133823	136133823	1	+	53388	SMAD5	SMAD5:P05
chr5	136133912	136133912	1	+	22060	ENSG00000277524	ENSG00000277524:P01
chr5	136134082	136134082	1	+	21356	ENSG00000274934	ENSG00000274934:P01
chr5	136147420	136147420	1	+	53388	SMAD5	SMAD5:P06
chr5	136160986	136160986	1	+	53388	SMAD5	SMAD5:P07
chr5	136174469	136174469	1	+	53388	SMAD5	SMAD5:P08
chr5	136214048	136214048	1	+	57199	TRPC7-AS1	TRPC7-AS1:P01
chr5	136303757	136303757	1	+	57200	TRPC7-AS2	TRPC7-AS2:P01
chr5	136428892	136428892	1	+	31422	HNRNPA1P13	HNRNPA1P13:P01
chr5	136466645	136466701	57	+	13470	ENSG00000249803	ENSG00000249803:P01
chr5	136466860	136466860	1	+	13470	ENSG00000249803	ENSG00000249803:P02
chr5	136734830	136734830	1	+	13637	ENSG00000250284	ENSG00000250284:P01
chr5	136734927	136734944	18	+	13637	ENSG00000250284	ENSG00000250284:P02
chr5	136857628	136857628	1	+	1069	ANKRD49P3	ANKRD49P3:P01
chr5	137761546	137761546	1	+	19815	ENSG00000270697	ENSG00000270697:P01
chr5	137801193	137801193	1	+	41760	NPY6R	NPY6R:P01
chr5	137808211	137808211	1	+	41760	NPY6R	NPY6R:P02
chr5	137867858	137867876	19	+	40783	MYOT	MYOT:P01
chr5	137880615	137880618	4	+	40783	MYOT	MYOT:P02
chr5	137886700	137886700	1	+	40783	MYOT	MYOT:P03
chr5	137887968	137887968	1	+	44242	PKD2L2	PKD2L2:P01
chr5	137889437	137889469	33	+	44242	PKD2L2	PKD2L2:P02
chr5	137889964	137889964	1	+	44242	PKD2L2	PKD2L2:P03
chr5	138032774	138032774	1	+	28365	FAM13B-AS1	FAM13B-AS1:P01
chr5	138039199	138039199	1	+	13629	ENSG00000250260	ENSG00000250260:P01
chr5	138083990	138084033	44	+	58703	WNT8A	WNT8A:P01
chr5	138084085	138084085	1	+	58703	WNT8A	WNT8A:P02
chr5	138116573	138116573	1	+	49367	RNU6-460P	RNU6-460P:P01
chr5	138178719	138178719	1	+	33375	KIF20A	KIF20A:P01
chr5	138179112	138179169	58	+	33375	KIF20A	KIF20A:P02
chr5	138179221	138179221	1	+	33375	KIF20A	KIF20A:P03
chr5	138184828	138184828	1	+	33375	KIF20A	KIF20A:P04
chr5	138331935	138331935	1	+	28586	FAM53C	FAM53C:P01
chr5	138332105	138332105	1	+	28586	FAM53C	FAM53C:P02
chr5	138333677	138333677	1	+	28586	FAM53C	FAM53C:P03
chr5	138337511	138337554	44	+	28586	FAM53C	FAM53C:P04
chr5	138338015	138338015	1	+	28586	FAM53C	FAM53C:P05
chr5	138338266	138338267	2	+	28586	FAM53C	FAM53C:P06
chr5	138341181	138341181	1	+	28586	FAM53C	FAM53C:P07
chr5	138352685	138352685	1	+	33281	KDM3B	KDM3B:P01
chr5	138372674	138372674	1	+	33281	KDM3B	KDM3B:P02
chr5	138372793	138372793	1	+	33281	KDM3B	KDM3B:P03
chr5	138377811	138377811	1	+	33281	KDM3B	KDM3B:P04
chr5	138386577	138386577	1	+	33281	KDM3B	KDM3B:P05
chr5	138397878	138397878	1	+	33281	KDM3B	KDM3B:P06
chr5	138417808	138417808	1	+	33281	KDM3B	KDM3B:P07
chr5	138424135	138424135	1	+	33281	KDM3B	KDM3B:P08
chr5	138426741	138426741	1	+	33281	KDM3B	KDM3B:P09
chr5	138439057	138439111	55	+	46376	REEP2	REEP2:P01
chr5	138439168	138439168	1	+	46376	REEP2	REEP2:P02
chr5	138439682	138439682	1	+	46376	REEP2	REEP2:P03
chr5	138444328	138444328	1	+	46376	REEP2	REEP2:P04
chr5	138444998	138444998	1	+	46376	REEP2	REEP2:P05
chr5	138465479	138465479	1	+	7114	EGR1	EGR1:P01
chr5	138473744	138473744	1	+	51082	RPL7P19	RPL7P19:P01
chr5	138543492	138543492	1	+	27411	ENSG00000289155	ENSG00000289155:P01
chr5	138610967	138610978	12	+	5455	CTNNA1	CTNNA1:P01
chr5	138620329	138620329	1	+	10648	ENSG00000232174	ENSG00000232174:P01
chr5	138623479	138623479	1	+	12198	ENSG00000238745	ENSG00000238745:P01
chr5	138663837	138663837	1	+	5455	CTNNA1	CTNNA1:P02
chr5	138753097	138753097	1	+	5455	CTNNA1	CTNNA1:P03
chr5	138753418	138753446	29	+	5455	CTNNA1	CTNNA1:P04
chr5	138753661	138753661	1	+	5455	CTNNA1	CTNNA1:P05
chr5	138754369	138754369	1	+	5455	CTNNA1	CTNNA1:P06
chr5	138781923	138781923	1	+	5455	CTNNA1	CTNNA1:P07
chr5	138790926	138790926	1	+	5455	CTNNA1	CTNNA1:P08
chr5	138811959	138811959	1	+	5455	CTNNA1	CTNNA1:P09
chr5	138824677	138824677	1	+	5455	CTNNA1	CTNNA1:P10
chr5	138824768	138824768	1	+	5455	CTNNA1	CTNNA1:P11
chr5	138827627	138827627	1	+	5455	CTNNA1	CTNNA1:P12
chr5	138870275	138870275	1	+	5455	CTNNA1	CTNNA1:P13
chr5	138874038	138874038	1	+	5455	CTNNA1	CTNNA1:P14
chr5	138875230	138875266	37	+	5455	CTNNA1	CTNNA1:P15
chr5	138875399	138875488	90	+	5455	CTNNA1	CTNNA1:P16
chr5	138875653	138875653	1	+	5455	CTNNA1	CTNNA1:P17
chr5	138880195	138880195	1	+	5455	CTNNA1	CTNNA1:P18
chr5	138886229	138886229	1	+	5455	CTNNA1	CTNNA1:P19
chr5	138904399	138904399	1	+	5455	CTNNA1	CTNNA1:P20
chr5	138924530	138924530	1	+	5455	CTNNA1	CTNNA1:P21
chr5	138924589	138924589	1	+	5455	CTNNA1	CTNNA1:P22
chr5	138930638	138930638	1	+	5455	CTNNA1	CTNNA1:P23
chr5	138931901	138931901	1	+	5455	CTNNA1	CTNNA1:P24
chr5	139012329	139012329	1	+	47762	RNA5SP194	RNA5SP194:P01
chr5	139012647	139012650	4	+	13399	ENSG00000249593	ENSG00000249593:P01
chr5	139221758	139221758	1	+	49486	RNU6-572P	RNU6-572P:P01
chr5	139273752	139273838	87	+	37186	MATR3	MATR3:P01
chr5	139274102	139274131	30	+	53610	SNHG4	SNHG4:P01
chr5	139274103	139274131	29	+	37186	MATR3	MATR3:P02
chr5	139276109	139276109	1	+	37186	MATR3	MATR3:P03
chr5	139276180	139276180	1	+	53749	SNORA74D	SNORA74D:P01
chr5	139278781	139278781	1	+	53745	SNORA74A	SNORA74A:P01
chr5	139293674	139293778	105	+	37186	MATR3	MATR3:P04
chr5	139293952	139293983	32	+	37186	MATR3	MATR3:P05
chr5	139294530	139294530	1	+	37186	MATR3	MATR3:P06
chr5	139294586	139294586	1	+	37186	MATR3	MATR3:P07
chr5	139294638	139294638	1	+	37186	MATR3	MATR3:P08
chr5	139299852	139299852	1	+	47763	RNA5SP195	RNA5SP195:P01
chr5	139308095	139308095	1	+	37186	MATR3	MATR3:P09
chr5	139308243	139308243	1	+	37186	MATR3	MATR3:P10
chr5	139310043	139310043	1	+	37186	MATR3	MATR3:P11
chr5	139315347	139315347	1	+	37186	MATR3	MATR3:P12
chr5	139315751	139315751	1	+	37186	MATR3	MATR3:P13
chr5	139321805	139321805	1	+	37186	MATR3	MATR3:P14
chr5	139322746	139322746	1	+	37186	MATR3	MATR3:P15
chr5	139341587	139341587	1	+	43329	PAIP2	PAIP2:P01
chr5	139341854	139341919	66	+	43329	PAIP2	PAIP2:P02
chr5	139342442	139342451	10	+	43329	PAIP2	PAIP2:P03
chr5	139447907	139447907	1	+	48641	RNU5B-4P	RNU5B-4P:P01
chr5	139471004	139471004	1	+	53496	SMIM33	SMIM33:P01
chr5	139492538	139492538	1	+	13426	ENSG00000249689	ENSG00000249689:P01
chr5	139494256	139494256	1	+	41046	NCOA4P4	NCOA4P4:P01
chr5	139503242	139503242	1	+	25175	ENSG00000286403	ENSG00000286403:P01
chr5	139526431	139526431	1	+	57687	UBE2D2	UBE2D2:P01
chr5	139561167	139561167	1	+	57687	UBE2D2	UBE2D2:P02
chr5	139561339	139561339	1	+	57687	UBE2D2	UBE2D2:P03
chr5	139561724	139561726	3	+	57687	UBE2D2	UBE2D2:P04
chr5	139562029	139562029	1	+	57687	UBE2D2	UBE2D2:P05
chr5	139599562	139599562	1	+	57687	UBE2D2	UBE2D2:P06
chr5	139600404	139600404	1	+	57687	UBE2D2	UBE2D2:P07
chr5	139647299	139647299	1	+	5577	CXXC5	CXXC5:P01
chr5	139647904	139647904	1	+	5577	CXXC5	CXXC5:P02
chr5	139648349	139648349	1	+	5577	CXXC5	CXXC5:P03
chr5	139648661	139648661	1	+	5577	CXXC5	CXXC5:P04
chr5	139648712	139648712	1	+	5577	CXXC5	CXXC5:P05
chr5	139648925	139648933	9	+	5577	CXXC5	CXXC5:P06
chr5	139650989	139650989	1	+	5577	CXXC5	CXXC5:P07
chr5	139659555	139659555	1	+	5577	CXXC5	CXXC5:P08
chr5	139675436	139675474	39	+	5577	CXXC5	CXXC5:P09
chr5	139679683	139679683	1	+	5577	CXXC5	CXXC5:P10
chr5	139680958	139680958	1	+	5577	CXXC5	CXXC5:P11
chr5	139682994	139682994	1	+	5577	CXXC5	CXXC5:P12
chr5	139684645	139684645	1	+	13385	ENSG00000249526	ENSG00000249526:P01
chr5	139775305	139775305	1	+	20248	ENSG00000271792	ENSG00000271792:P01
chr5	139795808	139795808	1	+	45418	PSD2	PSD2:P01
chr5	139821890	139821890	1	+	45418	PSD2	PSD2:P02
chr5	139848290	139848290	1	+	13773	ENSG00000250692	ENSG00000250692:P01
chr5	140019492	140019492	1	+	58815	Y_RNA	Y_RNA:P113
chr5	140107777	140107815	39	+	45724	PURA	PURA:P01
chr5	140108020	140108020	1	+	45724	PURA	PURA:P02
chr5	140112928	140112928	1	+	45724	PURA	PURA:P03
chr5	140114109	140114109	1	+	45724	PURA	PURA:P04
chr5	140125937	140125937	1	+	32324	IGIP	IGIP:P01
chr5	140157319	140157319	1	+	14831	ENSG00000254363	ENSG00000254363:P01
chr5	140161953	140161953	1	+	14831	ENSG00000254363	ENSG00000254363:P02
chr5	140175156	140175217	62	+	5773	CYSTM1	CYSTM1:P01
chr5	140200163	140200163	1	+	13560	ENSG00000250069	ENSG00000250069:P01
chr5	140360194	140360215	22	+	53220	SLC4A9	SLC4A9:P01
chr5	140365857	140365857	1	+	53220	SLC4A9	SLC4A9:P02
chr5	140371449	140371449	1	+	53220	SLC4A9	SLC4A9:P03
chr5	140401814	140401856	43	+	976	ANKHD1	ANKHD1:P01
chr5	140401908	140401908	1	+	978	ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3:P01
chr5	140401921	140401921	1	+	976	ANKHD1	ANKHD1:P02
chr5	140458733	140458733	1	+	976	ANKHD1	ANKHD1:P03
chr5	140459257	140459257	1	+	976	ANKHD1	ANKHD1:P04
chr5	140482580	140482580	1	+	976	ANKHD1	ANKHD1:P05
chr5	140484760	140484760	1	+	976	ANKHD1	ANKHD1:P06
chr5	140486567	140486567	1	+	976	ANKHD1	ANKHD1:P07
chr5	140496650	140496650	1	+	976	ANKHD1	ANKHD1:P08
chr5	140504769	140504769	1	+	976	ANKHD1	ANKHD1:P09
chr5	140510110	140510110	1	+	976	ANKHD1	ANKHD1:P10
chr5	140524183	140524183	1	+	976	ANKHD1	ANKHD1:P11
chr5	140526033	140526033	1	+	976	ANKHD1	ANKHD1:P12
chr5	140526153	140526153	1	+	976	ANKHD1	ANKHD1:P13
chr5	140528826	140528826	1	+	978	ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3:P02
chr5	140528914	140528914	1	+	978	ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3:P03
chr5	140529630	140529630	1	+	976	ANKHD1	ANKHD1:P14
chr5	140537049	140537049	1	+	976	ANKHD1	ANKHD1:P15
chr5	140537389	140537389	1	+	976	ANKHD1	ANKHD1:P16
chr5	140547662	140547662	1	+	7254	EIF4EBP3	EIF4EBP3:P01
chr5	140564446	140564446	1	+	53110	SLC35A4	SLC35A4:P01
chr5	140564819	140564828	10	+	53110	SLC35A4	SLC35A4:P02
chr5	140564891	140564891	1	+	53110	SLC35A4	SLC35A4:P03
chr5	140579667	140579667	1	+	7679	ENSG00000200235	ENSG00000200235:P01
chr5	140581504	140581504	1	+	30889	HAUS1P1	HAUS1P1:P01
chr5	140609085	140609085	1	+	12367	ENSG00000240518	ENSG00000240518:P01
chr5	140639435	140639504	70	+	56058	TMCO6	TMCO6:P01
chr5	140641306	140641306	1	+	56058	TMCO6	TMCO6:P02
chr5	140641898	140641898	1	+	56058	TMCO6	TMCO6:P03
chr5	140642572	140642572	1	+	56058	TMCO6	TMCO6:P04
chr5	140643363	140643363	1	+	56058	TMCO6	TMCO6:P05
chr5	140647058	140647058	1	+	32549	IK	IK:P01
chr5	140647829	140647842	14	+	32549	IK	IK:P02
chr5	140647844	140647844	1	+	38165	MIR3655	MIR3655:P01
chr5	140647928	140647928	1	+	32549	IK	IK:P03
chr5	140648094	140648094	1	+	32549	IK	IK:P04
chr5	140648314	140648314	1	+	32549	IK	IK:P05
chr5	140658979	140658979	1	+	32549	IK	IK:P06
chr5	140660155	140660155	1	+	32549	IK	IK:P07
chr5	140664868	140664904	37	+	58612	WDR55	WDR55:P01
chr5	140666575	140666575	1	+	58612	WDR55	WDR55:P02
chr5	140668234	140668234	1	+	58612	WDR55	WDR55:P03
chr5	140668921	140668921	1	+	58612	WDR55	WDR55:P04
chr5	140691430	140691614	185	+	30881	HARS2	HARS2:P01
chr5	140691683	140691683	1	+	30881	HARS2	HARS2:P02
chr5	140693476	140693476	1	+	30881	HARS2	HARS2:P03
chr5	140698680	140698680	1	+	59188	ZMAT2	ZMAT2:P01
chr5	140700447	140700464	18	+	59188	ZMAT2	ZMAT2:P02
chr5	140711275	140711275	1	+	58478	VTRNA1-1	VTRNA1-1:P01
chr5	140718925	140718925	1	+	58479	VTRNA1-2	VTRNA1-2:P01
chr5	140726158	140726158	1	+	58480	VTRNA1-3	VTRNA1-3:P01
chr5	140764110	140764110	1	+	12939	ENSG00000248106	ENSG00000248106:P01
chr5	140786136	140786140	5	+	43519	PCDHA1	PCDHA1:P01
chr5	140786291	140786291	1	+	43519	PCDHA1	PCDHA1:P02
chr5	140794852	140794859	8	+	43525	PCDHA2	PCDHA2:P01
chr5	140801028	140801057	30	+	43526	PCDHA3	PCDHA3:P01
chr5	140806929	140806929	1	+	43527	PCDHA4	PCDHA4:P01
chr5	140807037	140807081	45	+	43527	PCDHA4	PCDHA4:P02
chr5	140821604	140821637	34	+	43528	PCDHA5	PCDHA5:P01
chr5	140827958	140827960	3	+	43529	PCDHA6	PCDHA6:P01
chr5	140828065	140828065	1	+	43529	PCDHA6	PCDHA6:P02
chr5	140834248	140834269	22	+	43530	PCDHA7	PCDHA7:P01
chr5	140841187	140841187	1	+	43531	PCDHA8	PCDHA8:P01
chr5	140847772	140847772	1	+	43532	PCDHA9	PCDHA9:P01
chr5	140848382	140848382	1	+	43532	PCDHA9	PCDHA9:P02
chr5	140855883	140855897	15	+	43520	PCDHA10	PCDHA10:P01
chr5	140856010	140856010	1	+	43520	PCDHA10	PCDHA10:P02
chr5	140858216	140858216	1	+	43520	PCDHA10	PCDHA10:P03
chr5	140861224	140861224	1	+	43524	PCDHA14	PCDHA14:P01
chr5	140868183	140868183	1	+	43521	PCDHA11	PCDHA11:P01
chr5	140868957	140868957	1	+	43521	PCDHA11	PCDHA11:P02
chr5	140871218	140871218	1	+	43521	PCDHA11	PCDHA11:P03
chr5	140875302	140875310	9	+	43522	PCDHA12	PCDHA12:P01
chr5	140882124	140882124	1	+	43523	PCDHA13	PCDHA13:P01
chr5	140882208	140882208	1	+	43523	PCDHA13	PCDHA13:P02
chr5	140882269	140882269	1	+	43523	PCDHA13	PCDHA13:P03
chr5	140926299	140926299	1	+	43533	PCDHAC1	PCDHAC1:P01
chr5	140926369	140926369	1	+	43533	PCDHAC1	PCDHAC1:P02
chr5	140966470	140966476	7	+	43534	PCDHAC2	PCDHAC2:P01
chr5	140982345	140982345	1	+	43534	PCDHAC2	PCDHAC2:P02
chr5	140988257	140988257	1	+	43534	PCDHAC2	PCDHAC2:P03
chr5	140988913	140988913	1	+	43534	PCDHAC2	PCDHAC2:P04
chr5	141051374	141051374	1	+	43535	PCDHB1	PCDHB1:P01
chr5	141078076	141078076	1	+	22965	ENSG00000279558	ENSG00000279558:P01
chr5	141094606	141094627	22	+	43546	PCDHB2	PCDHB2:P01
chr5	141096834	141096834	1	+	43546	PCDHB2	PCDHB2:P02
chr5	141100473	141100473	1	+	43547	PCDHB3	PCDHB3:P01
chr5	141102687	141102687	1	+	43547	PCDHB3	PCDHB3:P02
chr5	141118680	141118680	1	+	20356	ENSG00000272108	ENSG00000272108:P01
chr5	141121818	141121818	1	+	43548	PCDHB4	PCDHB4:P01
chr5	141135206	141135229	24	+	43549	PCDHB5	PCDHB5:P01
chr5	141150057	141150102	46	+	43550	PCDHB6	PCDHB6:P01
chr5	141155996	141155996	1	+	43543	PCDHB17P	PCDHB17P:P01
chr5	141168231	141168231	1	+	23523	ENSG00000280336	ENSG00000280336:P01
chr5	141172644	141172644	1	+	43551	PCDHB7	PCDHB7:P01
chr5	141177790	141177790	1	+	43552	PCDHB8	PCDHB8:P01
chr5	141177849	141177849	1	+	22904	ENSG00000279472	ENSG00000279472:P01
chr5	141182387	141182403	17	+	43542	PCDHB16	PCDHB16:P01
chr5	141182409	141182429	21	+	22604	ENSG00000279068	ENSG00000279068:P01
chr5	141187127	141187207	81	+	43553	PCDHB9	PCDHB9:P01
chr5	141192353	141192353	1	+	43536	PCDHB10	PCDHB10:P01
chr5	141199610	141199627	18	+	43537	PCDHB11	PCDHB11:P01
chr5	141208697	141208719	23	+	43538	PCDHB12	PCDHB12:P01
chr5	141213919	141213919	1	+	43539	PCDHB13	PCDHB13:P01
chr5	141223343	141223359	17	+	43540	PCDHB14	PCDHB14:P01
chr5	141223372	141223372	1	+	23275	ENSG00000279983	ENSG00000279983:P01
chr5	141234333	141234375	43	+	43544	PCDHB18P	PCDHB18P:P01
chr5	141234551	141234551	1	+	43544	PCDHB18P	PCDHB18P:P02
chr5	141239923	141239923	1	+	43545	PCDHB19P	PCDHB19P:P01
chr5	141240121	141240121	1	+	43545	PCDHB19P	PCDHB19P:P02
chr5	141245395	141245395	1	+	43541	PCDHB15	PCDHB15:P01
chr5	141259235	141259235	1	+	22150	ENSG00000277795	ENSG00000277795:P01
chr5	141320980	141320980	1	+	26805	ENSG00000288095	ENSG00000288095:P01
chr5	141326210	141326250	41	+	20339	ENSG00000272070	ENSG00000272070:P01
chr5	141330514	141330514	1	+	43554	PCDHGA1	PCDHGA1:P01
chr5	141330571	141330571	1	+	43554	PCDHGA1	PCDHGA1:P02
chr5	141338760	141338760	1	+	43558	PCDHGA2	PCDHGA2:P01
chr5	141343829	141343829	1	+	43559	PCDHGA3	PCDHGA3:P01
chr5	141344034	141344034	1	+	43559	PCDHGA3	PCDHGA3:P02
chr5	141350099	141350102	4	+	43566	PCDHGB1	PCDHGB1:P01
chr5	141355021	141355040	20	+	43560	PCDHGA4	PCDHGA4:P01
chr5	141359994	141360042	49	+	43567	PCDHGB2	PCDHGB2:P01
chr5	141364162	141364162	1	+	43561	PCDHGA5	PCDHGA5:P01
chr5	141364232	141364232	1	+	43561	PCDHGA5	PCDHGA5:P02
chr5	141370242	141370242	1	+	43568	PCDHGB3	PCDHGB3:P01
chr5	141370395	141370395	1	+	43568	PCDHGB3	PCDHGB3:P02
chr5	141373891	141373891	1	+	43562	PCDHGA6	PCDHGA6:P01
chr5	141373993	141373993	1	+	43562	PCDHGA6	PCDHGA6:P02
chr5	141382739	141382742	4	+	43563	PCDHGA7	PCDHGA7:P01
chr5	141387698	141387698	1	+	43569	PCDHGB4	PCDHGB4:P01
chr5	141390157	141390157	1	+	43564	PCDHGA8	PCDHGA8:P01
chr5	141392633	141392633	1	+	43564	PCDHGA8	PCDHGA8:P02
chr5	141397947	141397987	41	+	43570	PCDHGB5	PCDHGB5:P01
chr5	141402778	141402778	1	+	43565	PCDHGA9	PCDHGA9:P01
chr5	141402932	141402932	1	+	43565	PCDHGA9	PCDHGA9:P02
chr5	141408021	141408021	1	+	43571	PCDHGB6	PCDHGB6:P01
chr5	141412987	141412987	1	+	43555	PCDHGA10	PCDHGA10:P01
chr5	141417645	141417677	33	+	43572	PCDHGB7	PCDHGB7:P01
chr5	141421047	141421051	5	+	43556	PCDHGA11	PCDHGA11:P01
chr5	141421228	141421228	1	+	43556	PCDHGA11	PCDHGA11:P02
chr5	141426286	141426286	1	+	43573	PCDHGB8P	PCDHGB8P:P01
chr5	141430507	141430507	1	+	43557	PCDHGA12	PCDHGA12:P01
chr5	141430589	141430589	1	+	43557	PCDHGA12	PCDHGA12:P02
chr5	141439853	141439853	1	+	43574	PCDHGB9P	PCDHGB9P:P01
chr5	141468465	141468465	1	+	20941	ENSG00000273557	ENSG00000273557:P01
chr5	141475947	141476004	58	+	43575	PCDHGC3	PCDHGC3:P01
chr5	141479316	141479316	1	+	47477	RN7SL68P	RN7SL68P:P01
chr5	141484997	141485072	76	+	43576	PCDHGC4	PCDHGC4:P01
chr5	141489081	141489081	1	+	43577	PCDHGC5	PCDHGC5:P01
chr5	141489167	141489167	1	+	43577	PCDHGC5	PCDHGC5:P02
chr5	141508070	141508070	1	+	43575	PCDHGC3	PCDHGC3:P02
chr5	141558311	141558311	1	+	6238	DIAPH1-AS1	DIAPH1-AS1:P01
chr5	141588935	141588935	1	+	51388	RPS27AP10	RPS27AP10:P01
chr5	141618414	141618414	1	+	9763	ENSG00000228737	ENSG00000228737:P01
chr5	141636950	141637012	63	+	46394	RELL2	RELL2:P01
chr5	141637437	141637442	6	+	46394	RELL2	RELL2:P02
chr5	141682325	141682325	1	+	27732	ENSG00000289478	ENSG00000289478:P01
chr5	141882815	141882815	1	+	26445	ENSG00000287726	ENSG00000287726:P01
chr5	141883490	141883490	1	+	26445	ENSG00000287726	ENSG00000287726:P02
chr5	141923855	141923910	56	+	6109	DELE1	DELE1:P01
chr5	141930247	141930247	1	+	6109	DELE1	DELE1:P02
chr5	141931219	141931219	1	+	6109	DELE1	DELE1:P03
chr5	141934240	141934240	1	+	6109	DELE1	DELE1:P04
chr5	141937074	141937074	1	+	6109	DELE1	DELE1:P05
chr5	141952419	141952419	1	+	20270	ENSG00000271871	ENSG00000271871:P01
chr5	141958328	141958337	10	+	48227	RNF14	RNF14:P01
chr5	141966820	141966837	18	+	48227	RNF14	RNF14:P02
chr5	141968886	141968886	1	+	48227	RNF14	RNF14:P03
chr5	141969095	141969157	63	+	48227	RNF14	RNF14:P04
chr5	141969269	141969277	9	+	48227	RNF14	RNF14:P05
chr5	142108779	142108788	10	+	41070	NDFIP1	NDFIP1:P01
chr5	142135730	142135730	1	+	41070	NDFIP1	NDFIP1:P02
chr5	142142978	142142978	1	+	41070	NDFIP1	NDFIP1:P03
chr5	142149435	142149435	1	+	27561	ENSG00000289306	ENSG00000289306:P01
chr5	142165767	142165767	1	+	23321	ENSG00000280047	ENSG00000280047:P01
chr5	142317830	142317830	1	+	22196	ENSG00000277968	ENSG00000277968:P01
chr5	142318047	142318047	1	+	21289	ENSG00000274721	ENSG00000274721:P01
chr5	142325293	142325298	6	+	54555	SPRY4-AS1	SPRY4-AS1:P01
chr5	142353543	142353543	1	+	54555	SPRY4-AS1	SPRY4-AS1:P02
