seqnames	start	end	width	strand	gene_name	count
chr1	201324428	201324581	154	+	PKP1	PKP1:SE10
chr1	201324941	201325127	187	+	PKP1	PKP1:SE11
chr1	201325754	201325838	85	+	PKP1	PKP1:SE12
chr1	201530094	201530175	82	+	LOC107985246	LOC107985246:SE01
chr1	201588539	201588649	111	+	NAV1	NAV1:SE01
chr1	201712817	201712919	103	+	NAV1	NAV1:SE02
chr1	201718390	201718755	366	+	NAV1	NAV1:SE03
chr1	201781012	201781309	298	+	NAV1	NAV1:SE04
chr1	201783406	201783852	447	+	NAV1	NAV1:SE05
chr1	201785310	201785351	42	+	NAV1	NAV1:SE06
chr1	201790554	201790577	24	+	NAV1	NAV1:SE07
chr1	201804061	201804065	5	+	NAV1	NAV1:SE08
chr1	201804489	201804497	9	+	NAV1	NAV1:SE09
chr1	201808418	201808610	193	+	NAV1	NAV1:SE10
chr1	201808703	201808871	169	+	NAV1	NAV1:SE11
chr1	201809164	201809261	98	+	NAV1	NAV1:SE12
chr1	201809442	201809537	96	+	NAV1	NAV1:SE13
chr1	201809946	201810105	160	+	NAV1	NAV1:SE14
chr1	201810523	201810758	236	+	NAV1	NAV1:SE15
chr1	201811603	201811757	155	+	NAV1	NAV1:SE16
chr1	201811903	201811974	72	+	NAV1	NAV1:SE17
chr1	201812465	201812661	197	+	NAV1	NAV1:SE18
chr1	201813140	201813258	119	+	NAV1	NAV1:SE19
chr1	201817088	201817285	198	+	NAV1	NAV1:SE20
chr1	201834954	201835064	111	+	IPO9	IPO9:SE01
chr1	201847552	201847638	87	+	IPO9	IPO9:SE02
chr1	201848393	201848594	202	+	IPO9	IPO9:SE03
chr1	201852104	201852192	89	+	IPO9	IPO9:SE04
chr1	201854595	201854714	120	+	IPO9	IPO9:SE05
chr1	201854823	201854923	101	+	IPO9	IPO9:SE06
chr1	201855124	201855182	59	+	IPO9	IPO9:SE07
chr1	201855783	201855934	152	+	IPO9	IPO9:SE08
chr1	201857096	201857194	99	+	IPO9	IPO9:SE09
chr1	201858447	201858553	107	+	IPO9	IPO9:SE10
chr1	201858855	201858994	140	+	IPO9	IPO9:SE11
chr1	201863448	201863607	160	+	IPO9	IPO9:SE12
chr1	201866733	201866959	227	+	IPO9	IPO9:SE13
chr1	201868648	201868796	149	+	IPO9	IPO9:SE14
chr1	201869590	201869718	129	+	IPO9	IPO9:SE15
chr1	201870583	201870858	276	+	IPO9	IPO9:SE16
chr1	201871161	201871327	167	+	IPO9	IPO9:SE17
chr1	201872828	201872961	134	+	IPO9	IPO9:SE18
chr1	201874832	201874936	105	+	IPO9	IPO9:SE19
chr1	201875152	201875228	77	+	IPO9	IPO9:SE20
chr1	201891401	201891568	168	+	SHISA4	SHISA4:SE01
chr1	201957281	201957380	100	+	TIMM17A	TIMM17A:SE01
chr1	201965433	201965543	111	+	TIMM17A	TIMM17A:SE02
chr1	201988904	201989044	141	+	RNPEP	RNPEP:SE01
chr1	201989383	201989531	149	+	RNPEP	RNPEP:SE02
chr1	202168622	202168670	49	+	PTPRVP	PTPRVP:SE01
chr1	202168845	202169116	272	+	PTPRVP	PTPRVP:SE02
chr1	202169314	202169582	269	+	PTPRVP	PTPRVP:SE03
chr1	202169781	202170044	264	+	PTPRVP	PTPRVP:SE04
chr1	202171185	202171439	255	+	PTPRVP	PTPRVP:SE05
chr1	202171541	202171786	246	+	PTPRVP	PTPRVP:SE06
chr1	202171944	202172240	297	+	PTPRVP	PTPRVP:SE07
chr1	202178111	202178392	282	+	PTPRVP	PTPRVP:SE08
chr1	202178759	202178903	145	+	PTPRVP	PTPRVP:SE09
chr1	202179176	202179421	246	+	PTPRVP	PTPRVP:SE10
chr1	202180111	202180389	279	+	PTPRVP	PTPRVP:SE11
chr1	202181658	202181784	127	+	PTPRVP	PTPRVP:SE12
chr1	202181889	202181936	48	+	PTPRVP	PTPRVP:SE13
chr1	202183384	202183474	91	+	PTPRVP	PTPRVP:SE14
chr1	202185521	202185666	146	+	PTPRVP	PTPRVP:SE15
chr1	202187631	202187707	77	+	PTPRVP	PTPRVP:SE16
chr1	202187853	202187981	129	+	PTPRVP	PTPRVP:SE17
chr1	202188120	202188236	117	+	PTPRVP	PTPRVP:SE18
chr1	202188342	202188505	164	+	PTPRVP	PTPRVP:SE19
chr1	202227936	202228007	72	+	LGR6	LGR6:SE01
chr1	202276306	202276521	216	+	LGR6	LGR6:SE02
chr1	202280781	202280852	72	+	LGR6	LGR6:SE03
chr1	202297508	202297576	69	+	LGR6	LGR6:SE04
chr1	202298617	202298684	68	+	LGR6	LGR6:SE05
chr1	202300849	202300920	72	+	LGR6	LGR6:SE06
chr1	202301164	202301235	72	+	LGR6	LGR6:SE07
chr1	202303279	202303347	69	+	LGR6	LGR6:SE08
chr1	202304559	202304630	72	+	LGR6	LGR6:SE09
chr1	202416787	202416917	131	+	PPP1R12B	PPP1R12B:SE01
chr1	202422620	202422738	119	+	PPP1R12B	PPP1R12B:SE02
chr1	202425566	202425725	160	+	PPP1R12B	PPP1R12B:SE03
chr1	202427040	202427184	145	+	PPP1R12B	PPP1R12B:SE04
chr1	202428855	202428929	75	+	PPP1R12B	PPP1R12B:SE05
chr1	202430731	202430810	80	+	PPP1R12B	PPP1R12B:SE06
chr1	202431480	202431619	140	+	PPP1R12B	PPP1R12B:SE07
chr1	202434656	202434768	113	+	PPP1R12B	PPP1R12B:SE08
chr1	202440706	202440788	83	+	PPP1R12B	PPP1R12B:SE09
chr1	202442447	202442572	126	+	PPP1R12B	PPP1R12B:SE10
chr1	202445046	202445228	183	+	PPP1R12B	PPP1R12B:SE11
chr1	202448989	202449171	183	+	PPP1R12B	PPP1R12B:SE12
chr1	202488533	202488623	91	+	PPP1R12B	PPP1R12B:SE13
chr1	202493114	202493317	204	+	PPP1R12B	PPP1R12B:SE14
chr1	202495293	202495482	190	+	PPP1R12B	PPP1R12B:SE15
chr1	202495570	202495682	113	+	PPP1R12B	PPP1R12B:SE16
chr1	202496781	202496822	42	+	PPP1R12B	PPP1R12B:SE17
chr1	202558877	202558893	17	+	PPP1R12B	PPP1R12B:SE18
chr1	202562778	202562922	145	+	PPP1R12B	PPP1R12B:SE19
chr1	202564443	202564547	105	+	PPP1R12B	PPP1R12B:SE20
chr1	202567778	202567831	54	+	PPP1R12B	PPP1R12B:SE21
chr1	202569147	202569197	51	+	PPP1R12B	PPP1R12B:SE22
chr1	202823257	202823906	650	+	MGAT4EP	MGAT4EP:SE01
chr1	202872200	202872279	80	+	ACTG1P25	ACTG1P25:SE01
chr1	203018481	203018561	81	+	TMEM183A	TMEM183A:SE01
chr1	203034703	203034780	78	+	PPFIA4	PPFIA4:SE01
chr1	203035239	203035322	84	+	PPFIA4	PPFIA4:SE02
chr1	203035559	203035640	82	+	PPFIA4	PPFIA4:SE03
chr1	203037174	203037202	29	+	PPFIA4	PPFIA4:SE04
chr1	203043397	203043498	102	+	PPFIA4	PPFIA4:SE05
chr1	203043931	203044095	165	+	PPFIA4	PPFIA4:SE06
chr1	203044379	203044453	75	+	PPFIA4	PPFIA4:SE07
chr1	203044696	203044785	90	+	PPFIA4	PPFIA4:SE08
chr1	203045841	203045987	147	+	PPFIA4	PPFIA4:SE09
chr1	203048227	203048310	84	+	PPFIA4	PPFIA4:SE10
chr1	203048918	203048980	63	+	PPFIA4	PPFIA4:SE11
chr1	203049676	203049767	92	+	PPFIA4	PPFIA4:SE12
chr1	203054058	203054123	66	+	PPFIA4	PPFIA4:SE13
chr1	203056120	203056155	36	+	PPFIA4	PPFIA4:SE14
chr1	203059178	203059271	94	+	PPFIA4	PPFIA4:SE15
chr1	203059770	203059851	82	+	PPFIA4	PPFIA4:SE16
chr1	203060217	203060417	201	+	PPFIA4	PPFIA4:SE17
chr1	203060970	203061032	63	+	PPFIA4	PPFIA4:SE18
chr1	203061652	203061678	27	+	PPFIA4	PPFIA4:SE19
chr1	203071692	203071760	69	+	PPFIA4	PPFIA4:SE20
chr1	203091693	203091710	18	+	ADORA1	ADORA1:SE01
chr1	203128278	203128432	155	+	ADORA1	ADORA1:SE02
chr1	203128785	203129182	398	+	ADORA1	ADORA1:SE03
chr1	203274759	203274815	57	+	LINC01353	LINC01353:SE01
chr1	203287066	203287311	246	+	LINC01353	LINC01353:SE02
chr1	203502914	203503009	96	+	OPTC	OPTC:SE01
chr1	203698157	203698354	198	+	ATP2B4	ATP2B4:SE01
chr1	203699460	203699717	258	+	ATP2B4	ATP2B4:SE02
chr1	203700206	203700331	126	+	ATP2B4	ATP2B4:SE03
chr1	203700798	203700923	126	+	ATP2B4	ATP2B4:SE04
chr1	203702044	203702079	36	+	ATP2B4	ATP2B4:SE05
chr1	203703652	203703813	162	+	ATP2B4	ATP2B4:SE06
chr1	203707009	203707223	215	+	ATP2B4	ATP2B4:SE07
chr1	203707862	203708104	243	+	ATP2B4	ATP2B4:SE08
chr1	203709301	203709542	242	+	ATP2B4	ATP2B4:SE09
chr1	203710877	203711108	232	+	ATP2B4	ATP2B4:SE10
chr1	203711960	203712139	180	+	ATP2B4	ATP2B4:SE11
chr1	203713165	203713252	88	+	ATP2B4	ATP2B4:SE12
chr1	203714171	203714277	107	+	ATP2B4	ATP2B4:SE13
chr1	203720549	203720740	192	+	ATP2B4	ATP2B4:SE14
chr1	203721197	203721410	214	+	ATP2B4	ATP2B4:SE15
chr1	203722478	203722689	212	+	ATP2B4	ATP2B4:SE16
chr1	204114321	204114432	112	+	SOX13	SOX13:SE01
chr1	204123112	204123208	97	+	SOX13	SOX13:SE02
chr1	204124641	204124857	217	+	SOX13	SOX13:SE03
chr1	204526360	204526434	75	+	MDM4	MDM4:SE01
chr1	204530684	204530817	134	+	MDM4	MDM4:SE02
chr1	204532191	204532246	56	+	MDM4	MDM4:SE03
chr1	204920632	204920740	109	+	NFASC	NFASC:SE01
chr1	204950557	204950574	18	+	NFASC	NFASC:SE02
chr1	204952011	204952116	106	+	NFASC	NFASC:SE03
chr1	204954829	204954951	123	+	NFASC	NFASC:SE04
chr1	204962108	204962158	51	+	NFASC	NFASC:SE05
chr1	204967845	204968057	213	+	NFASC	NFASC:SE06
chr1	204970616	204970747	132	+	NFASC	NFASC:SE07
chr1	204973276	204973419	144	+	NFASC	NFASC:SE08
chr1	204977681	204977725	45	+	NFASC	NFASC:SE09
chr1	204978968	204979069	102	+	NFASC	NFASC:SE10
chr1	204979362	204979559	198	+	NFASC	NFASC:SE11
chr1	204980370	204980440	71	+	NFASC	NFASC:SE12
chr1	204981798	204982020	223	+	NFASC	NFASC:SE13
chr1	204984027	204984142	116	+	NFASC	NFASC:SE14
chr1	204985910	204986114	205	+	NFASC	NFASC:SE15
chr1	204987418	204987540	123	+	NFASC	NFASC:SE16
chr1	204988633	204988806	174	+	NFASC	NFASC:SE17
chr1	204991292	204991306	15	+	NFASC	NFASC:SE18
chr1	204997170	204997406	237	+	NFASC	NFASC:SE19
chr1	205001170	205001286	117	+	NFASC	NFASC:SE20
chr1	205002596	205002748	153	+	NFASC	NFASC:SE21
chr1	205009557	205009688	132	+	NFASC	NFASC:SE22
chr1	205012797	205012866	70	+	NFASC	NFASC:SE23
chr1	205053100	205053255	156	+	CNTN2	CNTN2:SE01
chr1	205240732	205240920	189	+	TMCC2	TMCC2:SE01
chr1	205241505	205242044	540	+	TMCC2	TMCC2:SE02
chr1	205271120	205271255	136	+	TMCC2	TMCC2:SE03
chr1	205278028	205278345	318	+	TMCC2	TMCC2:SE04
chr1	205280349	205280484	136	+	TMCC2	TMCC2:SE05
chr1	205283838	205283947	110	+	TMCC2	TMCC2:SE06
chr1	205526065	205526179	115	+	CDK18	CDK18:SE01
chr1	205526367	205526461	95	+	CDK18	CDK18:SE02
chr1	205836239	205836303	65	+	ENSG00000286619	ENSG00000286619:SE01
chr1	205853788	205853874	87	+	ENSG00000286619	ENSG00000286619:SE02
chr1	205862445	205862598	154	+	ENSG00000286619	ENSG00000286619:SE03
chr1	205864133	205864257	125	+	ENSG00000286619	ENSG00000286619:SE04
chr1	205868770	205868833	64	+	ENSG00000286619	ENSG00000286619:SE05
chr1	206041566	206041690	125	+	ENSG00000285417	ENSG00000285417:SE01
chr1	206060401	206060449	49	+	ENSG00000285417	ENSG00000285417:SE02
chr1	206060727	206060833	107	+	ENSG00000285417	ENSG00000285417:SE03
chr1	206099655	206099798	144	+	RHEX	RHEX:SE01
chr1	206101136	206101197	62	+	RHEX	RHEX:SE02
chr1	206296820	206296869	50	+	SRGAP2	SRGAP2:SE01
chr1	206303281	206303473	193	+	SRGAP2	SRGAP2:SE02
chr1	206393545	206393673	129	+	SRGAP2	SRGAP2:SE03
chr1	206415889	206415973	85	+	SRGAP2	SRGAP2:SE04
chr1	206419373	206419400	28	+	SRGAP2	SRGAP2:SE05
chr1	206421250	206421274	25	+	SRGAP2	SRGAP2:SE06
chr1	206430162	206430222	61	+	SRGAP2	SRGAP2:SE07
chr1	206436965	206437042	78	+	SRGAP2	SRGAP2:SE08
chr1	206450386	206450465	80	+	SRGAP2	SRGAP2:SE09
chr1	206458371	206458409	39	+	SRGAP2	SRGAP2:SE10
chr1	206458623	206458947	325	+	SRGAP2	SRGAP2:SE11
chr1	206471156	206471245	90	+	IKBKE	IKBKE:SE01
chr1	206473196	206473314	119	+	IKBKE	IKBKE:SE02
chr1	206476678	206476838	161	+	IKBKE	IKBKE:SE03
chr1	206478943	206479133	191	+	IKBKE	IKBKE:SE04
chr1	206479870	206479934	65	+	IKBKE	IKBKE:SE05
chr1	206480022	206480113	92	+	IKBKE	IKBKE:SE06
chr1	206480447	206480533	87	+	IKBKE	IKBKE:SE07
chr1	206484997	206485072	76	+	IKBKE	IKBKE:SE08
chr1	206485194	206485306	113	+	IKBKE	IKBKE:SE09
chr1	206487914	206487990	77	+	IKBKE	IKBKE:SE10
chr1	206490819	206490858	40	+	IKBKE	IKBKE:SE11
chr1	206491648	206491749	102	+	IKBKE	IKBKE:SE12
chr1	206493023	206493119	97	+	IKBKE	IKBKE:SE13
chr1	206493266	206493378	113	+	IKBKE	IKBKE:SE14
chr1	206538172	206538293	122	+	RASSF5	RASSF5:SE01
chr1	206585180	206585295	116	+	RASSF5	RASSF5:SE02
chr1	206636875	206636968	94	+	DYRK3	DYRK3:SE01
chr1	206728710	206728849	140	+	MAPKAPK2	MAPKAPK2:SE01
chr1	206729972	206730098	127	+	MAPKAPK2	MAPKAPK2:SE02
chr1	206730688	206730763	76	+	MAPKAPK2	MAPKAPK2:SE03
chr1	206731138	206731262	125	+	MAPKAPK2	MAPKAPK2:SE04
chr1	206798861	206799006	146	+	IL19	IL19:SE01
chr1	206836958	206837023	66	+	IL19	IL19:SE02
chr1	206841004	206841078	75	+	IL19	IL19:SE03
chr1	206867384	206867458	75	+	IL20	IL20:SE01
chr1	206901494	206901652	159	+	IL24	IL24:SE01
chr1	207034946	207035080	135	+	PFKFB2	PFKFB2:SE01
chr1	207042169	207042212	44	+	PFKFB2	PFKFB2:SE02
chr1	207049157	207049299	143	+	PFKFB2	PFKFB2:SE03
chr1	207124175	207124366	192	+	C4BPA	C4BPA:SE01
chr1	207126713	207126895	183	+	C4BPA	C4BPA:SE02
chr1	207131546	207131740	195	+	C4BPA	C4BPA:SE03
chr1	207134404	207134592	189	+	C4BPA	C4BPA:SE04
chr1	207141106	207141276	171	+	C4BPA	C4BPA:SE05
chr1	207143818	207143993	176	+	C4BPA	C4BPA:SE06
chr1	207244433	207244536	104	+	ENSG00000237074	ENSG00000237074:SE01
chr1	207264997	207265036	40	+	ENSG00000237074	ENSG00000237074:SE02
chr1	207322236	207322289	54	+	CD55	CD55:SE01
chr1	207347447	207347561	115	+	CD55	CD55:SE02
chr1	207350138	207350222	85	+	CD55	CD55:SE03
chr1	207358516	207358621	106	+	CD55	CD55:SE04
chr1	207367370	207367487	118	+	CD55	CD55:SE05
chr1	207468800	207468899	100	+	CR2	CR2:SE01
chr1	207469150	207469232	83	+	CR2	CR2:SE02
chr1	207470740	207470916	177	+	CR2	CR2:SE03
chr1	207471423	207471499	77	+	CR2	CR2:SE04
chr1	207473545	207473721	177	+	CR2	CR2:SE05
chr1	207473801	207473885	85	+	CR2	CR2:SE06
chr1	207474241	207474323	83	+	CR2	CR2:SE07
chr1	207474824	207475216	393	+	CR2	CR2:SE08
chr1	207476234	207476419	186	+	CR2	CR2:SE09
chr1	207477885	207478070	186	+	CR2	CR2:SE10
chr1	207479257	207479280	24	+	CR2	CR2:SE11
chr1	207479978	207480053	76	+	CR2	CR2:SE12
chr1	207511569	207511654	86	+	CR1	CR1:SE01
chr1	207523611	207524009	399	+	CR1	CR1:SE02
chr1	207526753	207526929	177	+	CR1	CR1:SE03
chr1	207527021	207527123	103	+	CR1	CR1:SE04
chr1	207528716	207528801	86	+	CR1	CR1:SE05
chr1	207532180	207532398	219	+	CR1	CR1:SE06
chr1	207533409	207533588	180	+	CR1	CR1:SE07
chr1	207534197	207534296	100	+	CR1	CR1:SE08
chr1	207539981	207540066	86	+	CR1	CR1:SE09
chr1	207542182	207542580	399	+	CR1	CR1:SE10
chr1	207545308	207545484	177	+	CR1	CR1:SE11
chr1	207545576	207545678	103	+	CR1	CR1:SE12
chr1	207547271	207547356	86	+	CR1	CR1:SE13
chr1	207550735	207550953	219	+	CR1	CR1:SE14
chr1	207551964	207552143	180	+	CR1	CR1:SE15
chr1	207552752	207552851	100	+	CR1	CR1:SE16
chr1	207558538	207558623	86	+	CR1	CR1:SE17
chr1	207560739	207561137	399	+	CR1	CR1:SE18
chr1	207563864	207564040	177	+	CR1	CR1:SE19
chr1	207564132	207564234	103	+	CR1	CR1:SE20
chr1	207565838	207565923	86	+	CR1	CR1:SE21
chr1	207567824	207568042	219	+	CR1	CR1:SE22
chr1	207611677	207611853	177	+	CR1	CR1:SE23
chr1	207611939	207612041	103	+	CR1	CR1:SE24
chr1	207614404	207614489	86	+	CR1	CR1:SE25
chr1	207616575	207616802	228	+	CR1	CR1:SE26
chr1	207618071	207618247	177	+	CR1	CR1:SE27
chr1	207619880	207620065	186	+	CR1	CR1:SE28
chr1	207621973	207621996	24	+	CR1	CR1:SE29
chr1	207622993	207623068	76	+	CR1	CR1:SE30
chr1	207694353	207694751	399	+	CR1L	CR1L:SE01
chr1	207697503	207697679	177	+	CR1L	CR1L:SE02
chr1	207697771	207697873	103	+	CR1L	CR1L:SE03
chr1	207699189	207699274	86	+	CR1L	CR1L:SE04
chr1	207701519	207701618	100	+	CR1L	CR1L:SE05
chr1	207708178	207708263	86	+	CR1L	CR1L:SE06
chr1	207757540	207757642	103	+	CD46	CD46:SE01
chr1	207767607	207767651	45	+	CD46	CD46:SE02
chr1	207767779	207767823	45	+	CD46	CD46:SE03
chr1	207770321	207770362	42	+	CD46	CD46:SE04
chr1	208733490	208734046	557	+	LINC01717	LINC01717:SE01
chr1	209367889	209368012	124	+	LINC01698	LINC01698:SE01
chr1	209368415	209368469	55	+	LINC01698	LINC01698:SE02
chr1	209430425	209430476	52	+	MIR205HG	MIR205HG:SE01
chr1	209431743	209431825	83	+	MIR205HG	MIR205HG:SE02
chr1	209594955	209595075	121	+	CAMK1G	CAMK1G:SE01
chr1	209598275	209598922	648	+	CAMK1G	CAMK1G:SE02
chr1	209599983	209600111	129	+	CAMK1G	CAMK1G:SE03
chr1	209603214	209603288	75	+	CAMK1G	CAMK1G:SE04
chr1	209605536	209605674	139	+	CAMK1G	CAMK1G:SE05
chr1	209606320	209606443	124	+	CAMK1G	CAMK1G:SE06
chr1	209611465	209611552	88	+	CAMK1G	CAMK1G:SE07
chr1	209759034	209759134	101	+	TRAF3IP3	TRAF3IP3:SE01
chr1	209762515	209762662	148	+	TRAF3IP3	TRAF3IP3:SE02
chr1	209762813	209762870	58	+	TRAF3IP3	TRAF3IP3:SE03
chr1	209763068	209763092	25	+	TRAF3IP3	TRAF3IP3:SE04
chr1	209763363	209763392	30	+	TRAF3IP3	TRAF3IP3:SE05
chr1	209763492	209763587	96	+	TRAF3IP3	TRAF3IP3:SE06
chr1	209772948	209773019	72	+	TRAF3IP3	TRAF3IP3:SE07
chr1	209777352	209777487	136	+	TRAF3IP3	TRAF3IP3:SE08
chr1	209780470	209780606	137	+	TRAF3IP3	TRAF3IP3:SE09
chr1	209781345	209781458	114	+	TRAF3IP3	TRAF3IP3:SE10
chr1	209830108	209830147	40	+	UTP25	UTP25:SE01
chr1	209830803	209831043	241	+	UTP25	UTP25:SE02
chr1	209833185	209833358	174	+	UTP25	UTP25:SE03
chr1	209835075	209835163	89	+	UTP25	UTP25:SE04
chr1	209836801	209837211	411	+	UTP25	UTP25:SE05
chr1	209953055	209953259	205	+	SYT14	SYT14:SE01
chr1	209965893	209966013	121	+	SYT14	SYT14:SE02
chr1	210015684	210017099	1416	+	SYT14	SYT14:SE03
chr1	210159421	210159477	57	+	SYT14	SYT14:SE04
chr1	210239493	210239608	116	+	SERTAD4	SERTAD4:SE01
chr1	210348933	210349066	134	+	HHAT	HHAT:SE01
chr1	210387468	210387581	114	+	HHAT	HHAT:SE02
chr1	210400468	210400662	195	+	HHAT	HHAT:SE03
chr1	210404464	210404679	216	+	HHAT	HHAT:SE04
chr1	210418154	210418325	172	+	HHAT	HHAT:SE05
chr1	210513153	210513188	36	+	HHAT	HHAT:SE06
chr1	210623526	210623670	145	+	HHAT	HHAT:SE07
chr1	211267775	211267870	96	+	RCOR3	RCOR3:SE01
chr1	211271528	211271874	347	+	RCOR3	RCOR3:SE02
chr1	211291524	211291599	76	+	RCOR3	RCOR3:SE03
chr1	211312355	211312487	133	+	RCOR3	RCOR3:SE04
chr1	211354410	211354467	58	+	TRAF5	TRAF5:SE01
chr1	211371302	211371470	169	+	TRAF5	TRAF5:SE02
chr1	211384442	211384534	93	+	LINC00467	LINC00467:SE01
chr1	211390564	211390670	107	+	LINC00467	LINC00467:SE02
chr1	211391616	211391697	82	+	LINC00467	LINC00467:SE03
chr1	211394952	211395001	50	+	LINC00467	LINC00467:SE04
chr1	211426211	211426283	73	+	LINC00467	LINC00467:SE05
chr1	211428417	211428575	159	+	LINC00467	LINC00467:SE06
chr1	211643293	211643431	139	+	LINC01693	LINC01693:SE01
chr1	211650738	211650815	78	+	LINC01693	LINC01693:SE02
chr1	211677067	211677154	88	+	NEK2-DT	NEK2-DT:SE01
chr1	211683550	211683624	75	+	NEK2-DT	NEK2-DT:SE02
chr1	211683848	211684001	154	+	NEK2-DT	NEK2-DT:SE03
chr1	211684654	211684952	299	+	NEK2-DT	NEK2-DT:SE04
chr1	211687526	211687767	242	+	NEK2-DT	NEK2-DT:SE05
chr1	211839464	211839533	70	+	LPGAT1-AS1	LPGAT1-AS1:SE01
chr1	211851521	211851606	86	+	LPGAT1-AS1	LPGAT1-AS1:SE02
chr1	211851703	211851772	70	+	LPGAT1-AS1	LPGAT1-AS1:SE03
chr1	212042993	212043118	126	+	DTL	DTL:SE01
chr1	212044660	212044758	99	+	DTL	DTL:SE02
chr1	212047151	212047212	62	+	DTL	DTL:SE03
chr1	212047297	212047417	121	+	DTL	DTL:SE04
chr1	212062884	212062949	66	+	DTL	DTL:SE05
chr1	212064917	212065029	113	+	DTL	DTL:SE06
chr1	212066812	212066885	74	+	DTL	DTL:SE07
chr1	212068224	212068327	104	+	DTL	DTL:SE08
chr1	212068599	212068703	105	+	DTL	DTL:SE09
chr1	212078173	212078262	90	+	DTL	DTL:SE10
chr1	212306783	212306900	118	+	PPP2R5A	PPP2R5A:SE01
chr1	212313767	212313816	50	+	PPP2R5A	PPP2R5A:SE02
chr1	212329135	212329331	197	+	PPP2R5A	PPP2R5A:SE03
chr1	212333497	212333598	102	+	PPP2R5A	PPP2R5A:SE04
chr1	212333952	212334024	73	+	PPP2R5A	PPP2R5A:SE05
chr1	212345803	212345933	131	+	PPP2R5A	PPP2R5A:SE06
chr1	212347347	212347406	60	+	PPP2R5A	PPP2R5A:SE07
chr1	212348389	212348497	109	+	PPP2R5A	PPP2R5A:SE08
chr1	212349189	212349242	54	+	PPP2R5A	PPP2R5A:SE09
chr1	212356626	212356676	51	+	PPP2R5A	PPP2R5A:SE10
chr1	212356950	212357069	120	+	PPP2R5A	PPP2R5A:SE11
chr1	212357157	212357284	128	+	PPP2R5A	PPP2R5A:SE12
chr1	212358686	212358787	102	+	PPP2R5A	PPP2R5A:SE13
chr1	212442565	212442625	61	+	NENF	NENF:SE01
chr1	212444339	212444442	104	+	NENF	NENF:SE02
chr1	212610840	212610847	8	+	ATF3	ATF3:SE01
chr1	212802701	212802763	63	+	TATDN3	TATDN3:SE01
chr1	212807736	212807848	113	+	TATDN3	TATDN3:SE02
chr1	212872678	212872818	141	+	FLVCR1	FLVCR1:SE01
chr1	212887891	212888001	111	+	FLVCR1	FLVCR1:SE02
chr1	212888489	212888594	106	+	FLVCR1	FLVCR1:SE03
chr1	212889146	212889257	112	+	FLVCR1	FLVCR1:SE04
chr1	212894986	212895053	68	+	FLVCR1	FLVCR1:SE05
chr1	212965722	212965778	57	+	VASH2	VASH2:SE01
chr1	212966271	212966345	75	+	VASH2	VASH2:SE02
chr1	213071006	213071041	36	+	RPS6KC1	RPS6KC1:SE01
chr1	213072870	213072986	117	+	RPS6KC1	RPS6KC1:SE02
chr1	213077696	213077816	121	+	RPS6KC1	RPS6KC1:SE03
chr1	213087962	213088030	69	+	RPS6KC1	RPS6KC1:SE04
chr1	213104454	213104569	116	+	RPS6KC1	RPS6KC1:SE05
chr1	213117317	213117410	94	+	RPS6KC1	RPS6KC1:SE06
chr1	213125766	213125843	78	+	RPS6KC1	RPS6KC1:SE07
chr1	213129527	213129889	363	+	RPS6KC1	RPS6KC1:SE08
chr1	213167858	213167973	116	+	RPS6KC1	RPS6KC1:SE09
chr1	213176400	213176492	93	+	RPS6KC1	RPS6KC1:SE10
chr1	213198579	213198658	80	+	RPS6KC1	RPS6KC1:SE11
chr1	213205239	213205389	151	+	RPS6KC1	RPS6KC1:SE12
chr1	213230497	213230544	48	+	RPS6KC1	RPS6KC1:SE13
chr1	213232123	213232255	133	+	RPS6KC1	RPS6KC1:SE14
chr1	213261558	213261640	83	+	RPS6KC1	RPS6KC1:SE15
chr1	214011521	214011715	195	+	PROX1	PROX1:SE01
chr1	214305187	214305250	64	+	SMYD2	SMYD2:SE01
chr1	214314762	214314872	111	+	SMYD2	SMYD2:SE02
chr1	214318079	214318139	61	+	SMYD2	SMYD2:SE03
chr1	214318859	214318983	125	+	SMYD2	SMYD2:SE04
chr1	214324641	214324708	68	+	SMYD2	SMYD2:SE05
chr1	214330168	214330278	111	+	SMYD2	SMYD2:SE06
chr1	214618573	214618694	122	+	CENPF	CENPF:SE01
chr1	214619129	214619220	92	+	CENPF	CENPF:SE02
chr1	214620655	214620946	292	+	CENPF	CENPF:SE03
chr1	214622079	214622281	203	+	CENPF	CENPF:SE04
chr1	214629046	214629171	126	+	CENPF	CENPF:SE05
chr1	214630534	214630662	129	+	CENPF	CENPF:SE06
chr1	214632480	214632602	123	+	CENPF	CENPF:SE07
chr1	214637866	214638001	136	+	CENPF	CENPF:SE08
chr1	214639921	214643324	3404	+	CENPF	CENPF:SE09
chr1	214644557	214647400	2844	+	CENPF	CENPF:SE10
chr1	214651710	214651886	177	+	CENPF	CENPF:SE11
chr1	214652828	214652989	162	+	CENPF	CENPF:SE12
chr1	214658850	214659028	179	+	CENPF	CENPF:SE13
chr1	215082122	215082142	21	+	KCNK2	KCNK2:SE01
chr1	215124633	215124750	118	+	KCNK2	KCNK2:SE02
chr1	215574073	215574118	46	+	KCTD3	KCTD3:SE01
chr1	215575901	215575974	74	+	KCTD3	KCTD3:SE02
chr1	215577670	215577728	59	+	KCTD3	KCTD3:SE03
chr1	215578001	215578081	81	+	KCTD3	KCTD3:SE04
chr1	215579000	215579137	138	+	KCTD3	KCTD3:SE05
