seqnames	start	end	width	strand	gene_name	count
chr3	56130527	56130527	1	-	Gm42841	Gm42841:P01
chr3	56167569	56167569	1	-	Gm42843	Gm42843:P01
chr3	56183701	56183701	1	-	Nbea	Nbea:P01
chr3	56445412	56445412	1	-	Gm25727	Gm25727:P01
chr3	56828787	56828787	1	-	Gm2622	Gm2622:P01
chr3	57136831	57136831	1	-	Gm8177	Gm8177:P01
chr3	57272369	57272369	1	-	Gm18660	Gm18660:P01
chr3	57293703	57293703	1	-	Tm4sf1	Tm4sf1:P01
chr3	57294552	57294552	1	-	Tm4sf1	Tm4sf1:P02
chr3	57294889	57294889	1	-	Tm4sf1	Tm4sf1:P03
chr3	57295125	57295125	1	-	Tm4sf1	Tm4sf1:P04
chr3	57301936	57301936	1	-	Tm4sf1	Tm4sf1:P05
chr3	57301988	57301988	1	-	Tm4sf1	Tm4sf1:P06
chr3	57317511	57317511	1	-	Gm51274	Gm51274:P01
chr3	57575828	57575910	83	-	Wwtr1	Wwtr1:P01
chr3	57625757	57625824	68	-	Gm26671	Gm26671:P01
chr3	57640837	57640837	1	-	Gm43437	Gm43437:P01
chr3	57651684	57651715	32	-	Commd2	Commd2:P01
chr3	57655579	57655579	1	-	BB187690	BB187690:P01
chr3	57692535	57692537	3	-	Ankub1	Ankub1:P01
chr3	57692799	57692799	1	-	Ankub1	Ankub1:P02
chr3	57697476	57697476	1	-	Gm43098	Gm43098:P01
chr3	57718289	57718289	1	-	Gm6394	Gm6394:P01
chr3	57766655	57766655	1	-	Gm9645	Gm9645:P01
chr3	57810257	57810257	1	-	Gm17951	Gm17951:P01
chr3	57845878	57845878	1	-	Pfn2	Pfn2:P01
chr3	57847145	57847145	1	-	Pfn2	Pfn2:P02
chr3	57847549	57847549	1	-	Pfn2	Pfn2:P03
chr3	57847757	57847757	1	-	Pfn2	Pfn2:P04
chr3	57848079	57848079	1	-	Pfn2	Pfn2:P05
chr3	57922187	57922187	1	-	Gm24531	Gm24531:P01
chr3	57958225	57958225	1	-	Gm40055	Gm40055:P01
chr3	58104247	58104247	1	-	Gm5537	Gm5537:P01
chr3	58163807	58163807	1	-	1700007F19Rik	1700007F19Rik:P01
chr3	58290357	58290357	1	-	Gm26166	Gm26166:P01
chr3	58315310	58315310	1	-	Gm43730	Gm43730:P01
chr3	58525884	58525892	9	-	Serp1	Serp1:P01
chr3	58637207	58637207	1	-	Erich6	Erich6:P01
chr3	58666566	58666566	1	-	AU022133	AU022133:P01
chr3	58686037	58686037	1	-	Siah2	Siah2:P01
chr3	58692388	58692400	13	-	Siah2	Siah2:P02
chr3	58792019	58792019	1	-	Mindy4b-ps	Mindy4b-ps:P01
chr3	58811943	58811943	1	-	Mindy4b-ps	Mindy4b-ps:P02
chr3	58822311	58822311	1	-	Mindy4b-ps	Mindy4b-ps:P03
chr3	58865797	58865797	1	-	Clrn1	Clrn1:P01
chr3	58885212	58885212	1	-	Clrn1	Clrn1:P02
chr3	58885340	58885340	1	-	Clrn1	Clrn1:P03
chr3	58979026	58979026	1	-	Gm25572	Gm25572:P01
chr3	59006158	59006158	1	-	Gm43570	Gm43570:P01
chr3	59101821	59101821	1	-	Gpr171	Gpr171:P01
chr3	59130622	59130624	3	-	P2ry14	P2ry14:P01
chr3	59130762	59130762	1	-	P2ry14	P2ry14:P02
chr3	59131118	59131118	1	-	P2ry14	P2ry14:P03
chr3	59131213	59131213	1	-	P2ry14	P2ry14:P04
chr3	59131327	59131328	2	-	P2ry14	P2ry14:P05
chr3	59132462	59132462	1	-	P2ry14	P2ry14:P06
chr3	59153492	59153492	1	-	P2ry14	P2ry14:P07
chr3	59153618	59153628	11	-	F630111L10Rik	F630111L10Rik:P01
chr3	59180085	59180114	30	-	Gpr87	Gpr87:P01
chr3	59195104	59195104	1	-	Gpr87	Gpr87:P02
chr3	59210882	59210882	1	-	P2ry13	P2ry13:P01
chr3	59220200	59220200	1	-	P2ry12	P2ry12:P01
chr3	59220259	59220259	1	-	P2ry12	P2ry12:P02
chr3	59227581	59227581	1	-	P2ry12	P2ry12:P03
chr3	59262831	59262871	41	-	P2ry12	P2ry12:P04
chr3	59262985	59262985	1	-	P2ry12	P2ry12:P05
chr3	59344159	59344159	1	-	Igsf10	Igsf10:P01
chr3	59344256	59344256	1	-	Igsf10	Igsf10:P02
chr3	59344394	59344394	1	-	Igsf10	Igsf10:P03
chr3	59474095	59474095	1	-	Gm38288	Gm38288:P01
chr3	59535226	59535226	1	-	Gm4856	Gm4856:P01
chr3	59635733	59635733	1	-	Gm5709	Gm5709:P01
chr3	59736859	59736859	1	-	Gm38208	Gm38208:P01
chr3	59737317	59737317	1	-	Gm37579	Gm37579:P01
chr3	59783688	59783688	1	-	Gm2756	Gm2756:P01
chr3	60020869	60020869	1	-	Gm18427	Gm18427:P01
chr3	60127747	60127747	1	-	Gm24382	Gm24382:P01
chr3	60343093	60343093	1	-	Tgif1-ps	Tgif1-ps:P01
chr3	60737785	60737785	1	-	Gm38280	Gm38280:P01
chr3	60770455	60770455	1	-	Gm33707	Gm33707:P01
chr3	61003786	61003786	1	-	Gm37035	Gm37035:P01
chr3	61291446	61291446	1	-	Gm37719	Gm37719:P01
chr3	61329193	61329193	1	-	Gm19901	Gm19901:P01
chr3	61361897	61361897	1	-	Gm37696	Gm37696:P01
chr3	61365951	61365951	1	-	B430305J03Rik	B430305J03Rik:P01
chr3	61462861	61462861	1	-	Gm8349	Gm8349:P01
chr3	62069794	62069794	1	-	Gm9700	Gm9700:P01
chr3	62340532	62340532	1	-	9330121J05Rik	9330121J05Rik:P01
chr3	62472587	62472587	1	-	Dhx36	Dhx36:P01
chr3	62488625	62488625	1	-	Dhx36	Dhx36:P02
chr3	62502133	62502133	1	-	Dhx36	Dhx36:P03
chr3	62506988	62507004	17	-	Dhx36	Dhx36:P04
chr3	62602774	62602774	1	-	Gpr149	Gpr149:P01
chr3	62605140	62605140	1	-	Gpr149	Gpr149:P02
chr3	62605440	62605440	1	-	Gpr149	Gpr149:P03
chr3	62924233	62924233	1	-	Gm9701	Gm9701:P01
chr3	63173861	63173861	1	-	Gm8388	Gm8388:P01
chr3	63483879	63483906	28	-	Strit1	Strit1:P01
chr3	63702043	63702043	1	-	Plch1	Plch1:P01
chr3	63702354	63702354	1	-	Plch1	Plch1:P02
chr3	63740865	63740865	1	-	Plch1	Plch1:P03
chr3	63850991	63851039	49	-	Plch1	Plch1:P04
chr3	63851257	63851285	29	-	Plch1	Plch1:P05
chr3	63851359	63851359	1	-	Plch1	Plch1:P06
chr3	63899373	63899373	1	-	Plch1	Plch1:P07
chr3	63899442	63899472	31	-	Plch1	Plch1:P08
chr3	63928798	63928798	1	-	E130311K13Rik	E130311K13Rik:P01
chr3	63929391	63929391	1	-	E130311K13Rik	E130311K13Rik:P02
chr3	63929472	63929472	1	-	E130311K13Rik	E130311K13Rik:P03
chr3	63964372	63964372	1	-	Slc33a1	Slc33a1:P01
chr3	63964666	63964666	1	-	Slc33a1	Slc33a1:P02
chr3	63964733	63964768	36	-	Slc33a1	Slc33a1:P03
chr3	64055610	64055610	1	-	Vmn2r-ps3	Vmn2r-ps3:P01
chr3	64137480	64137480	1	-	Vmn2r2	Vmn2r2:P01
chr3	64141928	64141928	1	-	Vmn2r2	Vmn2r2:P02
chr3	64213677	64213677	1	-	Gm18294	Gm18294:P01
chr3	64287417	64287417	1	-	Vmn2r3	Vmn2r3:P01
chr3	64289709	64289709	1	-	Vmn2r3	Vmn2r3:P02
chr3	64318564	64318564	1	-	Gm23897	Gm23897:P01
chr3	64344627	64344627	1	-	Vmn2r128	Vmn2r128:P01
chr3	64357724	64357724	1	-	Vmn2r128	Vmn2r128:P02
chr3	64410057	64410057	1	-	Vmn2r4	Vmn2r4:P01
chr3	64415368	64415368	1	-	Vmn2r4	Vmn2r4:P02
chr3	64438287	64438287	1	-	Vmn2r-ps6	Vmn2r-ps6:P01
chr3	64443975	64443975	1	-	Vmn2r-ps7	Vmn2r-ps7:P01
chr3	64507685	64507685	1	-	Vmn2r5	Vmn2r5:P01
chr3	64509842	64509842	1	-	Vmn2r5	Vmn2r5:P02
chr3	64559818	64559818	1	-	Vmn2r6	Vmn2r6:P01
chr3	64565830	64565830	1	-	Vmn2r6	Vmn2r6:P02
chr3	64592896	64592896	1	-	Vmn2r-ps9	Vmn2r-ps9:P01
chr3	64662261	64662261	1	-	Vmn2r-ps11	Vmn2r-ps11:P01
chr3	64719602	64719602	1	-	Vmn2r7	Vmn2r7:P01
chr3	64745645	64745645	1	-	Vmn2r-ps12	Vmn2r-ps12:P01
chr3	64770657	64770657	1	-	Vmn2r7	Vmn2r7:P02
chr3	64844743	64844765	23	-	Vmn2r-ps11	Vmn2r-ps11:P02
chr3	64894596	64894596	1	-	Gm25222	Gm25222:P01
chr3	65302657	65302685	29	-	A330015K06Rik	A330015K06Rik:P01
chr3	65349429	65349429	1	-	A730090N16Rik	A730090N16Rik:P01
chr3	65383381	65383381	1	-	Ssr3	Ssr3:P01
chr3	65392553	65392553	1	-	Ssr3	Ssr3:P02
chr3	65392623	65392623	1	-	Ssr3	Ssr3:P03
chr3	65495035	65495035	1	-	Gm34780	Gm34780:P01
chr3	65506637	65506637	1	-	Gm37009	Gm37009:P01
chr3	65509164	65509164	1	-	4931440P22Rik	4931440P22Rik:P01
chr3	65528184	65528184	1	-	4931440P22Rik	4931440P22Rik:P02
chr3	65529213	65529213	1	-	4931440P22Rik	4931440P22Rik:P03
chr3	65529371	65529414	44	-	4931440P22Rik	4931440P22Rik:P04
chr3	65616174	65616174	1	-	Gm38233	Gm38233:P01
chr3	65771617	65771617	1	-	Gm25755	Gm25755:P01
chr3	65864829	65864829	1	-	Gm37131	Gm37131:P01
chr3	65872281	65872281	1	-	Gm37359	Gm37359:P01
chr3	65933908	65933908	1	-	Gm37037	Gm37037:P01
chr3	65947998	65947998	1	-	Ccnl1	Ccnl1:P01
chr3	65950978	65950978	1	-	Ccnl1	Ccnl1:P02
chr3	65951868	65951868	1	-	Ccnl1	Ccnl1:P03
chr3	65952993	65952993	1	-	Ccnl1	Ccnl1:P04
chr3	65956856	65956889	34	-	Ccnl1	Ccnl1:P05
chr3	65957653	65957653	1	-	Ccnl1	Ccnl1:P06
chr3	65958032	65958032	1	-	Ccnl1	Ccnl1:P07
chr3	65958162	65958249	88	-	Ccnl1	Ccnl1:P08
chr3	65969151	65969151	1	-	Gm35106	Gm35106:P01
chr3	65989753	65989753	1	-	Gm19024	Gm19024:P01
chr3	66031519	66031519	1	-	Gm6546	Gm6546:P01
chr3	66088261	66088261	1	-	Gm26442	Gm26442:P01
chr3	66129723	66129723	1	-	Tpi-rs2	Tpi-rs2:P01
chr3	66191245	66191245	1	-	Gm37330	Gm37330:P01
chr3	66296837	66296837	1	-	Veph1	Veph1:P01
chr3	66563551	66563551	1	-	Gm17952	Gm17952:P01
chr3	66907766	66907766	1	-	Gm38356	Gm38356:P01
chr3	66978447	66978447	1	-	Shox2	Shox2:P01
chr3	66978811	66978811	1	-	Shox2	Shox2:P02
chr3	66981141	66981141	1	-	Shox2	Shox2:P03
chr3	66981318	66981318	1	-	Shox2	Shox2:P04
chr3	66981771	66981771	1	-	Shox2	Shox2:P05
chr3	67375163	67375163	1	-	Gm17402	Gm17402:P01
chr3	67461634	67461634	1	-	Lxn	Lxn:P01
chr3	67463782	67463782	1	-	Lxn	Lxn:P02
chr3	67463907	67463926	20	-	Lxn	Lxn:P03
chr3	67515523	67515523	1	-	Rarres1	Rarres1:P01
chr3	67553425	67553425	1	-	Gm35299	Gm35299:P01
chr3	67572821	67572821	1	-	4930402C01Rik	4930402C01Rik:P01
chr3	67573291	67573291	1	-	Gm25919	Gm25919:P01
chr3	67607781	67607781	1	-	Gm8515	Gm8515:P01
chr3	67620728	67620728	1	-	Gm412	Gm412:P01
chr3	67684752	67684752	1	-	Gm37601	Gm37601:P01
chr3	67743297	67743297	1	-	Gm18717	Gm18717:P01
chr3	68547708	68547708	1	-	Gm22073	Gm22073:P01
chr3	68761433	68761433	1	-	4930535E02Rik	4930535E02Rik:P01
chr3	68870266	68870266	1	-	Gm17641	Gm17641:P01
chr3	68900449	68900449	1	-	Gm20689	Gm20689:P01
chr3	68902758	68902758	1	-	Gm18588	Gm18588:P01
chr3	68904152	68904152	1	-	Gm20691	Gm20691:P01
chr3	68915115	68915115	1	-	Ift80	Ift80:P01
chr3	68917323	68917323	1	-	Gm48183	Gm48183:P01
chr3	68920105	68920105	1	-	Ift80	Ift80:P02
chr3	68973745	68973745	1	-	Ift80	Ift80:P03
chr3	68994537	68994537	1	-	Ift80	Ift80:P04
chr3	69004388	69004388	1	-	Ift80	Ift80:P05
chr3	69004477	69004570	94	-	Ift80	Ift80:P06
chr3	69044715	69044755	41	-	Trim59	Trim59:P01
chr3	69085447	69085447	1	-	Gm22009	Gm22009:P01
chr3	69122724	69122724	1	-	Gm37558	Gm37558:P01
chr3	69126630	69126630	1	-	Kpna4	Kpna4:P01
chr3	69127092	69127113	22	-	Kpna4	Kpna4:P02
chr3	69320585	69320585	1	-	Gm17214	Gm17214:P01
chr3	69335760	69335760	1	-	Gm17212	Gm17212:P01
chr3	69432368	69432368	1	-	Gm17213	Gm17213:P01
chr3	69567464	69567464	1	-	Gm8565	Gm8565:P01
chr3	69598960	69598960	1	-	B3galnt1	B3galnt1:P01
chr3	69717393	69717393	1	-	Rpl32-ps	Rpl32-ps:P01
chr3	69859894	69859940	47	-	Sptssb	Sptssb:P01
chr3	69955682	69955682	1	-	Gm17895	Gm17895:P01
chr3	69962445	69962445	1	-	Gm23484	Gm23484:P01
chr3	70116532	70116532	1	-	Gm37585	Gm37585:P01
chr3	70228874	70228874	1	-	Gm23477	Gm23477:P01
chr3	70567296	70567296	1	-	Gm37213	Gm37213:P01
chr3	70807291	70807291	1	-	Gm6634	Gm6634:P01
chr3	71401547	71401547	1	-	Gm8599	Gm8599:P01
chr3	71465669	71465669	1	-	Gm38305	Gm38305:P01
chr3	72050602	72050602	1	-	Gm3351	Gm3351:P01
chr3	72604348	72604348	1	-	Gm37901	Gm37901:P01
chr3	72737981	72737981	1	-	Gm22451	Gm22451:P01
chr3	72951709	72951709	1	-	Sis	Sis:P01
chr3	72966866	72966866	1	-	Sis	Sis:P02
chr3	72967860	72967863	4	-	Sis	Sis:P03
chr3	73043839	73043839	1	-	Gm37056	Gm37056:P01
chr3	73056943	73056943	1	-	Slitrk3	Slitrk3:P01
chr3	73057066	73057066	1	-	Slitrk3	Slitrk3:P02
chr3	73057803	73057803	1	-	Slitrk3	Slitrk3:P03
chr3	73208001	73208001	1	-	Gm22538	Gm22538:P01
chr3	73481651	73481651	1	-	4930509J09Rik	4930509J09Rik:P01
chr3	73708242	73708267	26	-	Bche	Bche:P01
chr3	73708415	73708415	1	-	Bche	Bche:P02
chr3	74017277	74017277	1	-	Gm20356	Gm20356:P01
chr3	74242596	74242596	1	-	Gm6098	Gm6098:P01
chr3	74323992	74323992	1	-	Gm37050	Gm37050:P01
chr3	75024615	75024615	1	-	Gm37464	Gm37464:P01
chr3	75143703	75143772	70	-	Zbbx	Zbbx:P01
chr3	75165034	75165034	1	-	Zbbx	Zbbx:P02
chr3	75270078	75270078	1	-	Serpini2	Serpini2:P01
chr3	75431237	75431237	1	-	Wdr49	Wdr49:P01
chr3	75451818	75451818	1	-	Wdr49	Wdr49:P02
chr3	75481740	75481741	2	-	Wdr49	Wdr49:P03
chr3	75482156	75482156	1	-	Wdr49	Wdr49:P04
chr3	75521030	75521030	1	-	Pdcd10	Pdcd10:P01
chr3	75521570	75521570	1	-	Pdcd10	Pdcd10:P02
chr3	75556759	75556759	1	-	Pdcd10	Pdcd10:P03
chr3	75556811	75556856	46	-	Pdcd10	Pdcd10:P04
chr3	75648657	75648657	1	-	Platr10	Platr10:P01
chr3	75655731	75655731	1	-	Platr10	Platr10:P02
chr3	75699464	75699464	1	-	Gm37193	Gm37193:P01
chr3	75879008	75879008	1	-	Golim4	Golim4:P01
chr3	75893082	75893082	1	-	Golim4	Golim4:P02
chr3	75902446	75902446	1	-	Golim4	Golim4:P03
chr3	75956650	75956650	1	-	Golim4	Golim4:P04
chr3	75956908	75956949	42	-	Golim4	Golim4:P05
chr3	76041723	76041723	1	-	Gm18428	Gm18428:P01
chr3	77105285	77105285	1	-	Gm23644	Gm23644:P01
chr3	77563870	77563870	1	-	Dnmt3a-ps1	Dnmt3a-ps1:P01
chr3	77571342	77571342	1	-	Gm37806	Gm37806:P01
chr3	77704386	77704386	1	-	Gm38195	Gm38195:P01
chr3	77873153	77873153	1	-	Gm37576	Gm37576:P01
chr3	78087396	78087396	1	-	Gm8684	Gm8684:P01
chr3	78405938	78405938	1	-	Gm43326	Gm43326:P01
chr3	78488637	78488637	1	-	Gm15442	Gm15442:P01
chr3	78865563	78865563	1	-	Gm17953	Gm17953:P01
chr3	78892422	78892422	1	-	Gm5277	Gm5277:P01
chr3	78966799	78966799	1	-	Gm9762	Gm9762:P01
chr3	79144977	79144977	1	-	Rapgef2	Rapgef2:P01
chr3	79145746	79145746	1	-	Rapgef2	Rapgef2:P02
chr3	79145875	79145875	1	-	Rapgef2	Rapgef2:P03
chr3	79173198	79173198	1	-	Rapgef2	Rapgef2:P04
chr3	79173300	79173300	1	-	Rapgef2	Rapgef2:P05
chr3	79181340	79181340	1	-	Rapgef2	Rapgef2:P06
chr3	79286517	79286517	1	-	Rapgef2	Rapgef2:P07
chr3	79466205	79466205	1	-	Fnip2	Fnip2:P01
chr3	79500522	79500522	1	-	Fnip2	Fnip2:P02
chr3	79515252	79515252	1	-	Fnip2	Fnip2:P03
chr3	79531876	79531876	1	-	Fnip2	Fnip2:P04
chr3	79552193	79552193	1	-	Gm3513	Gm3513:P01
chr3	79567679	79567682	4	-	Fnip2	Fnip2:P05
chr3	79567796	79567796	1	-	Fnip2	Fnip2:P06
chr3	79611826	79611826	1	-	Gm37973	Gm37973:P01
chr3	79628683	79628767	85	-	Etfdh	Etfdh:P01
chr3	79628863	79628863	1	-	Etfdh	Etfdh:P02
chr3	79629500	79629500	1	-	Etfdh	Etfdh:P03
chr3	79653511	79653511	1	-	Rxfp1	Rxfp1:P01
chr3	79667853	79667853	1	-	Rxfp1	Rxfp1:P02
chr3	79676876	79676876	1	-	Gm26984	Gm26984:P01
chr3	79737794	79737794	1	-	Rxfp1	Rxfp1:P03
chr3	79737880	79737880	1	-	Rxfp1	Rxfp1:P04
chr3	79737951	79737951	1	-	Rxfp1	Rxfp1:P05
chr3	79841729	79841729	1	-	Tmem144	Tmem144:P01
chr3	79842662	79842679	18	-	Tmem144	Tmem144:P02
chr3	79842912	79842912	1	-	Tmem144	Tmem144:P03
chr3	79852768	79852773	6	-	Tmem144	Tmem144:P04
chr3	79886806	79886806	1	-	Gm36569	Gm36569:P01
chr3	80089159	80089159	1	-	Gm19066	Gm19066:P01
chr3	80194630	80194630	1	-	Gm38295	Gm38295:P01
chr3	80205598	80205598	1	-	Gm37892	Gm37892:P01
chr3	80334595	80334595	1	-	Gm37971	Gm37971:P01
chr3	80399666	80399666	1	-	Gm6706	Gm6706:P01
chr3	80692313	80692313	1	-	Gm25749	Gm25749:P01
chr3	80802579	80802579	1	-	Gria2	Gria2:P01
chr3	80802650	80802724	75	-	Gria2	Gria2:P02
chr3	80802780	80802835	56	-	Gria2	Gria2:P03
chr3	80857255	80857255	1	-	Glrb	Glrb:P01
chr3	80912089	80912118	30	-	Glrb	Glrb:P02
chr3	80913528	80913528	1	-	Glrb	Glrb:P03
chr3	80913589	80913660	72	-	Glrb	Glrb:P04
chr3	81040437	81040437	1	-	Gm16000	Gm16000:P01
chr3	81405572	81405572	1	-	Gm37300	Gm37300:P01
chr3	81556825	81556825	1	-	Gm4857	Gm4857:P01
chr3	81924398	81924398	1	-	Gm9989	Gm9989:P01
chr3	81924463	81924463	1	-	Gm9989	Gm9989:P02
chr3	81964035	81964083	49	-	Tdo2	Tdo2:P01
chr3	81975728	81975728	1	-	Tdo2	Tdo2:P02
chr3	81976202	81976202	1	-	Tdo2	Tdo2:P03
chr3	82035322	82035322	1	-	Gucy1b1	Gucy1b1:P01
chr3	82074673	82074711	39	-	Gucy1b1	Gucy1b1:P02
chr3	82102111	82102111	1	-	Gucy1a1	Gucy1a1:P01
chr3	82106309	82106309	1	-	Mir7010	Mir7010:P01
chr3	82145073	82145073	1	-	Gucy1a1	Gucy1a1:P02
chr3	82145605	82145650	46	-	Gucy1a1	Gucy1a1:P03
chr3	82145787	82145789	3	-	Gucy1a1	Gucy1a1:P04
chr3	82145946	82145946	1	-	Gucy1a1	Gucy1a1:P05
chr3	82547960	82547960	1	-	Npy2r	Npy2r:P01
chr3	82548052	82548085	34	-	Npy2r	Npy2r:P02
chr3	82663255	82663255	1	-	Gm29999	Gm29999:P01
chr3	82664900	82664900	1	-	Gm29999	Gm29999:P02
chr3	82672567	82672567	1	-	Gm43347	Gm43347:P01
chr3	82793897	82793897	1	-	Gm22038	Gm22038:P01
chr3	82812234	82812234	1	-	Gm43348	Gm43348:P01
chr3	82866647	82866647	1	-	Rbm46	Rbm46:P01
chr3	82876483	82876483	1	-	Rbm46	Rbm46:P02
chr3	82903973	82903974	2	-	Lrat	Lrat:P01
chr3	82995585	82995585	1	-	Gm30097	Gm30097:P01
chr3	83008488	83008488	1	-	Gm30097	Gm30097:P02
chr3	83049863	83049863	1	-	Fgb	Fgb:P01
chr3	83129246	83129246	1	-	Gm10710	Gm10710:P01
chr3	83574118	83574122	5	-	1700028M03Rik	1700028M03Rik:P01
chr3	83634874	83634874	1	-	Gm22342	Gm22342:P01
chr3	83789956	83789956	1	-	Gm26771	Gm26771:P01
chr3	83841608	83841608	1	-	Tlr2	Tlr2:P01
chr3	83841767	83841767	1	-	Tlr2	Tlr2:P02
chr3	83907579	83907579	1	-	Tmem131l	Tmem131l:P01
chr3	83909218	83909218	1	-	Tmem131l	Tmem131l:P02
chr3	83909544	83909544	1	-	Tmem131l	Tmem131l:P03
chr3	83943743	83943743	1	-	Tmem131l	Tmem131l:P04
chr3	83968228	83968228	1	-	Tmem131l	Tmem131l:P05
chr3	84040128	84040175	48	-	Tmem131l	Tmem131l:P06
chr3	84063452	84063452	1	-	Gm36981	Gm36981:P01
chr3	84155786	84155786	1	-	Mnd1	Mnd1:P01
chr3	84190523	84190523	1	-	Trim2	Trim2:P01
chr3	84191548	84191548	1	-	Trim2	Trim2:P02
chr3	84212838	84212838	1	-	Trim2	Trim2:P03
chr3	84220845	84220889	45	-	Trim2	Trim2:P04
chr3	84259369	84259369	1	-	Trim2	Trim2:P05
chr3	84259779	84259812	34	-	Trim2	Trim2:P06
chr3	84270783	84270791	9	-	Trim2	Trim2:P07
chr3	84304741	84304809	69	-	Trim2	Trim2:P08
chr3	84305397	84305446	50	-	Trim2	Trim2:P09
chr3	84306877	84306877	1	-	Trim2	Trim2:P10
chr3	84379921	84379921	1	-	4930565D16Rik	4930565D16Rik:P01
chr3	84453763	84453763	1	-	Fhdc1	Fhdc1:P01
chr3	84478982	84478982	1	-	Fhdc1	Fhdc1:P02
chr3	84479491	84479491	1	-	Fhdc1	Fhdc1:P03
chr3	84480393	84480439	47	-	Fhdc1	Fhdc1:P04
chr3	84553452	84553452	1	-	Gm8813	Gm8813:P01
chr3	84557787	84557787	1	-	Gm38241	Gm38241:P01
chr3	84582485	84582534	50	-	Arfip1	Arfip1:P01
chr3	84582625	84582625	1	-	Arfip1	Arfip1:P02
chr3	85152696	85152696	1	-	Gm38041	Gm38041:P01
chr3	85196447	85196447	1	-	Gm38313	Gm38313:P01
chr3	85428128	85428128	1	-	Gm42813	Gm42813:P01
chr3	85466128	85466128	1	-	Gm45790	Gm45790:P01
chr3	85553389	85553389	1	-	Gm42812	Gm42812:P01
chr3	85573854	85573854	1	-	Gm15535	Gm15535:P01
chr3	85573945	85573945	1	-	Gm15535	Gm15535:P02
chr3	85673988	85673988	1	-	Fam160a1	Fam160a1:P01
chr3	85741389	85741389	1	-	Fam160a1	Fam160a1:P02
chr3	85746209	85746209	1	-	Fam160a1	Fam160a1:P03
chr3	85746266	85746266	1	-	Fam160a1	Fam160a1:P04
chr3	85817291	85817291	1	-	Fam160a1	Fam160a1:P05
chr3	85887368	85887368	1	-	Gm37240	Gm37240:P01
chr3	85887516	85887518	3	-	Glt28d2	Glt28d2:P01
chr3	85908459	85908459	1	-	Gm26204	Gm26204:P01
chr3	85962832	85962832	1	-	Gm24501	Gm24501:P01
chr3	85962910	85962910	1	-	Gm27811	Gm27811:P01
chr3	86002491	86002531	41	-	Prss48	Prss48:P01
chr3	86138858	86138858	1	-	Snord73a	Snord73a:P01
chr3	86140687	86140688	2	-	Rnu73b	Rnu73b:P01
chr3	86142668	86142702	35	-	Rps3a1	Rps3a1:P01
chr3	86145369	86145369	1	-	Gm37493	Gm37493:P01
chr3	86263575	86263575	1	-	Gm37288	Gm37288:P01
chr3	86275362	86275362	1	-	Gm26343	Gm26343:P01
chr3	86548283	86548283	1	-	Mab21l2	Mab21l2:P01
chr3	86548629	86548629	1	-	Mab21l2	Mab21l2:P02
chr3	86672168	86672168	1	-	Gm3788	Gm3788:P01
chr3	86778653	86778653	1	-	Gm37876	Gm37876:P01
chr3	86792315	86792315	1	-	Dclk2	Dclk2:P01
chr3	86798012	86798012	1	-	Dclk2	Dclk2:P02
chr3	86799160	86799160	1	-	Dclk2	Dclk2:P03
chr3	86920170	86920188	19	-	Dclk2	Dclk2:P04
chr3	86920335	86920379	45	-	Dclk2	Dclk2:P05
chr3	86920852	86920884	33	-	Dclk2	Dclk2:P06
chr3	86933663	86933663	1	-	Gm37207	Gm37207:P01
chr3	86997947	86997947	1	-	Cd1d1	Cd1d1:P01
chr3	86998954	86998954	1	-	Cd1d1	Cd1d1:P02
chr3	86999309	86999341	33	-	Cd1d1	Cd1d1:P03
chr3	86999441	86999441	1	-	Cd1d1	Cd1d1:P04
chr3	87023883	87023883	1	-	Gm8869	Gm8869:P01
chr3	87174550	87174550	1	-	Kirrel	Kirrel:P01
chr3	87174700	87174747	48	-	Kirrel	Kirrel:P02
chr3	87208005	87208005	1	-	Gm10705	Gm10705:P01
chr3	87263524	87263524	1	-	Fcrls	Fcrls:P01
chr3	87263599	87263599	1	-	Fcrls	Fcrls:P02
chr3	87263738	87263738	1	-	Fcrls	Fcrls:P03
chr3	87582791	87582791	1	-	Gm25167	Gm25167:P01
chr3	87680025	87680025	1	-	Gm6570	Gm6570:P01
chr3	87738566	87738566	1	-	Lrrc71	Lrrc71:P01
chr3	87741048	87741048	1	-	Lrrc71	Lrrc71:P02
chr3	87748594	87748625	32	-	Lrrc71	Lrrc71:P03
chr3	87753834	87753834	1	-	Pear1	Pear1:P01
chr3	87754205	87754205	1	-	Pear1	Pear1:P02
chr3	87756853	87756853	1	-	Pear1	Pear1:P03
chr3	87762214	87762214	1	-	Pear1	Pear1:P04
chr3	87768935	87768966	32	-	Pear1	Pear1:P05
chr3	87795162	87795162	1	-	Ntrk1	Ntrk1:P01
chr3	87824255	87824255	1	-	Pear1	Pear1:P06
chr3	87824306	87824306	1	-	Pear1	Pear1:P07
chr3	87885562	87885608	47	-	Prcc	Prcc:P01
chr3	87925275	87925275	1	-	Rrnad1	Rrnad1:P01
chr3	87927092	87927092	1	-	Rrnad1	Rrnad1:P02
chr3	87927708	87927708	1	-	Rrnad1	Rrnad1:P03
chr3	87928258	87928258	1	-	Rrnad1	Rrnad1:P04
chr3	87929361	87929361	1	-	Rrnad1	Rrnad1:P05
chr3	87930127	87930144	18	-	Rrnad1	Rrnad1:P06
chr3	87930195	87930195	1	-	Rrnad1	Rrnad1:P07
chr3	87930583	87930583	1	-	Rrnad1	Rrnad1:P08
