seqnames	start	end	width	strand	gene_name	count
chr3	125310881	125310881	1	+	DUTP1	DUTP1:TSS01
chr3	125375391	125375391	1	+	ENSG00000289324	ENSG00000289324:TSS01
chr3	125388934	125388934	1	+	RNU6-232P	RNU6-232P:TSS01
chr3	125516979	125516979	1	+	Y_RNA	Y_RNA:TSS151
chr3	125679573	125679573	1	+	ENSG00000243072	ENSG00000243072:TSS01
chr3	125681305	125681305	1	+	ENSG00000242001	ENSG00000242001:TSS01
chr3	125703349	125703349	1	+	OR7E130P	OR7E130P:TSS01
chr3	125712139	125712139	1	+	OR7E29P	OR7E29P:TSS01
chr3	125724539	125724539	1	+	OR7E93P	OR7E93P:TSS01
chr3	125734295	125734295	1	+	OR7E53P	OR7E53P:TSS01
chr3	125747084	125747084	1	+	OR7E97P	OR7E97P:TSS01
chr3	125756086	125756086	1	+	ENSG00000239432	ENSG00000239432:TSS01
chr3	125766516	125766516	1	+	ENSG00000284624	ENSG00000284624:TSS01
chr3	125766601	125766648	48	+	ENSG00000284660	ENSG00000284660:TSS01
chr3	125774714	125774714	1	+	LOC105374312	LOC105374312:TSS01
chr3	125795106	125795106	1	+	RPS3AP14	RPS3AP14:TSS01
chr3	125848223	125848223	1	+	ENPP7P4	ENPP7P4:TSS01
chr3	125916601	125916625	25	+	FAM86JP	FAM86JP:TSS01
chr3	125916679	125916718	40	+	FAM86JP	FAM86JP:TSS02
chr3	125958556	125958556	1	+	ENSG00000241439	ENSG00000241439:TSS01
chr3	125969160	125969239	80	+	ROPN1B	ROPN1B:TSS01
chr3	125975504	125975504	1	+	ROPN1B	ROPN1B:TSS02
chr3	125975624	125975624	1	+	ROPN1B	ROPN1B:TSS03
chr3	126056923	126056923	1	+	ENSG00000248607	ENSG00000248607:TSS01
chr3	126083659	126083659	1	+	SLC41A3-AS1	SLC41A3-AS1:TSS01
chr3	126084220	126084220	1	+	SLC41A3-AS1	SLC41A3-AS1:TSS02
chr3	126084327	126084327	1	+	SLC41A3-AS1	SLC41A3-AS1:TSS03
chr3	126084402	126084402	1	+	SLC41A3-AS1	SLC41A3-AS1:TSS04
chr3	126103640	126103640	1	+	ALDH1L1-AS1	ALDH1L1-AS1:TSS01
chr3	126180012	126180012	1	+	ALDH1L1-AS2	ALDH1L1-AS2:TSS01
chr3	126180064	126180076	13	+	ALDH1L1-AS2	ALDH1L1-AS2:TSS02
chr3	126207255	126207255	1	+	ALDH1L1-AS2	ALDH1L1-AS2:TSS03
chr3	126213204	126213204	1	+	ENSG00000287232	ENSG00000287232:TSS01
chr3	126213299	126213358	60	+	ENSG00000287232	ENSG00000287232:TSS02
chr3	126213488	126213488	1	+	ENSG00000287232	ENSG00000287232:TSS03
chr3	126213612	126213612	1	+	ENSG00000287232	ENSG00000287232:TSS04
chr3	126213670	126213670	1	+	ENSG00000287232	ENSG00000287232:TSS05
chr3	126266747	126266754	8	+	ENSG00000250934	ENSG00000250934:TSS01
chr3	126266817	126266817	1	+	ENSG00000250934	ENSG00000250934:TSS02
chr3	126278167	126278167	1	+	ENSG00000250934	ENSG00000250934:TSS03
chr3	126278239	126278239	1	+	ENSG00000250934	ENSG00000250934:TSS04
chr3	126284453	126284453	1	+	ENSG00000250934	ENSG00000250934:TSS05
chr3	126287705	126287705	1	+	ENSG00000250934	ENSG00000250934:TSS06
chr3	126312385	126312385	1	+	ENSG00000287440	ENSG00000287440:TSS01
chr3	126394909	126394939	31	+	CFAP100	CFAP100:TSS01
chr3	126395397	126395397	1	+	CFAP100	CFAP100:TSS02
chr3	126395972	126395972	1	+	CFAP100	CFAP100:TSS03
chr3	126416335	126416335	1	+	CFAP100	CFAP100:TSS04
chr3	126418060	126418060	1	+	CFAP100	CFAP100:TSS05
chr3	126419766	126419766	1	+	CFAP100	CFAP100:TSS06
chr3	126433380	126433380	1	+	CFAP100	CFAP100:TSS07
chr3	126524155	126524155	1	+	CHST13	CHST13:TSS01
chr3	126624792	126624792	1	+	ENSG00000248557	ENSG00000248557:TSS01
chr3	126660609	126660609	1	+	NUP210P1	NUP210P1:TSS01
chr3	126662081	126662081	1	+	NUP210P1	NUP210P1:TSS02
chr3	126662146	126662146	1	+	NUP210P1	NUP210P1:TSS03
chr3	126704240	126704243	4	+	CHCHD6	CHCHD6:TSS01
chr3	126730564	126730564	1	+	CHCHD6	CHCHD6:TSS02
chr3	126854864	126854864	1	+	CHCHD6	CHCHD6:TSS03
chr3	126935124	126935124	1	+	CHCHD6	CHCHD6:TSS04
chr3	126957010	126957010	1	+	CHCHD6	CHCHD6:TSS05
chr3	126973065	126973065	1	+	ENSG00000280053	ENSG00000280053:TSS01
chr3	126982693	126982693	1	+	PLXNA1	PLXNA1:TSS01
chr3	126983115	126983115	1	+	PLXNA1	PLXNA1:TSS02
chr3	126988594	126988594	1	+	PLXNA1	PLXNA1:TSS03
chr3	127026385	127026385	1	+	PLXNA1	PLXNA1:TSS04
chr3	127028777	127028777	1	+	PLXNA1	PLXNA1:TSS05
chr3	127031855	127031855	1	+	PLXNA1	PLXNA1:TSS06
chr3	127193131	127193131	1	+	C3orf56	C3orf56:TSS01
chr3	127227404	127227404	1	+	ENSG00000289641	ENSG00000289641:TSS01
chr3	127274581	127274581	1	+	ENSG00000286919	ENSG00000286919:TSS01
chr3	127456778	127456834	57	+	ENSG00000288769	ENSG00000288769:TSS01
chr3	127489553	127489553	1	+	ENSG00000240562	ENSG00000240562:TSS01
chr3	127537937	127537937	1	+	LINC02034	LINC02034:TSS01
chr3	127598410	127598411	2	+	MCM2	MCM2:TSS01
chr3	127598862	127598862	1	+	MCM2	MCM2:TSS02
chr3	127599102	127599102	1	+	MCM2	MCM2:TSS03
chr3	127599479	127599479	1	+	MCM2	MCM2:TSS04
chr3	127604251	127604251	1	+	MCM2	MCM2:TSS05
chr3	127604896	127604896	1	+	MCM2	MCM2:TSS06
chr3	127616978	127616978	1	+	MCM2	MCM2:TSS07
chr3	127617711	127617711	1	+	MCM2	MCM2:TSS08
chr3	127629185	127629185	1	+	PODXL2	PODXL2:TSS01
chr3	127672935	127672958	24	+	ABTB1	ABTB1:TSS01
chr3	127673014	127673034	21	+	ABTB1	ABTB1:TSS02
chr3	127673306	127673306	1	+	ABTB1	ABTB1:TSS03
chr3	127674110	127674110	1	+	ABTB1	ABTB1:TSS04
chr3	127675486	127675486	1	+	ABTB1	ABTB1:TSS05
chr3	127676085	127676085	1	+	ABTB1	ABTB1:TSS06
chr3	127676536	127676536	1	+	ABTB1	ABTB1:TSS07
chr3	127676972	127676972	1	+	ABTB1	ABTB1:TSS08
chr3	127677177	127677177	1	+	ABTB1	ABTB1:TSS09
chr3	127837436	127837436	1	+	ENSG00000287143	ENSG00000287143:TSS01
chr3	127915232	127915232	1	+	KBTBD12	KBTBD12:TSS01
chr3	127915475	127915475	1	+	KBTBD12	KBTBD12:TSS02
chr3	127923059	127923061	3	+	KBTBD12	KBTBD12:TSS03
chr3	127923413	127923413	1	+	KBTBD12	KBTBD12:TSS04
chr3	127924081	127924081	1	+	KBTBD12	KBTBD12:TSS05
chr3	127963608	127963608	1	+	RNA5SP139	RNA5SP139:TSS01
chr3	128051641	128051641	1	+	SEC61A1	SEC61A1:TSS01
chr3	128052426	128052437	12	+	SEC61A1	SEC61A1:TSS02
chr3	128052489	128052489	1	+	SEC61A1	SEC61A1:TSS03
chr3	128052759	128052759	1	+	SEC61A1	SEC61A1:TSS04
chr3	128064899	128064899	1	+	SEC61A1	SEC61A1:TSS05
chr3	128067781	128067781	1	+	SEC61A1	SEC61A1:TSS06
chr3	128075810	128075810	1	+	RUVBL1-AS1	RUVBL1-AS1:TSS01
chr3	128153481	128153501	21	+	EEFSEC	EEFSEC:TSS01
chr3	128153668	128153668	1	+	EEFSEC	EEFSEC:TSS02
chr3	128336904	128336904	1	+	EEFSEC	EEFSEC:TSS03
chr3	128463594	128463594	1	+	DNAJB8-AS1	DNAJB8-AS1:TSS01
chr3	128489203	128489257	55	+	GATA2-AS1	GATA2-AS1:TSS01
chr3	128489777	128489777	1	+	GATA2-AS1	GATA2-AS1:TSS02
chr3	128507835	128507835	1	+	LOC90246	LOC90246:TSS01
chr3	128538020	128538020	1	+	TMED10P2	TMED10P2:TSS01
chr3	128563316	128563316	1	+	ENSG00000286806	ENSG00000286806:TSS01
chr3	128693669	128693669	1	+	RAB7A	RAB7A:TSS01
chr3	128726136	128726193	58	+	RAB7A	RAB7A:TSS02
chr3	128726352	128726352	1	+	RAB7A	RAB7A:TSS03
chr3	128785147	128785147	1	+	RN7SL698P	RN7SL698P:TSS01
chr3	128794552	128794552	1	+	RAB7A	RAB7A:TSS04
chr3	128794844	128794844	1	+	RAB7A	RAB7A:TSS05
chr3	128795243	128795243	1	+	RAB7A	RAB7A:TSS06
chr3	128795359	128795359	1	+	RAB7A	RAB7A:TSS07
chr3	128797969	128797969	1	+	RAB7A	RAB7A:TSS08
chr3	128801992	128801992	1	+	RAB7A	RAB7A:TSS09
chr3	128846808	128846808	1	+	MIR12124	MIR12124:TSS01
chr3	128869624	128869624	1	+	ENSG00000250796	ENSG00000250796:TSS01
chr3	128879490	128879490	1	+	ACAD9	ACAD9:TSS01
chr3	128879596	128879654	59	+	ACAD9	ACAD9:TSS02
chr3	128883123	128883123	1	+	ACAD9	ACAD9:TSS03
chr3	128897653	128897653	1	+	ACAD9	ACAD9:TSS04
chr3	128899365	128899365	1	+	ACAD9	ACAD9:TSS05
chr3	128907862	128907862	1	+	ACAD9	ACAD9:TSS06
chr3	129001304	129001304	1	+	EFCC1	EFCC1:TSS01
chr3	129001629	129001629	1	+	EFCC1	EFCC1:TSS02
chr3	129030449	129030449	1	+	EFCC1	EFCC1:TSS03
chr3	129045763	129045763	1	+	ENSG00000249505	ENSG00000249505:TSS01
chr3	129060767	129060779	13	+	GP9	GP9:TSS01
chr3	129123439	129123439	1	+	ENSG00000273174	ENSG00000273174:TSS01
chr3	129161430	129161430	1	+	ENSG00000288996	ENSG00000288996:TSS01
chr3	129184058	129184074	17	+	ENSG00000289469	ENSG00000289469:TSS01
chr3	129230553	129230553	1	+	ENSG00000289351	ENSG00000289351:TSS01
chr3	129249606	129249653	48	+	COPG1	COPG1:TSS01
chr3	129254327	129254327	1	+	COPG1	COPG1:TSS02
chr3	129260227	129260227	1	+	COPG1	COPG1:TSS03
chr3	129263911	129263911	1	+	COPG1	COPG1:TSS04
chr3	129265752	129265752	1	+	COPG1	COPG1:TSS05
chr3	129272146	129272146	1	+	MIR6826	MIR6826:TSS01
chr3	129272296	129272296	1	+	COPG1	COPG1:TSS06
chr3	129272853	129272853	1	+	COPG1	COPG1:TSS07
chr3	129278828	129278880	53	+	HMCES	HMCES:TSS01
chr3	129278956	129279005	50	+	HMCES	HMCES:TSS02
chr3	129315392	129315392	1	+	H1-10-AS1	H1-10-AS1:TSS01
chr3	129315520	129315520	1	+	H1-10-AS1	H1-10-AS1:TSS02
chr3	129316271	129316271	1	+	H1FX-AS1	H1FX-AS1:TSS01
chr3	129318106	129318106	1	+	H1-10-AS1	H1-10-AS1:TSS03
chr3	129318236	129318236	1	+	H1-10-AS1	H1-10-AS1:TSS04
chr3	129334586	129334586	1	+	ENSG00000270492	ENSG00000270492:TSS01
chr3	129345411	129345411	1	+	ENSG00000270773	ENSG00000270773:TSS01
chr3	129381298	129381298	1	+	ENSG00000244932	ENSG00000244932:TSS01
chr3	129429607	129429607	1	+	IFT122	IFT122:TSS01
chr3	129429674	129429674	1	+	IFT122	IFT122:TSS02
chr3	129440036	129440333	298	+	IFT122	IFT122:TSS03
chr3	129440592	129440592	1	+	IFT122	IFT122:TSS04
chr3	129449870	129449871	2	+	IFT122	IFT122:TSS05
chr3	129451869	129451869	1	+	IFT122	IFT122:TSS06
chr3	129455103	129455103	1	+	IFT122	IFT122:TSS07
chr3	129457926	129457974	49	+	IFT122	IFT122:TSS08
chr3	129461171	129461171	1	+	IFT122	IFT122:TSS09
chr3	129461309	129461309	1	+	IFT122	IFT122:TSS10
chr3	129463121	129463121	1	+	IFT122	IFT122:TSS11
chr3	129476139	129476139	1	+	IFT122	IFT122:TSS12
chr3	129481381	129481381	1	+	IFT122	IFT122:TSS13
chr3	129481509	129481530	22	+	IFT122	IFT122:TSS14
chr3	129481670	129481670	1	+	IFT122	IFT122:TSS15
chr3	129487506	129487506	1	+	IFT122	IFT122:TSS16
chr3	129487787	129487787	1	+	IFT122	IFT122:TSS17
chr3	129488050	129488051	2	+	IFT122	IFT122:TSS18
chr3	129488223	129488223	1	+	IFT122	IFT122:TSS19
chr3	129492853	129492853	1	+	IFT122	IFT122:TSS20
chr3	129492933	129492933	1	+	IFT122	IFT122:TSS21
chr3	129498840	129498840	1	+	IFT122	IFT122:TSS22
chr3	129504775	129504775	1	+	IFT122	IFT122:TSS23
chr3	129505212	129505212	1	+	IFT122	IFT122:TSS24
chr3	129505292	129505292	1	+	IFT122	IFT122:TSS25
chr3	129505749	129505749	1	+	IFT122	IFT122:TSS26
chr3	129512358	129512358	1	+	IFT122	IFT122:TSS27
chr3	129517279	129517281	3	+	IFT122	IFT122:TSS28
chr3	129518007	129518007	1	+	IFT122	IFT122:TSS29
chr3	129528639	129528639	1	+	RHO	RHO:TSS01
chr3	129543175	129543214	40	+	H1-8	H1-8:TSS01
chr3	129548385	129548386	2	+	H1-8	H1-8:TSS02
chr3	129591349	129591349	1	+	RN7SL752P	RN7SL752P:TSS01
chr3	129818932	129818932	1	+	RNY3P13	RNY3P13:TSS01
chr3	129819777	129819777	1	+	U6	U6:TSS08
chr3	129893811	129893882	72	+	TMCC1-AS1	TMCC1-AS1:TSS01
chr3	129901851	129901851	1	+	TMCC1-DT	TMCC1-DT:TSS01
chr3	129974688	129974720	33	+	TRH	TRH:TSS01
chr3	129998531	129998531	1	+	ENSG00000248459	ENSG00000248459:TSS01
chr3	130081831	130081831	1	+	ALG1L2	ALG1L2:TSS01
chr3	130081961	130081961	1	+	ALG1L2	ALG1L2:TSS02
chr3	130093906	130093906	1	+	ALG1L2	ALG1L2:TSS03
chr3	130111669	130111707	39	+	LINC02021	LINC02021:TSS01
chr3	130112525	130112550	26	+	LINC02021	LINC02021:TSS02
chr3	130150380	130150380	1	+	LINC02021	LINC02021:TSS03
chr3	130181346	130181346	1	+	ENSG00000288111	ENSG00000288111:TSS01
chr3	130199708	130199708	1	+	SNRPCP8	SNRPCP8:TSS01
chr3	130212820	130212823	4	+	COL6A4P2	COL6A4P2:TSS01
chr3	130214230	130214230	1	+	COL6A4P2	COL6A4P2:TSS02
chr3	130244461	130244461	1	+	COL6A4P2	COL6A4P2:TSS03
chr3	130245448	130245448	1	+	COL6A4P2	COL6A4P2:TSS04
chr3	130264442	130264442	1	+	COL6A4P2	COL6A4P2:TSS05
chr3	130273301	130273301	1	+	COL6A4P2	COL6A4P2:TSS06
chr3	130293337	130293337	1	+	ENSG00000249253	ENSG00000249253:TSS01
chr3	130345516	130345516	1	+	COL6A5	COL6A5:TSS01
chr3	130431463	130431463	1	+	COL6A5	COL6A5:TSS02
chr3	130440510	130440510	1	+	COL6A5	COL6A5:TSS03
chr3	130443484	130443484	1	+	COL6A5	COL6A5:TSS04
chr3	130517177	130517177	1	+	COL6A6	COL6A6:TSS01
chr3	130560334	130560334	1	+	COL6A6	COL6A6:TSS02
chr3	130581682	130581682	1	+	COL6A6	COL6A6:TSS03
chr3	130581741	130581741	1	+	COL6A6	COL6A6:TSS04
chr3	130821184	130821184	1	+	ENSG00000285631	ENSG00000285631:TSS01
chr3	130827659	130827659	1	+	GSTO3P	GSTO3P:TSS01
chr3	130850595	130850601	7	+	ATP2C1	ATP2C1:TSS01
chr3	130850783	130850783	1	+	ATP2C1	ATP2C1:TSS02
chr3	130893991	130894015	25	+	ATP2C1	ATP2C1:TSS03
chr3	130894084	130894084	1	+	ATP2C1	ATP2C1:TSS04
chr3	130894178	130894182	5	+	ATP2C1	ATP2C1:TSS05
chr3	130894382	130894382	1	+	ATP2C1	ATP2C1:TSS06
chr3	130894448	130894448	1	+	ATP2C1	ATP2C1:TSS07
chr3	130894535	130894590	56	+	ATP2C1	ATP2C1:TSS08
chr3	130894641	130894641	1	+	ATP2C1	ATP2C1:TSS09
chr3	130929998	130929998	1	+	ATP2C1	ATP2C1:TSS10
chr3	130932044	130932044	1	+	ATP2C1	ATP2C1:TSS11
chr3	130953839	130953839	1	+	ATP2C1	ATP2C1:TSS12
chr3	130955743	130955743	1	+	ATP2C1	ATP2C1:TSS13
chr3	130962902	130962902	1	+	ATP2C1	ATP2C1:TSS14
chr3	130964011	130964011	1	+	ATP2C1	ATP2C1:TSS15
chr3	130967388	130967388	1	+	ATP2C1	ATP2C1:TSS16
chr3	130980570	130980570	1	+	ATP2C1	ATP2C1:TSS17
chr3	130994070	130994070	1	+	ATP2C1	ATP2C1:TSS18
chr3	131026850	131026951	102	+	NEK11	NEK11:TSS01
chr3	131027728	131027729	2	+	NEK11	NEK11:TSS02
chr3	131029598	131029598	1	+	NEK11	NEK11:TSS03
chr3	131029709	131029709	1	+	NEK11	NEK11:TSS04
chr3	131080423	131080423	1	+	NEK11	NEK11:TSS05
chr3	131088007	131088007	1	+	NEK11	NEK11:TSS06
chr3	131109400	131109400	1	+	NEK11	NEK11:TSS07
chr3	131154870	131154870	1	+	NEK11	NEK11:TSS08
chr3	131165277	131165277	1	+	NEK11	NEK11:TSS09
chr3	131361845	131361874	30	+	NUDT16P1	NUDT16P1:TSS01
chr3	131361930	131361930	1	+	NUDT16L2P	NUDT16L2P:TSS01
chr3	131381671	131381671	1	+	NUDT16	NUDT16:TSS01
chr3	131381765	131381785	21	+	NUDT16	NUDT16:TSS02
chr3	131502573	131502588	16	+	ENSG00000248468	ENSG00000248468:TSS01
chr3	131502717	131502717	1	+	ENSG00000248468	ENSG00000248468:TSS02
chr3	131502840	131502840	1	+	ENSG00000248468	ENSG00000248468:TSS03
chr3	131502892	131502949	58	+	ENSG00000248468	ENSG00000248468:TSS04
chr3	131503044	131503044	1	+	ENSG00000248468	ENSG00000248468:TSS05
chr3	131508747	131508747	1	+	ENSG00000248468	ENSG00000248468:TSS06
chr3	131517831	131517831	1	+	ENSG00000248468	ENSG00000248468:TSS07
chr3	131526447	131526447	1	+	BCL2L12P1	BCL2L12P1:TSS01
chr3	132175402	132175402	1	+	PSMC2P1	PSMC2P1:TSS01
chr3	132317369	132317437	69	+	ACP3	ACP3:TSS01
chr3	132328324	132328324	1	+	ACP3	ACP3:TSS02
chr3	132337352	132337352	1	+	ACP3	ACP3:TSS03
chr3	132352802	132352802	1	+	ACP3	ACP3:TSS04
chr3	132386522	132386522	1	+	ENSG00000240890	ENSG00000240890:TSS01
chr3	132401253	132401253	1	+	NIP7P2	NIP7P2:TSS01
chr3	132417502	132417502	1	+	DNAJC13	DNAJC13:TSS01
chr3	132417708	132417709	2	+	DNAJC13	DNAJC13:TSS02
chr3	132456294	132456294	1	+	DNAJC13	DNAJC13:TSS03
chr3	132474256	132474256	1	+	DNAJC13	DNAJC13:TSS04
chr3	132479227	132479227	1	+	DNAJC13	DNAJC13:TSS05
chr3	132513008	132513008	1	+	DNAJC13	DNAJC13:TSS06
chr3	132522973	132522973	1	+	DNAJC13	DNAJC13:TSS07
chr3	132528202	132528202	1	+	DNAJC13	DNAJC13:TSS08
chr3	132597270	132597270	1	+	ACKR4	ACKR4:TSS01
chr3	132600137	132600137	1	+	ACKR4	ACKR4:TSS02
chr3	132601388	132601388	1	+	ACKR4	ACKR4:TSS03
chr3	132645831	132645831	1	+	HSPA8P19	HSPA8P19:TSS01
chr3	132654446	132654446	1	+	UBA5	UBA5:TSS01
chr3	132659497	132659497	1	+	UBA5	UBA5:TSS02
chr3	132659918	132659946	29	+	UBA5	UBA5:TSS03
chr3	132660305	132660396	92	+	UBA5	UBA5:TSS04
chr3	132660697	132660697	1	+	UBA5	UBA5:TSS05
chr3	132665739	132665739	1	+	UBA5	UBA5:TSS06
chr3	132667258	132667258	1	+	UBA5	UBA5:TSS07
chr3	132670682	132670682	1	+	UBA5	UBA5:TSS08
chr3	132675382	132675382	1	+	UBA5	UBA5:TSS09
chr3	132721750	132721750	1	+	NPHP3-AS1	NPHP3-AS1:TSS01
chr3	132722342	132722342	1	+	NPHP3-AS1	NPHP3-AS1:TSS02
chr3	133038288	133038288	1	+	TMEM108	TMEM108:TSS01
chr3	133038391	133038417	27	+	TMEM108	TMEM108:TSS02
chr3	133041786	133041786	1	+	TMEM108	TMEM108:TSS03
chr3	133119336	133119336	1	+	TMEM108	TMEM108:TSS04
chr3	133124821	133124827	7	+	TMEM108	TMEM108:TSS05
chr3	133125073	133125073	1	+	TMEM108	TMEM108:TSS06
chr3	133192775	133192775	1	+	TMEM108	TMEM108:TSS07
chr3	133379717	133379717	1	+	TMEM108	TMEM108:TSS08
chr3	133400056	133400074	19	+	BFSP2	BFSP2:TSS01
chr3	133400462	133400462	1	+	BFSP2	BFSP2:TSS02
chr3	133409955	133409955	1	+	ENSG00000249820	ENSG00000249820:TSS01
chr3	133449066	133449066	1	+	BFSP2	BFSP2:TSS03
chr3	133450423	133450423	1	+	BFSP2	BFSP2:TSS04
chr3	133472342	133472342	1	+	BFSP2	BFSP2:TSS05
chr3	133490824	133490824	1	+	ENSG00000214301	ENSG00000214301:TSS01
chr3	133551186	133551186	1	+	ENSG00000201827	ENSG00000201827:TSS01
chr3	133573686	133573686	1	+	CDV3	CDV3:TSS01
chr3	133573976	133573976	1	+	CDV3	CDV3:TSS02
chr3	133574045	133574045	1	+	CDV3	CDV3:TSS03
chr3	133574434	133574498	65	+	CDV3	CDV3:TSS04
chr3	133574638	133574648	11	+	CDV3	CDV3:TSS05
chr3	133661968	133661999	32	+	TF	TF:TSS01
chr3	133664926	133664926	1	+	RNU6-678P	RNU6-678P:TSS01
chr3	133688192	133688192	1	+	INHCAP	INHCAP:TSS01
chr3	133746040	133746040	1	+	TF	TF:TSS02
chr3	133746328	133746328	1	+	TF	TF:TSS03
chr3	133746393	133746393	1	+	TF	TF:TSS04
chr3	133747150	133747150	1	+	TF	TF:TSS05
chr3	133748140	133748140	1	+	TF	TF:TSS06
chr3	133760300	133760300	1	+	ENSG00000244062	ENSG00000244062:TSS01
chr3	133766278	133766278	1	+	TF	TF:TSS07
chr3	133768032	133768032	1	+	TF	TF:TSS08
chr3	133772752	133772752	1	+	TF	TF:TSS09
chr3	133784023	133784023	1	+	SRPRB	SRPRB:TSS01
chr3	133805615	133805615	1	+	SRPRB	SRPRB:TSS02
chr3	133805815	133805815	1	+	SRPRB	SRPRB:TSS03
chr3	133806553	133806553	1	+	SRPRB	SRPRB:TSS04
chr3	133810262	133810262	1	+	SRPRB	SRPRB:TSS05
chr3	133811124	133811124	1	+	SRPRB	SRPRB:TSS06
chr3	134170487	134170487	1	+	HMGB3P14	HMGB3P14:TSS01
chr3	134313576	134313576	1	+	LINC02004	LINC02004:TSS01
chr3	134385197	134385197	1	+	HMGN1P9	HMGN1P9:TSS01
chr3	134437605	134437605	1	+	HMGB3P13	HMGB3P13:TSS01
chr3	134437827	134437827	1	+	MIR4788	MIR4788:TSS01
chr3	134485699	134485807	109	+	CEP63	CEP63:TSS01
chr3	134486004	134486110	107	+	CEP63	CEP63:TSS02
chr3	134486173	134486271	99	+	CEP63	CEP63:TSS03
chr3	134486452	134486458	7	+	CEP63	CEP63:TSS04
chr3	134486518	134486518	1	+	CEP63	CEP63:TSS05
chr3	134532044	134532044	1	+	CEP63	CEP63:TSS06
chr3	134535058	134535058	1	+	CEP63	CEP63:TSS07
chr3	134541569	134541569	1	+	CEP63	CEP63:TSS08
chr3	134545586	134545586	1	+	CEP63	CEP63:TSS09
chr3	134547787	134547787	1	+	CEP63	CEP63:TSS10
chr3	134557378	134557378	1	+	CEP63	CEP63:TSS11
chr3	134557454	134557454	1	+	CEP63	CEP63:TSS12
chr3	134595264	134595264	1	+	ENSG00000288700	ENSG00000288700:TSS01
chr3	134597879	134597879	1	+	ENSG00000288700	ENSG00000288700:TSS02
chr3	134615365	134615365	1	+	ENSG00000288700	ENSG00000288700:TSS03
chr3	134795260	134795260	1	+	EPHB1	EPHB1:TSS01
chr3	135925891	135925891	1	+	ENSG00000242222	ENSG00000242222:TSS01
chr3	135965728	135965744	17	+	PPP2R3A	PPP2R3A:TSS01
chr3	136022735	136022742	8	+	PPP2R3A	PPP2R3A:TSS02
chr3	136026957	136026957	1	+	PPP2R3A	PPP2R3A:TSS03
chr3	136055184	136055184	1	+	ENSG00000227267	ENSG00000227267:TSS01
chr3	136102103	136102103	1	+	PPP2R3A	PPP2R3A:TSS04
chr3	136155549	136155549	1	+	TDGF1P6	TDGF1P6:TSS01
chr3	136250325	136250391	67	+	PCCB	PCCB:TSS01
chr3	136251243	136251243	1	+	PCCB	PCCB:TSS02
chr3	136255307	136255321	15	+	PCCB	PCCB:TSS03
chr3	136255857	136255857	1	+	PCCB	PCCB:TSS04
chr3	136260150	136260150	1	+	PCCB	PCCB:TSS05
chr3	136609050	136609050	1	+	HMGN1P10	HMGN1P10:TSS01
chr3	136752630	136752630	1	+	STAG1-DT	STAG1-DT:TSS01
chr3	136778181	136778181	1	+	ENSG00000286915	ENSG00000286915:TSS01
chr3	136818647	136818647	1	+	SLC35G2	SLC35G2:TSS01
chr3	136819019	136819019	1	+	SLC35G2	SLC35G2:TSS02
chr3	136819084	136819126	43	+	SLC35G2	SLC35G2:TSS03
chr3	136862208	136862298	91	+	NCK1	NCK1:TSS01
chr3	136928039	136928039	1	+	NCK1	NCK1:TSS02
chr3	136930470	136930502	33	+	NCK1	NCK1:TSS03
chr3	136945725	136945725	1	+	NCK1	NCK1:TSS04
chr3	136946230	136946230	1	+	IL20RB	IL20RB:TSS01
chr3	136957983	136958009	27	+	IL20RB	IL20RB:TSS02
chr3	136969245	136969245	1	+	IL20RB	IL20RB:TSS03
chr3	136980474	136980474	1	+	IL20RB	IL20RB:TSS04
chr3	137723774	137723774	1	+	NPM1P17	NPM1P17:TSS01
chr3	137764315	137764315	1	+	SOX14	SOX14:TSS01
chr3	137771660	137771670	11	+	LINC01210	LINC01210:TSS01
chr3	137771853	137771949	97	+	LINC01210	LINC01210:TSS02
chr3	137772103	137772137	35	+	LINC01210	LINC01210:TSS03
chr3	137774041	137774041	1	+	LINC01210	LINC01210:TSS04
chr3	137791973	137791973	1	+	ENSG00000261146	ENSG00000261146:TSS01
chr3	137880295	137880295	1	+	HSPA8P9	HSPA8P9:TSS01
chr3	137998735	137998735	1	+	CLDN18	CLDN18:TSS01
chr3	137998816	137998816	1	+	CLDN18	CLDN18:TSS02
chr3	138010165	138010165	1	+	CLDN18	CLDN18:TSS03
chr3	138010216	138010216	1	+	CLDN18	CLDN18:TSS04
chr3	138187248	138187350	103	+	ARMC8	ARMC8:TSS01
chr3	138187517	138187552	36	+	ARMC8	ARMC8:TSS02
chr3	138187776	138187776	1	+	ARMC8	ARMC8:TSS03
chr3	138223389	138223389	1	+	ARMC8	ARMC8:TSS04
chr3	138223636	138223636	1	+	ARMC8	ARMC8:TSS05
chr3	138237279	138237279	1	+	ARMC8	ARMC8:TSS06
chr3	138238020	138238020	1	+	ARMC8	ARMC8:TSS07
chr3	138263511	138263511	1	+	ARMC8	ARMC8:TSS08
chr3	138273080	138273080	1	+	ARMC8	ARMC8:TSS09
chr3	138289021	138289021	1	+	ARMC8	ARMC8:TSS10
chr3	138347648	138347697	50	+	MRAS	MRAS:TSS01
chr3	138348579	138348579	1	+	MRAS	MRAS:TSS02
chr3	138348666	138348694	29	+	MRAS	MRAS:TSS03
chr3	138348850	138348850	1	+	MRAS	MRAS:TSS04
chr3	138348907	138348907	1	+	MRAS	MRAS:TSS05
chr3	138349146	138349146	1	+	MRAS	MRAS:TSS06
